src,dst,spec,used_slot,tfk_slot
0,8,4.0,2,1.0
0,17,19.0,2,1.0
0,39,67.0,2,1.0
0,41,27.0,3,2.0
0,42,21.0,4,3.0
0,47,41.0,5,4.0
0,49,30.0,2,1.0
0,53,46.0,7,6.0
0,55,6.0,6,5.0
0,64,16.0,3,2.0
0,80,12.0,4,3.0
0,83,69.0,7,6.0
1,8,41.0,3,2.0
1,13,62.0,4,3.0
1,19,7.0,4,3.0
1,34,49.0,2,1.0
1,52,0.0,2,1.0
1,65,47.0,2,1.0
1,78,36.0,5,4.0
1,91,4.0,3,2.0
1,98,57.0,5,4.0
2,10,63.0,3,2.0
2,55,56.0,2,1.0
2,56,70.0,6,5.0
3,17,38.0,5,4.0
3,20,20.0,4,3.0
3,21,69.0,7,6.0
3,30,56.0,5,4.0
3,55,61.0,7,6.0
3,82,25.0,4,3.0
4,2,76.0,5,4.0
4,7,21.0,2,1.0
4,14,2.0,5,4.0
4,19,51.0,5,4.0
4,24,61.0,4,3.0
4,25,30.0,5,4.0
4,37,24.0,2,1.0
4,56,15.0,6,5.0
4,73,13.0,2,1.0
4,83,56.0,4,3.0
4,94,7.0,2,1.0
4,96,0.0,2,1.0
5,88,8.0,2,1.0
5,99,59.0,2,1.0
6,0,36.0,4,3.0
6,2,59.0,4,3.0
6,15,27.0,3,2.0
6,24,4.0,2,1.0
6,34,6.0,2,1.0
6,37,73.0,8,7.0
6,38,49.0,2,1.0
6,40,0.0,4,3.0
6,41,71.0,2,1.0
6,45,40.0,2,1.0
6,50,63.0,4,3.0
6,52,16.0,6,5.0
6,62,67.0,4,3.0
6,68,51.0,3,2.0
6,78,30.0,6,5.0
7,50,45.0,5,4.0
7,54,0.0,6,5.0
7,64,63.0,2,1.0
7,71,23.0,2,1.0
7,72,8.0,5,4.0
7,73,15.0,2,1.0
7,75,57.0,6,5.0
7,83,6.0,2,1.0
7,84,37.0,5,4.0
7,91,33.0,4,3.0
8,17,15.0,4,3.0
9,3,36.0,2,1.0
9,8,58.0,5,4.0
9,16,33.0,3,2.0
9,20,24.0,3,2.0
9,25,7.99999999999,4,3.0
9,36,45.0,5,4.0
9,44,12.0,2,1.0
9,52,14.0,2,1.0
9,71,38.0,7,6.0
9,75,22.0,2,1.0
9,78,2.0,2,1.0
9,80,71.0,4,3.0
9,87,64.0,5,4.0
9,91,27.0,4,3.0
10,1,66.0,8,7.0
10,3,48.0,2,1.0
10,19,56.0,3,2.0
10,20,0.0,2,1.0
10,26,9.0,2,1.0
10,33,32.0,2,1.0
10,34,25.0,2,1.0
10,39,44.0,2,1.0
10,43,50.0,6,5.0
10,46,41.0,3,2.0
10,58,17.0,4,3.0
10,60,28.0,4,3.0
10,61,11.0,6,5.0
10,62,59.0,4,3.0
10,79,22.0,3,2.0
10,92,39.0,2,1.0
11,7,42.0,3,2.0
11,25,40.0,2,1.0
11,39,0.0,2,1.0
12,2,2.0,4,3.0
12,3,0.0,2,1.0
12,8,45.0,6,5.0
12,17,56.0,2,1.0
12,20,10.0,2,1.0
12,31,39.0,4,3.0
12,38,19.0,7,6.0
12,39,33.0,2,1.0
12,52,6.0,4,3.0
12,70,75.0,2,1.0
12,90,68.0,7,6.0
12,95,58.0,8,7.0
12,96,79.0,2,1.0
12,97,51.0,4,3.0
13,8,0.0,2,1.0
13,25,35.0,2,1.0
13,26,33.0,2,1.0
13,27,18.0,3,2.0
13,51,2.0,2,1.0
13,55,14.0,3,2.0
13,57,26.0,2,1.0
13,67,42.0,2,1.0
13,85,44.0,5,4.0
13,95,66.0,7,6.0
14,5,19.0,5,4.0
14,17,59.0,2,1.0
14,18,61.0,2,1.0
14,24,49.0,3,2.0
14,62,71.0,10,9.0
14,92,30.0,2,1.0
14,93,24.0,5,4.0
14,99,54.0,5,4.0
15,9,16.0,3,2.0
15,14,69.0,2,1.0
15,18,39.0,2,1.0
15,26,12.0,4,3.0
15,30,41.0,9,8.0
15,50,22.0,2,1.0
15,61,58.0,5,4.0
15,80,79.0,2,1.0
16,82,4.0,2,1.0
16,89,62.0,6,5.0
17,98,23.0,5,4.0
18,3,13.0,2,1.0
18,11,10.0,3,2.0
18,17,77.0,4,3.0
18,37,0.0,2,1.0
18,78,22.0,3,2.0
18,79,41.0,12,11.0
18,81,4.0,2,1.0
18,84,33.0,4,3.0
19,10,4.0,2,1.0
19,15,71.0,3,2.0
19,44,23.0,6,5.0
19,63,75.0,6,5.0
19,65,11.0,7,6.0
20,1,51.0,6,5.0
20,16,13.0,2,1.0
20,19,36.0,2,1.0
20,22,15.0,3,2.0
20,51,18.0,2,1.0
20,56,40.0,3,2.0
20,67,64.0,5,4.0
20,70,45.0,5,4.0
20,72,27.0,4,3.0
20,74,75.0,6,5.0
20,79,8.0,2,1.0
20,80,2.0,6,5.0
20,82,43.0,2,1.0
21,16,44.0,6,5.0
21,28,39.0,5,4.0
21,53,35.0,2,1.0
21,57,28.0,6,5.0
21,64,53.0,5,4.0
21,72,63.0,5,4.0
21,77,22.0,6,5.0
21,86,8.0,5,4.0
21,87,17.0,3,2.0
