src,dst,spec,used_slot,tfk_slot
0,8,10.0,2,1.0
0,9,64.0,5,4.0
0,13,58.0,5,4.0
0,17,23.0,2,1.0
0,28,26.0,6,5.0
0,39,6.0,2,1.0
0,41,69.0,3,2.0
0,42,54.0,4,3.0
0,47,18.0,5,4.0
0,49,32.0,2,1.0
0,55,48.0,6,5.0
0,66,13.0,5,4.0
0,80,38.0,4,3.0
0,83,74.0,7,6.0
1,8,6.0,3,2.0
1,13,36.0,4,3.0
1,65,9.0,2,1.0
1,78,40.0,5,4.0
1,91,3.0,3,2.0
2,10,49.0,3,2.0
2,55,40.0,2,1.0
2,56,60.0,6,5.0
3,17,43.0,5,4.0
3,20,53.0,4,3.0
3,21,74.0,7,6.0
3,30,7.99999999999,5,4.0
3,59,21.0,10,9.0
3,82,48.0,4,3.0
4,2,16.0,5,4.0
4,7,50.0,2,1.0
4,14,30.0,5,4.0
4,19,53.0,5,4.0
4,24,21.0,4,3.0
4,29,74.0,7,6.0
4,37,42.0,2,1.0
4,49,10.0,6,5.0
4,83,0.0,4,3.0
4,94,28.0,2,1.0
5,88,5.0,2,1.0
5,99,7.0,2,1.0
6,2,36.0,4,3.0
6,15,0.0,3,2.0
6,37,69.0,8,7.0
6,38,12.0,2,1.0
6,40,62.0,4,3.0
6,41,67.0,2,1.0
6,47,53.0,9,8.0
6,60,4.0,6,5.0
6,62,14.0,4,3.0
6,68,41.0,3,2.0
6,78,19.0,6,5.0
7,50,58.0,5,4.0
7,54,52.0,6,5.0
7,71,0.0,2,1.0
7,72,15.0,5,4.0
7,73,23.0,2,1.0
7,75,75.0,6,5.0
7,77,26.0,6,5.0
7,83,4.0,2,1.0
7,84,67.0,5,4.0
7,91,32.0,4,3.0
8,17,30.0,4,3.0
9,8,12.0,5,4.0
9,16,51.0,3,2.0
9,27,31.0,8,7.0
9,44,8.0,2,1.0
9,52,39.0,2,1.0
9,71,44.0,7,6.0
9,80,26.0,4,3.0
9,87,59.0,5,4.0
9,91,69.0,4,3.0
10,3,0.0,2,1.0
10,20,12.0,2,1.0
10,26,66.0,2,1.0
10,33,56.0,2,1.0
10,46,43.0,3,2.0
10,58,58.0,4,3.0
10,60,77.0,4,3.0
10,61,18.0,6,5.0
10,62,62.0,4,3.0
10,79,52.0,3,2.0
10,82,7.0,5,4.0
10,84,2.0,5,4.0
11,7,72.0,3,2.0
11,25,34.0,2,1.0
11,39,61.0,2,1.0
12,2,43.0,4,3.0
12,3,13.0,2,1.0
12,8,67.0,6,5.0
12,20,19.0,2,1.0
12,38,29.0,7,6.0
12,39,53.0,2,1.0
12,52,49.0,4,3.0
12,67,55.0,9,8.0
12,90,21.0,7,6.0
12,95,73.0,8,7.0
12,97,0.0,4,3.0
13,5,29.0,7,6.0
13,8,18.0,2,1.0
13,26,63.0,2,1.0
13,27,20.0,3,2.0
13,55,70.0,3,2.0
13,57,23.0,2,1.0
13,67,27.0,2,1.0
13,70,47.0,4,3.0
13,80,73.0,8,7.0
13,85,40.0,5,4.0
13,90,7.0,6,5.0
14,5,65.0,5,4.0
14,17,56.0,2,1.0
14,24,27.0,3,2.0
14,62,70.0,10,9.0
14,93,51.0,5,4.0
14,99,43.0,5,4.0
15,9,41.0,3,2.0
15,26,3.0,4,3.0
15,61,31.0,5,4.0
16,82,5.0,2,1.0
17,98,66.0,5,4.0
18,3,57.0,2,1.0
18,11,15.0,3,2.0
18,13,51.0,6,5.0
18,17,59.0,4,3.0
18,37,21.0,2,1.0
18,78,45.0,3,2.0
18,79,33.0,12,11.0
18,84,29.0,4,3.0
19,10,33.0,2,1.0
19,15,9.0,3,2.0
19,43,58.0,9,8.0
19,44,47.0,6,5.0
19,63,19.0,6,5.0
19,65,73.0,7,6.0
20,1,21.0,6,5.0
20,16,0.0,2,1.0
20,19,6.99999999999,2,1.0
20,22,46.0,3,2.0
20,56,50.0,3,2.0
20,59,71.0,8,7.0
20,67,2.0,5,4.0
20,70,14.0,5,4.0
20,74,30.0,6,5.0
20,80,58.0,6,5.0
21,16,19.0,6,5.0
21,28,59.0,5,4.0
21,53,72.0,2,1.0
21,57,25.0,6,5.0
21,64,14.0,5,4.0
21,72,66.0,5,4.0
21,77,2.0,6,5.0
21,86,31.0,5,4.0
21,87,40.0,3,2.0
22,20,64.0,7,6.0
22,30,71.0,10,9.0
22,56,54.0,6,5.0
23,15,7.0,2,1.0
23,40,69.0,5,4.0
23,42,62.0,7,6.0
23,98,49.0,5,4.0
24,14,35.0,8,7.0
24,16,25.0,2,1.0
24,22,49.0,5,4.0
24,27,58.0,4,3.0
24,31,12.0,6,5.0
24,44,74.0,7,6.0
24,55,0.0,2,1.0
24,61,3.0,9,8.0
24,90,31.0,4,3.0
25,1,11.0,6,5.0
25,3,36.0,6,5.0
25,9,54.0,5,4.0
25,28,3.0,3,2.0
25,52,20.0,9,8.0
25,61,76.0,5,4.0
25,66,1.0,2,1.0
25,67,17.0,3,2.0
25,97,49.0,2,1.0
26,27,41.0,4,3.0
26,38,0.0,2,1.0
26,55,19.0,7,6.0
26,59,45.0,6,5.0
26,71,68.0,7,6.0
26,73,9.0,3,2.0
26,96,52.0,7,6.0
27,48,13.0,3,2.0
27,68,48.0,5,4.0
27,73,0.0,6,5.0
27,81,66.0,8,7.0
27,89,9.0,3,2.0
28,6,77.0,4,3.0
28,29,9.0,3,2.0
28,75,20.0,5,4.0
29,31,38.0,9,8.0
30,21,37.0,2,1.0
