src,dst,spec,used_slot,tfk_slot
0,8,50.0,2,1.0
0,9,44.0,5,4.0
0,13,24.0,5,4.0
0,17,2.0,2,1.0
0,28,14.0,6,5.0
0,39,7.0,2,1.0
0,41,41.0,3,2.0
0,42,32.0,4,3.0
0,47,53.0,5,4.0
0,49,36.0,2,1.0
0,55,58.0,6,5.0
0,64,20.0,3,2.0
0,80,75.0,4,3.0
0,83,64.0,7,6.0
1,8,37.0,3,2.0
1,13,64.0,4,3.0
1,19,10.0,4,3.0
1,52,0.0,2,1.0
1,65,27.0,2,1.0
1,78,76.0,5,4.0
1,91,29.0,3,2.0
2,10,26.0,3,2.0
2,55,0.0,2,1.0
2,56,41.0,6,5.0
3,17,28.0,5,4.0
3,20,54.0,4,3.0
3,21,47.0,7,6.0
3,30,16.0,5,4.0
3,55,40.0,7,6.0
3,66,7.99999999999,4,3.0
3,82,33.0,4,3.0
4,2,71.0,5,4.0
4,7,18.0,2,1.0
4,14,76.0,5,4.0
4,19,32.0,5,4.0
4,24,40.0,4,3.0
4,25,44.0,5,4.0
4,29,64.0,7,6.0
4,37,27.0,2,1.0
4,49,0.0,6,5.0
4,73,25.0,2,1.0
4,83,49.0,4,3.0
4,94,22.0,2,1.0
4,96,55.0,2,1.0
5,88,15.0,2,1.0
5,99,18.0,2,1.0
6,2,53.0,4,3.0
6,15,47.0,3,2.0
6,24,0.0,2,1.0
6,34,29.0,2,1.0
6,37,73.0,8,7.0
6,41,39.0,2,1.0
6,45,22.0,2,1.0
6,52,41.0,6,5.0
6,62,57.0,4,3.0
6,68,15.0,3,2.0
6,78,9.0,6,5.0
7,50,26.0,5,4.0
7,54,7.0,6,5.0
7,64,2.0,2,1.0
7,71,20.0,2,1.0
7,72,13.0,5,4.0
7,73,4.0,2,1.0
7,75,47.0,6,5.0
7,83,53.0,2,1.0
7,84,64.0,5,4.0
7,91,36.0,4,3.0
7,94,72.0,9,8.0
8,17,10.0,4,3.0
9,8,5.0,5,4.0
9,16,55.0,3,2.0
9,20,36.0,3,2.0
9,26,19.0,9,8.0
9,27,58.0,8,7.0
9,44,66.0,2,1.0
9,52,2.0,2,1.0
9,71,28.0,7,6.0
9,78,15.0,2,1.0
9,87,50.0,5,4.0
9,91,68.0,4,3.0
10,3,0.0,2,1.0
10,19,7.0,3,2.0
10,20,14.0,2,1.0
10,26,29.0,2,1.0
10,32,75.0,6,5.0
10,33,22.0,2,1.0
10,34,64.0,2,1.0
10,39,37.0,2,1.0
10,46,52.0,3,2.0
10,58,58.0,4,3.0
10,60,10.0,4,3.0
10,61,31.0,6,5.0
10,62,18.0,4,3.0
10,79,55.0,3,2.0
10,82,47.0,5,4.0
10,84,2.0,5,4.0
10,92,16.0,2,1.0
11,7,55.0,3,2.0
11,25,22.0,2,1.0
11,39,41.0,2,1.0
12,3,60.0,2,1.0
12,8,41.0,6,5.0
12,15,4.0,2,1.0
12,17,49.0,2,1.0
12,20,11.0,2,1.0
