src,dst,spec,used_slot,tfk_slot
0,8,30.0,2,1.0
0,9,25.0,5,4.0
0,17,17.0,2,1.0
0,28,55.0,6,5.0
0,39,65.0,2,1.0
0,41,19.0,3,2.0
0,42,51.0,4,3.0
0,47,74.0,5,4.0
0,49,79.0,2,1.0
0,55,38.0,6,5.0
0,64,0.0,3,2.0
0,66,44.0,5,4.0
0,80,13.0,4,3.0
0,83,4.00000000001,7,6.0
1,8,14.0,3,2.0
1,13,75.0,4,3.0
1,19,22.0,4,3.0
1,34,57.0,2,1.0
1,52,79.0,2,1.0
1,65,12.0,2,1.0
1,78,7.0,5,4.0
1,91,0.0,3,2.0
1,98,27.0,5,4.0
2,10,5.0,3,2.0
2,55,0.0,2,1.0
2,56,60.0,6,5.0
3,17,72.0,5,4.0
3,20,57.0,4,3.0
3,21,40.0,7,6.0
3,30,4.0,5,4.0
3,48,33.0,6,5.0
3,66,77.0,4,3.0
3,82,47.0,4,3.0
4,2,7.99999999999,5,4.0
4,7,33.0,2,1.0
4,14,47.0,5,4.0
4,19,69.0,5,4.0
4,24,13.0,4,3.0
4,25,17.0,5,4.0
4,29,62.0,7,6.0
4,37,52.0,2,1.0
4,49,27.0,6,5.0
4,56,75.0,6,5.0
4,73,25.0,2,1.0
4,94,22.0,2,1.0
4,96,0.0,2,1.0
5,88,64.0,2,1.0
5,99,5.0,2,1.0
6,0,34.0,4,3.0
6,2,30.0,4,3.0
6,15,47.0,3,2.0
6,24,38.0,2,1.0
6,34,41.0,2,1.0
6,38,9.0,2,1.0
6,40,4.0,4,3.0
6,41,0.0,2,1.0
6,45,2.0,2,1.0
6,52,62.0,6,5.0
6,60,75.0,6,5.0
6,62,26.0,4,3.0
6,68,12.0,3,2.0
6,78,68.0,6,5.0
7,50,10.0,5,4.0
7,64,15.0,2,1.0
7,71,2.0,2,1.0
7,72,17.0,5,4.0
7,73,22.0,2,1.0
7,77,56.0,6,5.0
7,83,35.0,2,1.0
7,84,37.0,5,4.0
7,91,42.0,4,3.0
8,17,34.0,4,3.0
9,3,0.0,2,1.0
9,8,17.0,5,4.0
9,16,8.99999999999,3,2.0
9,20,78.0,3,2.0
9,25,2.0,4,3.0
9,27,44.0,8,7.0
9,44,42.0,2,1.0
9,52,40.0,2,1.0
9,71,67.0,7,6.0
9,75,38.0,2,1.0
9,78,52.0,2,1.0
9,80,63.0,4,3.0
9,87,30.0,5,4.0
9,91,58.0,4,3.0
10,3,67.0,2,1.0
10,19,61.0,3,2.0
10,20,29.0,2,1.0
10,26,22.0,2,1.0
10,32,47.0,6,5.0
10,33,24.0,2,1.0
10,34,64.0,2,1.0
10,39,0.0,2,1.0
10,46,2.0,3,2.0
10,58,31.0,4,3.0
10,60,36.0,4,3.0
10,61,75.0,6,5.0
10,62,71.0,4,3.0
10,79,26.0,3,2.0
10,82,55.0,5,4.0
10,84,10.0,5,4.0
10,92,53.0,2,1.0
11,7,53.0,3,2.0
11,25,9.0,2,1.0
11,39,28.0,2,1.0
12,2,45.0,4,3.0
12,3,22.0,2,1.0
12,8,55.0,6,5.0
12,15,42.0,2,1.0
12,17,30.0,2,1.0
12,20,49.0,2,1.0
12,31,24.0,4,3.0
12,38,61.0,7,6.0
12,39,6.99999999999,2,1.0
12,52,14.0,4,3.0
12,70,0.0,2,1.0
12,90,35.0,7,6.0
12,95,73.0,8,7.0
12,96,1.99999999999,2,1.0
12,97,51.0,4,3.0
13,8,79.0,2,1.0
13,25,34.0,2,1.0
13,26,0.0,2,1.0
13,27,20.0,3,2.0
13,51,47.0,2,1.0
13,55,44.0,3,2.0
13,57,18.0,2,1.0
13,67,10.0,2,1.0
13,70,71.0,4,3.0
13,80,25.0,8,7.0
13,85,12.0,5,4.0
13,90,65.0,6,5.0
13,95,49.0,7,6.0
14,5,33.0,5,4.0
14,17,63.0,2,1.0
14,18,0.0,2,1.0
14,24,4.0,3,2.0
14,92,7.0,2,1.0
14,93,42.0,5,4.0
14,99,16.0,5,4.0
15,9,22.0,3,2.0
15,14,31.0,2,1.0
15,18,29.0,2,1.0
15,26,25.0,4,3.0
15,30,59.0,9,8.0
15,50,54.0,2,1.0
15,80,0.0,2,1.0
15,86,68.0,4,3.0
16,82,15.0,2,1.0
16,89,75.0,6,5.0
17,98,8.0,5,4.0
18,3,2.0,2,1.0
18,11,42.0,3,2.0
18,17,50.0,4,3.0
18,37,40.0,2,1.0
18,78,20.0,3,2.0
18,81,12.0,2,1.0
18,84,16.0,4,3.0
19,10,15.0,2,1.0
19,15,19.0,3,2.0
19,44,5.0,6,5.0
19,63,30.0,6,5.0
19,65,74.0,7,6.0
19,81,47.0,7,6.0
20,1,51.0,6,5.0
20,16,31.0,2,1.0
20,19,2.0,2,1.0
20,22,46.0,3,2.0
20,51,44.0,2,1.0
20,56,8.0,3,2.0
20,67,73.0,5,4.0
20,70,37.0,5,4.0
20,72,4.0,4,3.0
20,74,61.0,6,5.0
20,79,23.0,2,1.0
20,80,67.0,6,5.0
20,82,27.0,2,1.0
21,16,69.0,6,5.0
21,28,76.0,5,4.0
21,53,65.0,2,1.0
21,57,55.0,6,5.0
21,64,29.0,5,4.0
21,72,8.0,5,4.0
21,77,21.0,6,5.0
21,86,3.0,5,4.0
21,87,0.0,3,2.0
22,20,12.0,7,6.0
22,30,49.0,10,9.0
22,56,27.0,6,5.0
23,15,2.0,2,1.0
23,40,62.0,5,4.0
23,98,22.0,5,4.0
24,0,11.0,2,1.0
24,14,66.0,8,7.0
24,16,47.0,2,1.0
24,20,33.0,4,3.0
24,22,40.0,5,4.0
24,27,23.0,4,3.0
24,55,27.0,2,1.0
24,56,55.0,5,4.0
24,58,7.0,2,1.0
24,81,45.0,2,1.0
24,90,51.0,4,3.0
25,1,67.0,6,5.0
25,3,61.0,6,5.0
25,28,73.0,3,2.0
25,61,39.0,5,4.0
25,66,59.0,2,1.0
25,67,6.0,3,2.0
25,86,24.0,4,3.0
25,97,0.0,2,1.0
26,27,53.0,4,3.0
26,38,32.0,2,1.0
26,55,15.0,7,6.0
26,59,34.0,6,5.0
26,71,57.0,7,6.0
26,73,40.0,3,2.0
26,96,65.0,7,6.0
27,12,28.0,2,1.0
27,48,30.0,3,2.0
27,68,33.0,5,4.0
27,73,68.0,6,5.0
27,81,58.0,8,7.0
27,89,10.0,3,2.0
27,92,2.0,3,2.0
28,6,43.0,4,3.0
28,29,36.0,3,2.0
28,75,68.0,5,4.0
29,31,72.0,9,8.0
30,21,16.0,2,1.0
30,42,24.0,3,2.0
30,68,18.0,5,4.0
30,71,12.0,4,3.0
30,82,69.0,5,4.0
31,3,9.0,2,1.0
31,7,4.0,3,2.0
31,11,11.0,4,3.0
31,16,40.0,5,4.0
31,17,48.0,2,1.0
31,30,28.0,2,1.0
31,41,56.0,7,6.0
31,44,35.0,5,4.0
31,46,15.0,3,2.0
31,60,64.0,3,2.0
31,82,45.0,2,1.0
31,84,0.0,4,3.0
31,99,7.0,2,1.0
32,6,18.0,4,3.0
32,7,69.0,8,7.0
32,16,2.0,5,4.0
32,24,0.0,2,1.0
32,34,53.0,4,3.0
32,40,12.0,3,2.0
32,41,77.0,4,3.0
32,45,16.0,2,1.0
32,73,60.0,8,7.0
32,74,7.0,3,2.0
32,76,30.0,4,3.0
32,84,44.0,2,1.0
32,85,22.0,4,3.0
32,91,26.0,2,1.0
32,94,34.0,5,4.0
33,2,13.0,2,1.0
33,3,27.0,4,3.0
33,16,50.0,9,8.0
33,27,5.0,5,4.0
33,54,32.0,3,2.0
33,79,61.0,5,4.0
34,1,59.0,3,2.0
34,2,66.0,9,8.0
34,3,20.0,2,1.0
34,4,35.0,6,5.0
34,25,12.0,4,3.0
34,39,22.0,6,5.0
34,44,16.0,4,3.0
34,49,1.99999999999,2,1.0
34,63,28.0,2,1.0
34,67,47.0,5,4.0
34,69,31.0,4,3.0
34,73,43.0,3,2.0
34,75,3.99999999999,7,6.0
35,15,33.0,8,7.0
36,5,29.0,3,2.0
36,11,36.0,2,1.0
36,40,32.0,4,3.0
36,41,13.0,2,1.0
36,42,44.0,5,4.0
36,52,55.0,7,6.0
36,54,62.0,6,5.0
36,55,8.99999999999,4,3.0
36,59,0.0,2,1.0
36,67,23.0,6,5.0
36,70,15.0,3,2.0
36,73,49.0,2,1.0
36,76,74.0,7,6.0
36,77,41.0,3,2.0
36,94,68.0,6,5.0
37,31,67.0,5,4.0
37,43,37.0,2,1.0
37,48,74.0,3,2.0
37,91,19.0,5,4.0
38,3,53.0,4,3.0
38,15,4.0,5,4.0
38,18,68.0,9,8.0
38,39,77.0,4,3.0
38,40,20.0,5,4.0
38,53,25.0,2,1.0
38,90,11.0,4,3.0
39,31,30.0,5,4.0
40,0,67.0,4,3.0
40,13,2.0,2,1.0
40,19,54.0,7,6.0
40,24,74.0,4,3.0
40,30,0.0,2,1.0
40,50,25.0,4,3.0
40,57,51.0,3,2.0
40,61,47.0,4,3.0
40,68,15.0,3,2.0
40,76,37.0,3,2.0
40,84,29.0,3,2.0
40,85,18.0,2,1.0
40,90,79.0,2,1.0
40,98,71.0,3,2.0
41,8,53.0,2,1.0
41,18,31.0,9,8.0
41,22,2.0,5,4.0
41,45,22.0,9,8.0
41,85,63.0,8,7.0
42,1,18.0,4,3.0
42,25,76.0,5,4.0
42,70,2.0,2,1.0
42,95,57.0,6,5.0
43,3,13.0,5,4.0
43,4,2.0,2,1.0
43,10,18.0,3,2.0
43,14,56.0,7,6.0
43,23,39.0,5,4.0
43,29,4.0,5,4.0
43,31,21.0,2,1.0
43,41,71.0,6,5.0
43,42,64.0,7,6.0
43,52,50.0,5,4.0
43,58,28.0,3,2.0
43,66,9.0,4,3.0
43,70,35.0,2,1.0
43,82,23.0,2,1.0
43,97,44.0,4,3.0
43,99,48.0,2,1.0
44,15,11.0,4,3.0
44,54,24.0,2,1.0
45,1,33.0,7,6.0
45,14,10.0,2,1.0
45,19,12.0,2,1.0
45,33,69.0,4,3.0
45,57,5.0,5,4.0
45,58,47.0,2,1.0
45,61,60.0,5,4.0
45,63,73.0,8,7.0
45,64,49.0,5,4.0
45,66,14.0,2,1.0
46,33,10.0,2,1.0
47,5,51.0,2,1.0
47,7,66.0,3,2.0
47,8,9.0,2,1.0
47,15,45.0,2,1.0
47,17,38.0,7,6.0
47,25,29.0,5,4.0
47,28,6.0,3,2.0
47,36,18.0,3,2.0
48,3,24.0,3,2.0
48,9,54.0,4,3.0
48,13,39.0,4,3.0
48,22,22.0,2,1.0
48,39,46.0,8,7.0
48,41,15.0,4,3.0
48,44,20.0,2,1.0
48,63,4.0,4,3.0
48,68,59.0,9,8.0
48,80,78.0,3,2.0
48,81,28.0,2,1.0
49,21,50.0,4,3.0
49,90,56.0,8,7.0
50,14,23.0,2,1.0
50,16,33.0,3,2.0
50,17,45.0,3,2.0
50,23,68.0,7,6.0
50,26,4.0,6,5.0
50,30,40.0,5,4.0
50,31,50.0,4,3.0
50,61,56.0,4,3.0
50,71,19.0,4,3.0
50,78,60.0,8,7.0
50,97,75.0,6,5.0
51,5,27.0,2,1.0
51,9,75.0,2,1.0
51,22,59.0,5,4.0
51,27,77.0,4,3.0
51,32,40.0,4,3.0
51,35,50.0,7,6.0
51,38,36.0,4,3.0
51,41,11.0,2,1.0
51,53,9.0,2,1.0
51,61,22.0,5,4.0
51,67,29.0,5,4.0
51,69,14.0,3,2.0
51,84,66.0,9,8.0
51,93,4.0,3,2.0
52,28,0.0,2,1.0
52,57,25.0,6,5.0
53,0,32.0,2,1.0
53,13,4.0,5,4.0
53,35,68.0,7,6.0
53,56,11.0,2,1.0
53,57,13.0,2,1.0
53,61,27.0,5,4.0
53,63,36.0,7,6.0
53,73,75.0,4,3.0
53,80,55.0,8,7.0
53,83,16.0,6,5.0
53,88,34.0,2,1.0
53,92,51.0,2,1.0
54,55,54.0,5,4.0
54,60,16.0,7,6.0
54,83,60.0,2,1.0
55,95,2.99999999999,2,1.0
56,16,18.0,4,3.0
56,18,4.0,2,1.0
56,25,50.0,4,3.0
56,36,38.0,3,2.0
56,69,66.0,5,4.0
57,21,47.0,3,2.0
57,22,69.0,8,7.0
57,26,43.0,3,2.0
57,52,20.0,5,4.0
57,58,15.0,3,2.0
57,68,0.0,2,1.0
57,74,39.0,4,3.0
57,81,2.0,3,2.0
57,88,36.0,2,1.0
58,4,60.0,2,1.0
58,14,12.0,2,1.0
58,35,24.0,2,1.0
58,45,40.0,7,6.0
58,50,36.0,4,3.0
58,68,2.0,2,1.0
58,69,4.0,2,1.0
58,80,18.0,4,3.0
59,39,60.0,4,3.0
59,47,22.0,5,4.0
59,56,41.0,9,8.0
59,61,1.99999999999,4,3.0
59,66,72.0,5,4.0
59,68,54.0,5,4.0
59,69,6.0,2,1.0
59,79,66.0,5,4.0
59,92,27.0,5,4.0
60,8,5.0,2,1.0
60,14,52.0,4,3.0
60,35,26.0,4,3.0
60,40,9.99999999999,2,1.0
60,46,23.0,3,2.0
60,50,0.0,4,3.0
60,68,68.0,7,6.0
60,72,13.0,2,1.0
60,82,40.0,4,3.0
60,83,30.0,5,4.0
61,2,15.0,4,3.0
61,22,0.0,2,1.0
61,88,5.99999999999,2,1.0
62,36,6.99999999999,2,1.0
62,55,13.0,2,1.0
62,78,5.0,2,1.0
63,4,54.0,6,5.0
63,19,64.0,5,4.0
63,47,12.0,2,1.0
63,48,43.0,3,2.0
63,59,17.0,5,4.0
63,67,60.0,3,2.0
63,69,49.0,5,4.0
63,80,10.0,2,1.0
63,83,0.0,3,2.0
63,89,8.0,2,1.0
63,97,15.0,2,1.0
64,4,3.99999999999,4,3.0
64,5,13.0,2,1.0
64,15,76.0,5,4.0
64,18,54.0,8,7.0
64,19,26.0,3,2.0
64,27,74.0,2,1.0
64,28,20.0,5,4.0
64,29,46.0,3,2.0
64,39,40.0,4,3.0
64,58,69.0,5,4.0
64,61,7.99999999999,2,1.0
64,77,62.0,7,6.0
64,85,9.99999999999,2,1.0
64,89,34.0,2,1.0
64,93,36.0,4,3.0
65,3,31.0,2,1.0
65,12,20.0,2,1.0
65,33,41.0,9,8.0
66,8,22.0,7,6.0
66,18,6.0,3,2.0
66,27,38.0,5,4.0
66,47,0.0,6,5.0
66,50,16.0,2,1.0
66,52,18.0,2,1.0
66,56,33.0,5,4.0
66,65,63.0,8,7.0
66,67,55.0,4,3.0
66,70,29.0,4,3.0
66,97,49.0,2,1.0
67,10,40.0,7,6.0
67,33,2.0,3,2.0
67,73,15.0,3,2.0
67,77,0.0,2,1.0
68,35,76.0,2,1.0
68,54,46.0,8,7.0
68,70,4.0,5,4.0
69,4,42.0,3,2.0
69,22,19.0,3,2.0
69,26,2.0,2,1.0
69,29,0.0,2,1.0
69,45,56.0,4,3.0
69,54,39.0,2,1.0
69,61,45.0,2,1.0
69,70,54.0,2,1.0
69,83,62.0,4,3.0
69,86,12.0,2,1.0
69,96,8.0,3,2.0
70,1,42.0,7,6.0
70,15,9.0,2,1.0
70,29,11.0,2,1.0
70,43,25.0,3,2.0
70,49,64.0,7,6.0
70,54,77.0,4,3.0
70,59,51.0,3,2.0
70,68,23.0,2,1.0
70,82,33.0,2,1.0
70,99,58.0,6,5.0
71,13,36.0,3,2.0
71,54,26.0,6,5.0
71,62,16.0,3,2.0
71,81,74.0,7,6.0
72,0,61.0,4,3.0
72,20,0.0,2,1.0
72,37,2.0,2,1.0
72,39,55.0,5,4.0
72,53,46.0,5,4.0
72,55,69.0,5,4.0
72,57,31.0,2,1.0
72,80,33.0,7,6.0
72,83,22.0,7,6.0
72,97,65.0,4,3.0
73,19,0.0,2,1.0
73,29,27.0,3,2.0
73,36,51.0,4,3.0
73,87,8.0,4,3.0
73,93,56.0,4,3.0
74,9,13.0,2,1.0
74,61,32.0,7,6.0
74,78,15.0,5,4.0
74,88,48.0,2,1.0
75,0,49.0,2,1.0
75,11,2.0,2,1.0
75,23,51.0,8,7.0
75,27,0.0,2,1.0
75,33,74.0,7,6.0
75,38,27.0,5,4.0
75,41,43.0,5,4.0
75,54,11.0,5,4.0
75,82,20.0,3,2.0
75,88,32.0,2,1.0
75,96,23.0,2,1.0
76,13,56.0,6,5.0
76,22,34.0,2,1.0
76,38,40.0,3,2.0
76,44,62.0,5,4.0
76,47,16.0,2,1.0
76,48,68.0,6,5.0
76,65,22.0,7,6.0
76,71,46.0,9,8.0
76,74,44.0,2,1.0
76,81,0.0,2,1.0
76,82,13.0,2,1.0
76,94,6.99999999999,6,5.0
77,15,15.0,3,2.0
77,23,75.0,6,5.0
77,29,18.0,3,2.0
77,30,2.0,2,1.0
77,38,34.0,2,1.0
77,41,7.0,4,3.0
77,44,31.0,2,1.0
77,62,54.0,2,1.0
77,69,27.0,4,3.0
77,73,12.0,3,2.0
77,97,4.0,3,2.0
78,5,54.0,2,1.0
78,35,0.0,5,4.0
78,53,44.0,2,1.0
78,54,41.0,2,1.0
78,67,12.0,3,2.0
78,84,75.0,5,4.0
78,93,28.0,6,5.0
78,96,37.0,4,3.0
79,11,72.0,2,1.0
79,17,21.0,2,1.0
79,37,0.0,2,1.0
79,42,33.0,5,4.0
79,45,31.0,2,1.0
79,55,74.0,7,6.0
79,61,12.0,3,2.0
79,84,53.0,7,6.0
79,88,38.0,6,5.0
79,99,2.0,3,2.0
80,8,46.0,5,4.0
80,42,6.0,4,3.0
80,81,40.0,4,3.0
80,89,22.0,2,1.0
80,92,74.0,2,1.0
81,8,67.0,7,6.0
81,16,22.0,6,5.0
81,21,35.0,5,4.0
81,47,14.0,2,1.0
81,65,8.99999999999,3,2.0
81,90,30.0,5,4.0
81,92,20.0,2,1.0
81,95,4.99999999999,2,1.0
82,12,8.99999999999,4,3.0
82,36,1.99999999999,5,4.0
82,37,30.0,3,2.0
82,44,0.0,2,1.0
82,45,65.0,4,3.0
82,58,51.0,2,1.0
82,66,53.0,2,1.0
82,75,35.0,2,1.0
82,81,6.99999999999,2,1.0
82,83,76.0,5,4.0
82,94,17.0,3,2.0
82,99,38.0,2,1.0
83,89,69.0,6,5.0
84,11,60.0,6,5.0
84,26,46.0,7,6.0
84,54,8.0,2,1.0
84,66,20.0,2,1.0
85,34,75.0,6,5.0
85,38,50.0,3,2.0
85,49,42.0,8,7.0
85,84,32.0,5,4.0
86,5,73.0,8,7.0
86,7,0.0,2,1.0
86,8,62.0,5,4.0
86,9,35.0,2,1.0
86,18,14.0,2,1.0
86,44,57.0,5,4.0
86,52,8.0,4,3.0
86,64,18.0,2,1.0
86,69,37.0,2,1.0
86,71,55.0,2,1.0
86,72,41.0,5,4.0
86,78,46.0,5,4.0
86,79,16.0,2,1.0
86,83,51.0,4,3.0
86,85,28.0,4,3.0
86,97,32.0,2,1.0
87,0,23.0,2,1.0
87,6,54.0,4,3.0
87,8,3.0,2,1.0
87,11,45.0,6,5.0
87,24,17.0,6,5.0
87,29,39.0,5,4.0
