src,dst,spec,used_slot,tfk_slot
0,8,34.0,2,1.0
0,9,47.0,5,4.0
0,17,36.0,2,1.0
0,28,38.0,6,5.0
0,39,79.0,2,1.0
0,41,44.0,3,2.0
0,42,11.0,4,3.0
0,47,28.0,5,4.0
0,49,66.0,2,1.0
0,53,17.0,7,6.0
0,55,59.0,6,5.0
0,64,25.0,3,2.0
0,80,68.0,4,3.0
0,83,52.0,7,6.0
1,8,43.0,3,2.0
1,19,71.0,4,3.0
1,34,69.0,2,1.0
1,52,31.0,2,1.0
1,65,53.0,2,1.0
1,91,0.0,3,2.0
2,10,34.0,3,2.0
2,55,65.0,2,1.0
2,56,75.0,6,5.0
3,17,61.0,5,4.0
3,20,47.0,4,3.0
3,21,68.0,7,6.0
3,55,14.0,7,6.0
3,66,43.0,4,3.0
3,82,76.0,4,3.0
4,2,4.0,5,4.0
4,7,11.0,2,1.0
4,14,43.0,5,4.0
4,24,27.0,4,3.0
4,25,51.0,5,4.0
4,37,14.0,2,1.0
4,49,37.0,6,5.0
4,56,63.0,6,5.0
4,73,48.0,2,1.0
4,83,17.0,4,3.0
4,94,2.0,2,1.0
5,88,52.0,2,1.0
5,99,29.0,2,1.0
6,2,16.0,4,3.0
6,15,42.0,3,2.0
6,24,66.0,2,1.0
6,34,13.0,2,1.0
6,37,49.0,8,7.0
6,38,20.0,2,1.0
6,41,11.0,2,1.0
6,45,0.0,2,1.0
6,52,35.0,6,5.0
6,62,68.0,4,3.0
6,68,57.0,3,2.0
6,78,60.0,6,5.0
7,50,63.0,5,4.0
7,54,39.0,6,5.0
7,64,9.0,2,1.0
7,71,16.0,2,1.0
7,72,56.0,5,4.0
7,73,32.0,2,1.0
7,75,50.0,6,5.0
7,83,0.999999999998,2,1.0
7,84,69.0,5,4.0
7,91,3.0,4,3.0
8,17,46.0,4,3.0
9,3,11.0,2,1.0
9,8,23.0,5,4.0
9,16,37.0,3,2.0
9,26,72.0,9,8.0
9,44,13.0,2,1.0
9,52,33.0,2,1.0
9,71,40.0,7,6.0
9,75,5.0,2,1.0
9,78,35.0,2,1.0
9,80,56.0,4,3.0
9,87,0.0,5,4.0
9,91,28.0,4,3.0
10,19,25.0,3,2.0
10,20,9.99999999999,2,1.0
10,26,45.0,2,1.0
10,33,15.0,2,1.0
10,34,22.0,2,1.0
10,39,13.0,2,1.0
10,46,52.0,3,2.0
10,58,56.0,4,3.0
10,60,41.0,4,3.0
10,62,62.0,4,3.0
10,79,19.0,3,2.0
10,82,29.0,5,4.0
10,84,47.0,5,4.0
10,92,60.0,2,1.0
11,7,29.0,3,2.0
11,25,17.0,2,1.0
11,39,27.0,2,1.0
12,2,37.0,4,3.0
12,3,3.99999999999,2,1.0
12,8,68.0,6,5.0
12,15,20.0,2,1.0
12,17,7.0,2,1.0
12,20,22.0,2,1.0
12,31,46.0,4,3.0
12,38,61.0,7,6.0
12,39,11.0,2,1.0
12,52,13.0,4,3.0
12,70,9.0,2,1.0
12,90,74.0,7,6.0
12,95,53.0,8,7.0
12,96,28.0,2,1.0
12,97,24.0,4,3.0
13,5,66.0,7,6.0
13,8,14.0,2,1.0
13,26,12.0,2,1.0
13,27,6.0,3,2.0
13,51,16.0,2,1.0
13,55,0.0,3,2.0
13,57,3.0,2,1.0
13,67,10.0,2,1.0
13,85,76.0,5,4.0
13,90,53.0,6,5.0
13,95,46.0,7,6.0
14,5,38.0,5,4.0
14,17,11.0,2,1.0
14,18,0.0,2,1.0
14,24,4.0,3,2.0
14,62,25.0,10,9.0
14,77,65.0,9,8.0
14,92,79.0,2,1.0
14,93,53.0,5,4.0
14,99,48.0,5,4.0
15,9,53.0,3,2.0
15,14,7.0,2,1.0
15,18,5.0,2,1.0
15,26,25.0,4,3.0
15,50,0.0,2,1.0
15,61,60.0,5,4.0
15,86,69.0,4,3.0
16,82,0.0,2,1.0
16,89,25.0,6,5.0
17,98,71.0,5,4.0
18,3,22.0,2,1.0
18,11,2.0,3,2.0
18,13,59.0,6,5.0
18,17,13.0,4,3.0
18,37,36.0,2,1.0
18,78,8.0,3,2.0
18,84,74.0,4,3.0
19,10,0.0,2,1.0
19,15,22.0,3,2.0
19,43,53.0,9,8.0
19,44,30.0,6,5.0
19,63,75.0,6,5.0
19,65,2.0,7,6.0
20,1,16.0,6,5.0
20,16,72.0,2,1.0
20,19,51.0,2,1.0
20,22,75.0,3,2.0
20,51,34.0,2,1.0
20,56,30.0,3,2.0
20,70,4.0,5,4.0
20,72,61.0,4,3.0
20,74,24.0,6,5.0
20,80,41.0,6,5.0
20,81,36.0,5,4.0
20,82,12.0,2,1.0
21,16,13.0,6,5.0
21,28,63.0,5,4.0
21,53,28.0,2,1.0
21,57,75.0,6,5.0
21,64,0.0,5,4.0
21,72,51.0,5,4.0
21,77,6.99999999999,6,5.0
21,86,31.0,5,4.0
21,87,60.0,3,2.0
22,20,54.0,7,6.0
22,30,44.0,10,9.0
22,56,4.99999999999,6,5.0
23,15,36.0,2,1.0
23,40,43.0,5,4.0
23,42,26.0,7,6.0
23,98,21.0,5,4.0
24,16,31.0,2,1.0
24,20,0.0,4,3.0
24,22,15.0,5,4.0
24,27,68.0,4,3.0
24,31,50.0,6,5.0
24,44,20.0,7,6.0
24,55,12.0,2,1.0
24,56,36.0,5,4.0
24,58,6.99999999999,2,1.0
24,61,72.0,9,8.0
24,90,41.0,4,3.0
25,1,5.0,6,5.0
25,3,27.0,6,5.0
25,9,61.0,5,4.0
25,28,0.0,3,2.0
25,61,41.0,5,4.0
25,66,49.0,2,1.0
25,67,33.0,3,2.0
25,86,23.0,4,3.0
25,97,15.0,2,1.0
26,27,48.0,4,3.0
26,38,9.99999999999,2,1.0
26,55,52.0,7,6.0
26,59,14.0,6,5.0
26,71,65.0,7,6.0
26,73,59.0,3,2.0
26,96,31.0,7,6.0
27,12,0.0,2,1.0
27,48,3.0,3,2.0
27,68,61.0,5,4.0
27,73,75.0,6,5.0
27,89,9.0,3,2.0
27,92,30.0,3,2.0
28,6,26.0,4,3.0
28,29,19.0,3,2.0
28,75,30.0,5,4.0
29,31,63.0,9,8.0
30,21,5.0,2,1.0
30,42,7.0,3,2.0
30,68,39.0,5,4.0
30,71,11.0,4,3.0
31,3,5.99999999999,2,1.0
31,7,13.0,3,2.0
31,11,72.0,4,3.0
31,16,7.99999999999,5,4.0
31,17,4.0,2,1.0
31,30,0.0,2,1.0
31,39,56.0,7,6.0
31,44,76.0,5,4.0
31,46,21.0,3,2.0
31,60,24.0,3,2.0
31,82,2.0,2,1.0
31,84,17.0,4,3.0
31,99,27.0,2,1.0
32,6,2.0,4,3.0
32,16,43.0,5,4.0
32,19,65.0,6,5.0
32,24,63.0,2,1.0
32,40,75.0,3,2.0
32,41,48.0,4,3.0
32,45,6.0,2,1.0
32,63,22.0,6,5.0
32,73,13.0,8,7.0
32,74,60.0,3,2.0
32,76,9.0,4,3.0
32,84,0.0,2,1.0
32,85,39.0,4,3.0
32,91,71.0,2,1.0
32,94,34.0,5,4.0
33,2,0.0,2,1.0
33,3,39.0,4,3.0
33,27,34.0,5,4.0
33,54,30.0,3,2.0
33,79,2.0,5,4.0
34,1,28.0,3,2.0
34,3,24.0,2,1.0
34,4,56.0,6,5.0
34,5,3.0,8,7.0
34,25,77.0,4,3.0
34,39,71.0,6,5.0
34,44,38.0,4,3.0
