#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
1.0,13707.0,858741.0,13707.0,0.0,0.0,0.0,12916.0,754441.0,12916.0
2.0,19900.0,1854040.0,19900.0,0.0,0.0,0.0,18832.0,1816086.0,18832.0
4.0,26824.0,3563841.0,26824.0,0.0,0.0,0.0,26208.0,3509210.0,26208.0
6.0,30512.0,4760041.0,30512.0,0.0,0.0,0.0,30204.0,4729816.0,30204.0
8.0,31700.0,5217241.0,31700.0,0.0,0.0,0.0,31671.0,5214241.0,31671.0
10.0,31721.0,5226641.0,31721.0,0.0,0.0,0.0,31721.0,5226641.0,31721.0
12.0,31721.0,5226641.0,31721.0,0.0,0.0,0.0,31721.0,5226641.0,31721.0
14.0,31721.0,5226641.0,31721.0,0.0,0.0,0.0,31721.0,5226641.0,31721.0
16.0,31721.0,5226641.0,31721.0,0.0,0.0,0.0,31721.0,5226641.0,31721.0
18.0,31721.0,5226641.0,31721.0,0.0,0.0,0.0,31721.0,5226641.0,31721.0
20.0,31721.0,5226641.0,31721.0,0.0,0.0,0.0,31721.0,5226641.0,31721.0
