#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
1.0,13717.0,853919.0,13717.0,0.0,0.0,0.0,13004.0,775119.0,13004.0
2.0,19897.0,1849914.0,19897.0,0.0,0.0,0.0,18691.0,1815170.0,18691.0
4.0,26840.0,3576119.0,26840.0,0.0,0.0,0.0,26141.0,3512990.0,26141.0
6.0,30510.0,4772119.0,30510.0,0.0,0.0,0.0,30171.0,4739102.0,30171.0
8.0,31729.0,5247419.0,31729.0,0.0,0.0,0.0,31720.0,5246419.0,31720.0
10.0,31758.0,5260119.0,31758.0,0.0,0.0,0.0,31758.0,5260119.0,31758.0
12.0,31758.0,5260119.0,31758.0,0.0,0.0,0.0,31758.0,5260119.0,31758.0
14.0,31758.0,5260119.0,31758.0,0.0,0.0,0.0,31758.0,5260119.0,31758.0
16.0,31758.0,5260119.0,31758.0,0.0,0.0,0.0,31758.0,5260119.0,31758.0
18.0,31758.0,5260119.0,31758.0,0.0,0.0,0.0,31758.0,5260119.0,31758.0
20.0,31758.0,5260119.0,31758.0,0.0,0.0,0.0,31758.0,5260119.0,31758.0
