beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0,798.0,193490.0,798.0,0.0,0.0,0.0,682.0,145430.0,682.0
1e-05,798.0,194560.0,799.9456,0.0,0.0,0.0,686.0,147250.0,687.4725
2e-05,798.0,194560.0,801.8912,0.0,0.0,0.0,686.0,147250.0,688.945
4e-05,798.0,195090.0,805.8036,0.0,0.0,0.0,684.0,145850.0,689.834
8e-05,798.0,194550.0,813.564,0.0,0.0,0.0,687.0,149060.0,698.9248
0.0001,797.0,194970.0,816.497,0.0,0.0,0.0,685.0,147570.0,699.757
0.0002,799.0,195300.0,838.06,0.0,0.0,0.0,685.0,145800.0,714.16
0.0004,798.0,195940.0,876.376,0.0,0.0,0.0,682.0,146470.0,740.588
0.0008,799.0,197670.0,957.136,0.0,0.0,0.0,680.0,147530.0,798.024
0.001,799.0,197570.0,996.57,0.0,0.0,0.0,655.0,182010.0,837.01
0.002,798.0,198970.0,1195.94,0.0,0.0,0.0,651.0,181880.0,1014.76
0.004,788.0,202660.0,1598.64,0.0,0.0,0.0,630.0,184840.0,1369.36
0.008,674.0,221770.0,2448.16,0.0,0.0,0.0,562.0,194280.0,2116.24
0.01,641.0,225590.0,2896.9,0.0,0.0,0.0,554.0,198970.0,2543.7
0.02,578.0,230960.0,5197.2,0.0,0.0,0.0,522.0,200120.0,4524.4
0.04,565.0,231670.0,9831.8,0.0,0.0,0.0,472.0,201970.0,8550.8
0.08,561.0,231710.0,19097.8,0.0,0.0,0.0,472.0,201970.0,16629.6
0.1,549.0,231720.0,23721.0,0.0,0.0,0.0,472.0,201970.0,20669.0
0.2,551.0,231920.0,46935.0,0.0,0.0,0.0,472.0,201970.0,40866.0
0.4,550.0,231910.0,93314.0,0.0,0.0,0.0,472.0,201970.0,81260.0
1.0,553.0,231870.0,232423.0,0.0,0.0,0.0,472.0,201970.0,202442.0
10.0,550.0,231990.0,2320450.0,0.0,0.0,0.0,472.0,201970.0,2020172.0
