beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0,737.0,196580.0,737.0,0.0,0.0,0.0,632.0,149490.0,632.0
1e-05,736.0,197500.0,737.975,0.0,0.0,0.0,633.0,150630.0,634.5063
2e-05,737.0,198680.0,740.9736,0.0,0.0,0.0,629.0,147330.0,631.9466
4e-05,736.0,197420.0,743.8968,0.0,0.0,0.0,628.0,140340.0,633.6136
8e-05,736.0,198170.0,751.8536,0.0,0.0,0.0,634.0,150090.0,646.0072
0.0001,736.0,197820.0,755.782,0.0,0.0,0.0,629.0,148340.0,643.834
0.0002,735.0,199180.0,774.836,0.0,0.0,0.0,629.0,149810.0,658.962
0.0004,736.0,199040.0,815.616,0.0,0.0,0.0,633.0,148730.0,692.492
0.0008,735.0,199900.0,894.92,0.0,0.0,0.0,632.0,150200.0,752.16
0.001,737.0,199070.0,936.07,0.0,0.0,0.0,608.0,183720.0,791.72
0.002,734.0,200550.0,1135.1,0.0,0.0,0.0,615.0,183360.0,981.72
0.004,723.0,204830.0,1542.32,0.0,0.0,0.0,598.0,184520.0,1336.08
0.008,659.0,216010.0,2387.08,0.0,0.0,0.0,556.0,192230.0,2093.84
0.01,640.0,217840.0,2818.4,0.0,0.0,0.0,547.0,191980.0,2466.8
0.02,598.0,221780.0,5033.6,0.0,0.0,0.0,524.0,193460.0,4393.2
0.04,571.0,223180.0,9498.2,0.0,0.0,0.0,503.0,193590.0,8246.6
0.08,572.0,223470.0,18449.6,0.0,0.0,0.0,517.0,195580.0,16163.4
0.1,571.0,223250.0,22896.0,0.0,0.0,0.0,510.0,193820.0,19892.0
0.2,571.0,223200.0,45211.0,0.0,0.0,0.0,458.0,193780.0,39214.0
0.4,560.0,223210.0,89844.0,0.0,0.0,0.0,518.0,193800.0,78038.0
1.0,575.0,223200.0,223775.0,0.0,0.0,0.0,517.0,194120.0,194637.0
10.0,566.0,223100.0,2231566.0,0.0,0.0,0.0,507.0,196500.0,1965507.0
