beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0,911.0,228030.0,911.0,0.0,0.0,0.0,829.0,0.0,829.0
1e-05,911.0,229830.0,913.2983,0.0,0.0,0.0,829.0,1.7823,830.7823
2e-05,911.0,230930.0,915.6186,0.0,0.0,0.0,829.0,3.5646,832.5646
4e-05,911.0,231030.0,920.2412,0.0,0.0,0.0,829.0,7.1292,836.1292
8e-05,912.0,230530.0,930.4424,0.0,0.0,0.0,829.0,14.2584,843.2584
0.0001,911.0,232330.0,934.233,0.0,0.0,0.0,829.0,17.823,846.823
0.0002,912.0,230530.0,958.106,0.0,0.0,0.0,829.0,35.646,864.646
0.0004,910.0,236630.0,1004.652,0.0,0.0,0.0,829.0,71.292,900.292
0.0008,910.0,237330.0,1099.864,0.0,0.0,0.0,829.0,142.584,971.584
0.001,910.0,237830.0,1147.83,0.0,0.0,0.0,829.0,178.23,1007.23
0.002,903.0,243430.0,1389.86,0.0,0.0,0.0,829.0,356.46,1185.46
0.004,900.0,245629.0,1882.516,0.0,0.0,0.0,699.0,211338.0,1544.352
0.008,889.0,248527.0,2877.216,0.0,0.0,0.0,692.0,221019.0,2460.152
0.01,882.0,249124.0,3373.24,0.0,0.0,0.0,687.0,217146.0,2858.46
0.02,863.0,251280.0,5888.6,0.0,0.0,0.0,524.0,4568.04,5092.04
0.04,785.0,254301.0,10957.04,0.0,0.0,0.0,524.0,9136.08,9660.08
0.08,646.0,258424.0,21319.92,0.0,0.0,0.0,524.0,18272.16,18796.16
0.1,633.0,258329.0,26465.9,0.0,0.0,0.0,524.0,22840.2,23364.2
0.2,627.0,258807.0,52388.4,0.0,0.0,0.0,524.0,45680.4,46204.4
0.4,623.0,258589.0,104058.6,0.0,0.0,0.0,524.0,91360.8,91884.8
1.0,622.0,258524.0,259146.0,0.0,0.0,0.0,524.0,228402.0,228926.0
10.0,631.0,257911.0,2579741.0,0.0,0.0,0.0,524.0,2284020.0,2284544.0
