beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0,902.0,225888.0,902.0,0.0,0.0,0.0,826.0,0.0,826.0
1e-05,903.0,229888.0,905.29888,0.0,0.0,0.0,826.0,1.79888,827.79888
2e-05,902.0,227688.0,906.55376,0.0,0.0,0.0,826.0,3.59776,829.59776
4e-05,902.0,227688.0,911.10752,0.0,0.0,0.0,826.0,7.19552,833.19552
8e-05,903.0,229888.0,921.39104,0.0,0.0,0.0,826.0,14.39104,840.39104
0.0001,903.0,231688.0,926.1688,0.0,0.0,0.0,826.0,17.9888,843.9888
0.0002,902.0,230888.0,948.1776,0.0,0.0,0.0,826.0,35.9776,861.9776
0.0004,900.0,240688.0,996.2752,0.0,0.0,0.0,826.0,71.9552,897.9552
0.0008,901.0,241088.0,1093.8704,0.0,0.0,0.0,826.0,143.9104,969.9104
0.001,900.0,242488.0,1142.488,0.0,0.0,0.0,826.0,179.888,1005.888
0.002,895.0,246988.0,1388.976,0.0,0.0,0.0,826.0,359.776,1185.776
0.004,890.0,250188.0,1890.752,0.0,0.0,0.0,826.0,719.552,1545.552
0.008,881.0,251487.0,2892.896,0.0,0.0,0.0,688.0,218032.0,2432.256
0.01,882.0,251988.0,3401.88,0.0,0.0,0.0,537.0,2332.8,2869.8
0.02,858.0,253964.0,5937.28,0.0,0.0,0.0,537.0,4665.6,5202.6
0.04,784.0,257815.0,11096.6,0.0,0.0,0.0,537.0,9331.2,9868.2
0.08,646.0,261123.0,21535.84,0.0,0.0,0.0,537.0,18662.4,19199.4
0.1,648.0,260728.0,26720.8,0.0,0.0,0.0,537.0,23328.0,23865.0
0.2,641.0,261125.0,52866.0,0.0,0.0,0.0,537.0,46656.0,47193.0
0.4,643.0,260598.0,104882.2,0.0,0.0,0.0,537.0,93312.0,93849.0
1.0,640.0,260905.0,261545.0,0.0,0.0,0.0,537.0,233280.0,233817.0
10.0,625.0,261083.0,2611455.0,0.0,0.0,0.0,537.0,2332800.0,2333337.0
