beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0,861.0,221654.0,861.0,0.0,0.0,0.0,791.0,0.0,791.0
1e-05,861.0,230254.0,863.30254,0.0,0.0,0.0,791.0,1.79254,792.79254
2e-05,862.0,229254.0,866.58508,0.0,0.0,0.0,791.0,3.58508,794.58508
4e-05,862.0,228654.0,871.14616,0.0,0.0,0.0,791.0,7.17016,798.17016
8e-05,861.0,230054.0,879.40432,0.0,0.0,0.0,791.0,14.34032,805.34032
0.0001,862.0,231854.0,885.1854,0.0,0.0,0.0,791.0,17.9254,808.9254
0.0002,862.0,228654.0,907.7308,0.0,0.0,0.0,791.0,35.8508,826.8508
0.0004,861.0,233654.0,954.4616,0.0,0.0,0.0,791.0,71.7016,862.7016
0.0008,858.0,238554.0,1048.8432,0.0,0.0,0.0,791.0,143.4032,934.4032
0.001,857.0,240954.0,1097.954,0.0,0.0,0.0,791.0,179.254,970.254
0.002,857.0,242053.0,1341.106,0.0,0.0,0.0,791.0,358.508,1149.508
0.004,851.0,244454.0,1828.816,0.0,0.0,0.0,665.0,213673.0,1519.692
0.008,839.0,247849.0,2821.792,0.0,0.0,0.0,550.0,1827.824,2377.824
0.01,838.0,247352.0,3311.52,0.0,0.0,0.0,550.0,2284.78,2834.78
0.02,801.0,250818.0,5817.36,0.0,0.0,0.0,550.0,4569.56,5119.56
0.04,751.0,252875.0,10866.0,0.0,0.0,0.0,550.0,9139.12,9689.12
0.08,631.0,255981.0,21109.48,0.0,0.0,0.0,550.0,18278.24,18828.24
0.1,613.0,256366.0,26249.6,0.0,0.0,0.0,550.0,22847.8,23397.8
0.2,630.0,256065.0,51843.0,0.0,0.0,0.0,550.0,45695.6,46245.6
0.4,624.0,256287.0,103138.8,0.0,0.0,0.0,550.0,91391.2,91941.2
1.0,624.0,256386.0,257010.0,0.0,0.0,0.0,550.0,228478.0,229028.0
10.0,625.0,256166.0,2562285.0,0.0,0.0,0.0,550.0,2284780.0,2285330.0
