beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0,900.0,229850.0,900.0,0.0,0.0,0.0,813.0,0.0,813.0
1e-05,900.0,229250.0,902.2925,0.0,0.0,0.0,813.0,1.7525,814.7525
2e-05,900.0,231050.0,904.621,0.0,0.0,0.0,813.0,3.505,816.505
4e-05,899.0,230850.0,908.234,0.0,0.0,0.0,813.0,7.01,820.01
8e-05,899.0,230850.0,917.468,0.0,0.0,0.0,813.0,14.02,827.02
0.0001,900.0,231250.0,923.125,0.0,0.0,0.0,813.0,17.525,830.525
0.0002,899.0,231450.0,945.29,0.0,0.0,0.0,813.0,35.05,848.05
0.0004,897.0,238050.0,992.22,0.0,0.0,0.0,813.0,70.1,883.1
0.0008,896.0,241250.0,1089.0,0.0,0.0,0.0,813.0,140.2,953.2
0.001,895.0,243450.0,1138.45,0.0,0.0,0.0,813.0,175.25,988.25
0.002,894.0,244050.0,1382.1,0.0,0.0,0.0,813.0,350.5,1163.5
0.004,884.0,247949.0,1875.796,0.0,0.0,0.0,690.0,214707.0,1548.828
0.008,881.0,248950.0,2872.6,0.0,0.0,0.0,693.0,217778.0,2435.224
0.01,869.0,250647.0,3375.47,0.0,0.0,0.0,554.0,2345.35,2899.35
0.02,839.0,253114.0,5901.28,0.0,0.0,0.0,554.0,4690.7,5244.7
0.04,801.0,254263.0,10971.52,0.0,0.0,0.0,554.0,9381.4,9935.4
0.08,654.0,259170.0,21387.6,0.0,0.0,0.0,554.0,18762.8,19316.8
0.1,654.0,259271.0,26581.1,0.0,0.0,0.0,554.0,23453.5,24007.5
0.2,648.0,259156.0,52479.2,0.0,0.0,0.0,554.0,46907.0,47461.0
0.4,656.0,258248.0,103955.2,0.0,0.0,0.0,554.0,93814.0,94368.0
1.0,645.0,259244.0,259889.0,0.0,0.0,0.0,554.0,234535.0,235089.0
10.0,637.0,259258.0,2593217.0,0.0,0.0,0.0,554.0,2345350.0,2345904.0
