beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0,904.0,231158.0,904.0,0.0,0.0,0.0,822.0,0.0,822.0
1e-05,904.0,234058.0,906.34058,0.0,0.0,0.0,822.0,1.72258,823.72258
2e-05,905.0,230258.0,909.60516,0.0,0.0,0.0,822.0,3.44516,825.44516
4e-05,905.0,231458.0,914.25832,0.0,0.0,0.0,822.0,6.89032,828.89032
8e-05,905.0,234058.0,923.72464,0.0,0.0,0.0,822.0,13.78064,835.78064
0.0001,904.0,233458.0,927.3458,0.0,0.0,0.0,822.0,17.2258,839.2258
0.0002,904.0,236058.0,951.2116,0.0,0.0,0.0,822.0,34.4516,856.4516
0.0004,904.0,238958.0,999.5832,0.0,0.0,0.0,822.0,68.9032,890.9032
0.0008,902.0,242358.0,1095.8864,0.0,0.0,0.0,822.0,137.8064,959.8064
0.001,903.0,240958.0,1143.958,0.0,0.0,0.0,822.0,172.258,994.258
0.002,902.0,244158.0,1390.316,0.0,0.0,0.0,822.0,344.516,1166.516
0.004,898.0,245158.0,1878.632,0.0,0.0,0.0,685.0,213793.0,1540.172
0.008,878.0,250453.0,2881.624,0.0,0.0,0.0,683.0,223876.0,2474.008
0.01,876.0,250656.0,3382.56,0.0,0.0,0.0,662.0,217979.0,2841.79
0.02,857.0,252722.0,5911.44,0.0,0.0,0.0,528.0,4607.24,5135.24
0.04,771.0,255738.0,11000.52,0.0,0.0,0.0,528.0,9214.48,9742.48
0.08,614.0,260256.0,21434.48,0.0,0.0,0.0,528.0,18428.96,18956.96
0.1,627.0,259870.0,26614.0,0.0,0.0,0.0,528.0,23036.2,23564.2
0.2,617.0,260365.0,52690.0,0.0,0.0,0.0,528.0,46072.4,46600.4
0.4,613.0,260153.0,104674.2,0.0,0.0,0.0,528.0,92144.8,92672.8
1.0,609.0,260238.0,260847.0,0.0,0.0,0.0,528.0,230362.0,230890.0
10.0,605.0,260146.0,2602065.0,0.0,0.0,0.0,528.0,2303620.0,2304148.0
