beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0,868.0,239280.0,868.0,0.0,0.0,0.0,764.0,207190.0,764.0
1e-05,868.0,242750.0,870.4275,0.0,0.0,0.0,757.0,209160.0,759.0916
2e-05,869.0,242810.0,873.8562,0.0,0.0,0.0,759.0,208810.0,763.1762
4e-05,869.0,243910.0,878.7564,0.0,0.0,0.0,744.0,206150.0,752.246
8e-05,868.0,242590.0,887.4072,0.0,0.0,0.0,759.0,209370.0,775.7496
0.0001,868.0,242950.0,892.295,0.0,0.0,0.0,760.0,210880.0,781.088
0.0002,869.0,242600.0,917.52,0.0,0.0,0.0,758.0,208040.0,799.608
0.0004,868.0,243890.0,965.556,0.0,0.0,0.0,763.0,211750.0,847.7
0.0008,869.0,244010.0,1064.208,0.0,0.0,0.0,751.0,209200.0,918.36
0.001,868.0,245130.0,1113.13,0.0,0.0,0.0,752.0,210910.0,962.91
0.002,867.0,246180.0,1359.36,0.0,0.0,0.0,755.0,210470.0,1175.94
0.004,864.0,247530.0,1854.12,0.0,0.0,0.0,750.0,212000.0,1598.0
0.008,862.0,248070.0,2846.56,0.0,0.0,0.0,746.0,211250.0,2436.0
0.01,858.0,248810.0,3346.1,0.0,0.0,0.0,588.0,227540.0,2863.4
0.02,815.0,251410.0,5843.2,0.0,0.0,0.0,588.0,227540.0,5138.8
0.04,719.0,255120.0,10923.8,0.0,0.0,0.0,588.0,227540.0,9689.6
0.08,698.0,255910.0,21170.8,0.0,0.0,0.0,588.0,227540.0,18791.2
0.1,686.0,256120.0,26298.0,0.0,0.0,0.0,588.0,227540.0,23342.0
0.2,667.0,256420.0,51951.0,0.0,0.0,0.0,588.0,227540.0,46096.0
0.4,675.0,256470.0,103263.0,0.0,0.0,0.0,588.0,227540.0,91604.0
1.0,671.0,256540.0,257211.0,0.0,0.0,0.0,588.0,227540.0,228128.0
10.0,681.0,256520.0,2565881.0,0.0,0.0,0.0,588.0,227540.0,2275988.0
