beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0,848.0,241440.0,848.0,0.0,0.0,0.0,741.0,209830.0,741.0
1e-05,848.0,241890.0,850.4189,0.0,0.0,0.0,741.0,209480.0,743.0948
2e-05,849.0,244230.0,853.8846,0.0,0.0,0.0,737.0,210390.0,741.2078
4e-05,849.0,245170.0,858.8068,0.0,0.0,0.0,738.0,210650.0,746.426
8e-05,848.0,244600.0,867.568,0.0,0.0,0.0,745.0,213460.0,762.0768
0.0001,848.0,246460.0,872.646,0.0,0.0,0.0,728.0,211790.0,749.179
0.0002,848.0,245290.0,897.058,0.0,0.0,0.0,732.0,211150.0,774.23
0.0004,849.0,244860.0,946.944,0.0,0.0,0.0,739.0,211340.0,823.536
0.0008,848.0,246050.0,1044.84,0.0,0.0,0.0,727.0,209630.0,894.704
0.001,848.0,246650.0,1094.65,0.0,0.0,0.0,736.0,212400.0,948.4
0.002,846.0,248000.0,1342.0,0.0,0.0,0.0,728.0,210660.0,1149.32
0.004,841.0,249100.0,1837.4,0.0,0.0,0.0,726.0,211650.0,1572.6
0.008,836.0,250440.0,2839.52,0.0,0.0,0.0,724.0,214380.0,2439.04
0.01,834.0,250660.0,3340.6,0.0,0.0,0.0,592.0,228010.0,2872.1
0.02,809.0,252470.0,5858.4,0.0,0.0,0.0,592.0,228010.0,5152.2
0.04,728.0,255500.0,10948.0,0.0,0.0,0.0,592.0,228010.0,9712.4
0.08,710.0,256170.0,21203.6,0.0,0.0,0.0,592.0,228010.0,18832.8
0.1,714.0,256180.0,26332.0,0.0,0.0,0.0,592.0,228010.0,23393.0
0.2,704.0,256490.0,52002.0,0.0,0.0,0.0,592.0,228010.0,46194.0
0.4,696.0,256610.0,103340.0,0.0,0.0,0.0,592.0,228010.0,91796.0
1.0,697.0,256650.0,257347.0,0.0,0.0,0.0,592.0,228010.0,228602.0
10.0,696.0,256830.0,2568996.0,0.0,0.0,0.0,592.0,228010.0,2280692.0
