2
Energy: 4678/8340
source POD, destination POD, #cores, #slots, successful,
17,190,1,41,0,
18,56,1,41,0,
18,57,1,41,0,
18,79,1,41,0,
18,92,1,41,0,
18,110,1,41,0,
18,115,1,41,0,
18,118,1,41,0,
18,152,1,41,0,
18,175,1,41,0,
19,17,1,41,0,
19,24,1,41,0,
19,25,1,41,0,
19,27,1,41,0,
19,66,1,41,0,
19,88,1,41,0,
19,96,1,41,0,
19,105,1,41,0,
19,109,1,41,0,
19,122,1,41,0,
19,146,1,41,0,
19,147,1,41,0,
19,157,1,41,0,
19,171,1,41,0,
20,17,1,41,0,
20,19,1,41,0,
20,73,1,41,0,
20,74,1,41,0,
20,142,1,41,0,
21,7,1,41,0,
21,78,1,41,0,
21,97,1,41,0,
21,110,1,41,0,
21,138,1,41,0,
21,142,1,41,0,
21,150,1,41,0,
21,168,1,41,0,
21,180,1,41,0,
22,44,1,41,0,
22,53,1,41,0,
22,76,1,41,0,
22,80,1,41,0,
22,88,1,41,0,
22,89,1,41,0,
22,91,1,41,0,
22,105,1,41,0,
22,107,1,41,0,
22,113,1,41,0,
22,121,1,41,0,
22,139,1,41,0,
22,140,1,41,0,
22,162,1,41,0,
58,5,1,41,0,
16,189,1,41,0,
58,40,1,41,0,
58,59,1,41,0,
58,85,1,41,0,
58,93,1,41,0,
58,126,1,41,0,
58,145,1,41,0,
58,179,1,41,0,
58,189,1,41,0,
60,57,1,41,0,
60,96,1,41,0,
60,161,1,41,0,
60,182,1,41,0,
60,191,1,41,0,
60,197,1,41,0,
62,41,1,41,0,
62,97,1,41,0,
62,127,1,41,0,
62,162,1,41,0,
62,189,1,41,0,
62,197,1,41,0,
63,25,1,41,0,
63,69,1,41,0,
63,136,1,41,0,
64,46,1,41,0,
64,47,1,41,0,
65,26,1,41,0,
65,35,1,41,0,
65,44,1,41,0,
65,55,1,41,0,
65,56,1,41,0,
65,58,1,41,0,
65,110,1,41,0,
65,112,1,41,0,
65,130,1,41,0,
65,131,1,41,0,
65,145,1,41,0,
65,149,1,41,0,
66,28,1,41,0,
66,84,1,41,0,
66,169,1,41,0,
66,176,1,41,0,
67,1,1,41,0,
67,16,1,41,0,
67,42,1,41,0,
67,44,1,41,0,
67,84,1,41,0,
67,180,1,41,0,
67,186,1,41,0,
68,55,1,41,0,
68,154,1,41,0,
69,4,1,41,0,
69,20,1,41,0,
69,97,1,41,0,
69,116,1,41,0,
4,178,1,41,0,
69,145,1,41,0,
71,1,1,41,0,
71,4,1,41,0,
71,12,1,41,0,
71,36,1,41,0,
71,83,1,41,0,
71,106,1,41,0,
71,172,1,41,0,
72,3,1,41,0,
72,37,1,41,0,
176,9,1,41,0,
72,170,1,41,0,
72,193,1,41,0,
73,0,1,41,0,
73,9,1,41,0,
134,143,1,41,0,
73,22,1,41,0,
73,81,1,41,0,
73,109,1,41,0,
73,110,1,41,0,
73,132,1,41,0,
73,145,1,41,0,
73,153,1,41,0,
73,174,1,41,0,
73,177,1,41,0,
73,191,1,41,0,
74,52,1,41,0,
74,89,1,41,0,
74,100,1,41,0,
74,115,1,41,0,
149,106,1,41,0,
75,77,1,41,0,
76,29,1,41,0,
76,38,1,41,0,
76,64,1,41,0,
76,65,1,41,0,
76,85,1,41,0,
76,94,1,41,0,
76,101,1,41,0,
76,144,1,41,0,
76,169,1,41,0,
76,184,1,41,0,
76,199,1,41,0,
77,34,1,41,0,
77,57,1,41,0,
77,73,1,41,0,
77,101,1,41,0,
77,170,1,41,0,
77,192,1,41,0,
3,60,1,41,0,
78,11,1,41,0,
78,41,1,41,0,
79,126,1,41,0,
78,97,1,41,0,
78,115,1,41,0,
79,5,1,41,0,
79,37,1,41,0,
79,39,1,41,0,
79,42,1,41,0,
79,61,1,41,0,
79,114,1,41,0,
79,115,1,41,0,
78,81,1,41,0,
79,136,1,41,0,
79,140,1,41,0,
79,171,1,41,0,
79,177,1,41,0,
80,27,1,41,0,
80,28,1,41,0,
80,43,1,41,0,
80,56,1,41,0,
80,67,1,41,0,
80,85,1,41,0,
80,102,1,41,0,
80,106,1,41,0,
80,127,1,41,0,
80,133,1,41,0,
80,138,1,41,0,
81,13,1,41,0,
81,19,1,41,0,
81,124,1,41,0,
81,145,1,41,0,
81,199,1,41,0,
82,182,1,41,0,
83,8,1,41,0,
83,9,1,41,0,
83,22,1,41,0,
83,27,1,41,0,
83,34,1,41,0,
83,38,1,41,0,
83,53,1,41,0,
95,180,1,41,0,
83,103,1,41,0,
83,110,1,41,0,
83,115,1,41,0,
83,130,1,41,0,
83,138,1,41,0,
37,178,1,41,0,
83,180,1,41,0,
83,196,1,41,0,
84,1,1,41,0,
84,17,1,41,0,
84,27,1,41,0,
84,48,1,41,0,
84,56,1,41,0,
84,65,1,41,0,
84,109,1,41,0,
84,155,1,41,0,
85,3,1,41,0,
85,49,1,41,0,
85,87,1,41,0,
85,94,1,41,0,
85,95,1,41,0,
85,116,1,41,0,
85,146,1,41,0,
85,152,1,41,0,
85,164,1,41,0,
86,56,1,41,0,
40,185,1,41,0,
87,27,1,41,0,
87,104,1,41,0,
87,124,1,41,0,
87,183,1,41,0,
88,17,1,41,0,
88,18,1,41,0,
88,39,1,41,0,
88,99,1,41,0,
88,118,1,41,0,
88,148,1,41,0,
88,173,1,41,0,
88,194,1,41,0,
89,1,1,41,0,
89,30,1,41,0,
89,49,1,41,0,
89,67,1,41,0,
89,74,1,41,0,
89,80,1,41,0,
89,99,1,41,0,
89,107,1,41,0,
89,113,1,41,0,
89,136,1,41,0,
90,1,1,41,0,
90,27,1,41,0,
90,28,1,41,0,
90,71,1,41,0,
90,86,1,41,0,
90,91,1,41,0,
90,131,1,41,0,
90,189,1,41,0,
91,10,1,41,0,
91,21,1,41,0,
91,26,1,41,0,
91,34,1,41,0,
91,37,1,41,0,
91,53,1,41,0,
91,74,1,41,0,
91,83,1,41,0,
91,105,1,41,0,
91,110,1,41,0,
91,192,1,41,0,
91,197,1,41,0,
92,51,1,41,0,
92,54,1,41,0,
92,61,1,41,0,
92,62,1,41,0,
92,77,1,41,0,
92,150,1,41,0,
92,173,1,41,0,
92,187,1,41,0,
93,59,1,41,0,
93,87,1,41,0,
93,174,1,41,0,
94,16,1,41,0,
94,63,1,41,0,
94,86,1,41,0,
94,117,1,41,0,
94,138,1,41,0,
31,45,1,41,0,
94,151,1,41,0,
94,165,1,41,0,
95,134,1,41,0,
83,98,1,41,0,
96,27,1,41,0,
96,51,1,41,0,
96,67,1,41,0,
96,74,1,41,0,
96,151,1,41,0,
96,189,1,41,0,
96,194,1,41,0,
97,10,1,41,0,
97,14,1,41,0,
97,25,1,41,0,
97,85,1,41,0,
97,88,1,41,0,
97,94,1,41,0,
97,95,1,41,0,
97,109,1,41,0,
97,112,1,41,0,
97,140,1,41,0,
97,142,1,41,0,
97,196,1,41,0,
98,24,1,41,0,
99,36,1,41,0,
99,38,1,41,0,
99,60,1,41,0,
99,103,1,41,0,
99,130,1,41,0,
99,176,1,41,0,
99,183,1,41,0,
100,8,1,41,0,
100,30,1,41,0,
77,197,1,41,0,
100,87,1,41,0,
100,88,1,41,0,
100,94,1,41,0,
100,145,1,41,0,
100,172,1,41,0,
100,189,1,41,0,
100,193,1,41,0,
100,199,1,41,0,
101,43,1,41,0,
102,27,1,41,0,
102,34,1,41,0,
102,44,1,41,0,
102,91,1,41,0,
102,116,1,41,0,
102,137,1,41,0,
102,152,1,41,0,
102,159,1,41,0,
102,179,1,41,0,
102,187,1,41,0,
104,45,1,41,0,
105,27,1,41,0,
105,137,1,41,0,
105,197,1,41,0,
106,0,1,41,0,
4,68,1,41,0,
106,16,1,41,0,
106,65,1,41,0,
106,86,1,41,0,
106,101,1,41,0,
106,102,1,41,0,
106,122,1,41,0,
106,134,1,41,0,
106,147,1,41,0,
106,159,1,41,0,
15,96,1,41,0,
106,167,1,41,0,
106,179,1,41,0,
106,184,1,41,0,
106,189,1,41,0,
107,31,1,41,0,
107,37,1,41,0,
107,85,1,41,0,
107,123,1,41,0,
107,155,1,41,0,
107,169,1,41,0,
108,2,1,41,0,
108,6,1,41,0,
108,56,1,41,0,
108,89,1,41,0,
108,110,1,41,0,
108,111,1,41,0,
108,135,1,41,0,
108,164,1,41,0,
108,187,1,41,0,
109,114,1,41,0,
109,119,1,41,0,
110,64,1,41,0,
110,68,1,41,0,
111,26,1,41,0,
111,30,1,41,0,
111,107,1,41,0,
111,115,1,41,0,
111,191,1,41,0,
112,16,1,41,0,
112,35,1,41,0,
112,76,1,41,0,
112,177,1,41,0,
113,9,1,41,0,
113,33,1,41,0,
113,44,1,41,0,
113,46,1,41,0,
113,91,1,41,0,
113,100,1,41,0,
113,104,1,41,0,
113,159,1,41,0,
113,184,1,41,0,
17,90,1,41,0,
113,194,1,41,0,
114,20,1,41,0,
114,144,1,41,0,
114,155,1,41,0,
114,181,1,41,0,
115,0,1,41,0,
115,20,1,41,0,
115,38,1,41,0,
115,40,1,41,0,
115,45,1,41,0,
115,63,1,41,0,
115,93,1,41,0,
115,135,1,41,0,
115,180,1,41,0,
116,0,1,41,0,
116,43,1,41,0,
134,163,1,41,0,
116,165,1,41,0,
116,172,1,41,0,
117,60,1,41,0,
117,66,1,41,0,
117,74,1,41,0,
117,111,1,41,0,
117,116,1,41,0,
117,141,1,41,0,
117,160,1,41,0,
117,190,1,41,0,
117,191,1,41,0,
118,22,1,41,0,
118,44,1,41,0,
118,52,1,41,0,
118,133,1,41,0,
118,162,1,41,0,
118,176,1,41,0,
118,192,1,41,0,
118,195,1,41,0,
119,0,1,41,0,
119,40,1,41,0,
119,60,1,41,0,
119,72,1,41,0,
119,93,1,41,0,
119,94,1,41,0,
119,121,1,41,0,
119,167,1,41,0,
119,170,1,41,0,
119,186,1,41,0,
119,189,1,41,0,
119,190,1,41,0,
120,10,1,41,0,
120,52,1,41,0,
120,88,1,41,0,
120,92,1,41,0,
120,153,1,41,0,
120,163,1,41,0,
120,189,1,41,0,
121,37,1,41,0,
121,43,1,41,0,
121,107,1,41,0,
162,49,1,5,0,
162,62,1,5,1,
98,74,1,2,1,
99,28,1,2,1,
99,46,1,2,1,
99,109,1,2,1,
99,117,1,2,1,
99,133,1,2,1,
99,146,1,2,1,
99,153,1,2,1,
99,192,1,2,1,
99,199,1,2,1,
100,3,1,2,1,
100,18,1,2,1,
168,199,1,2,1,
100,36,1,2,1,
100,62,1,2,1,
100,63,1,2,1,
100,64,1,2,1,
100,91,1,2,1,
100,96,1,2,1,
100,105,1,2,1,
100,107,1,2,1,
100,149,1,2,1,
102,0,1,2,1,
102,11,1,2,1,
102,18,1,2,1,
102,66,1,2,1,
102,79,1,2,1,
102,98,1,2,1,
102,132,1,2,1,
5,40,1,2,1,
102,186,1,2,1,
103,70,1,2,1,
103,137,1,2,1,
104,143,1,2,1,
104,183,1,2,1,
105,83,1,2,1,
105,171,1,2,1,
106,40,1,2,1,
106,45,1,2,1,
106,82,1,2,1,
106,83,1,2,1,
106,88,1,2,1,
106,113,1,2,1,
106,139,1,2,1,
106,152,1,2,1,
106,163,1,2,1,
106,190,1,2,1,
107,66,1,2,1,
107,86,1,2,1,
107,148,1,2,1,
108,1,1,2,1,
108,3,1,2,1,
108,18,1,2,1,
108,34,1,2,1,
108,102,1,2,1,
108,117,1,2,1,
108,125,1,2,1,
109,90,1,2,1,
109,135,1,2,1,
9,196,1,2,1,
111,22,1,2,1,
111,48,1,2,1,
111,178,1,2,1,
112,12,1,2,1,
112,22,1,2,1,
112,49,1,2,1,
112,71,1,2,1,
113,61,1,2,1,
113,62,1,2,1,
113,84,1,2,1,
113,118,1,2,1,
113,121,1,2,1,
113,136,1,2,1,
113,155,1,2,1,
113,167,1,2,1,
113,174,1,2,1,
113,176,1,2,1,
113,179,1,2,1,
113,193,1,2,1,
113,195,1,2,1,
114,5,1,2,1,
114,49,1,2,1,
114,75,1,2,1,
114,149,1,2,1,
114,151,1,2,1,
114,158,1,2,1,
114,187,1,2,1,
115,1,1,2,1,
115,31,1,2,1,
115,39,1,2,1,
24,38,1,2,1,
115,74,1,2,1,
135,98,1,2,1,
115,100,1,2,1,
115,103,1,2,1,
115,106,1,2,1,
115,107,1,2,1,
115,127,1,2,1,
115,129,1,2,1,
115,139,1,2,1,
115,154,1,2,1,
115,172,1,2,1,
115,192,1,2,1,
116,38,1,2,1,
116,100,1,2,1,
116,185,1,2,1,
116,186,1,2,1,
116,191,1,2,1,
117,2,1,2,1,
117,12,1,2,1,
117,70,1,2,1,
117,71,1,2,1,
22,29,1,2,1,
117,81,1,2,1,
117,118,1,2,1,
117,124,1,2,1,
117,138,1,2,1,
117,152,1,2,1,
117,159,1,2,1,
117,170,1,2,1,
118,26,1,2,1,
118,45,1,2,1,
118,76,1,2,1,
118,85,1,2,1,
118,125,1,2,1,
118,135,1,2,1,
119,8,1,2,1,
119,37,1,2,1,
119,56,1,2,1,
119,58,1,2,1,
119,83,1,2,1,
119,104,1,2,1,
119,161,1,2,1,
119,184,1,2,1,
120,0,1,2,1,
120,114,1,2,1,
83,163,1,2,1,
120,166,1,2,1,
120,177,1,2,1,
120,197,1,2,1,
121,11,1,2,1,
121,19,1,2,1,
177,83,1,2,1,
121,47,1,2,1,
121,141,1,2,1,
122,14,1,2,1,
122,49,1,2,1,
122,64,1,2,1,
122,110,1,2,1,
123,83,1,2,1,
123,127,1,2,1,
124,4,1,2,1,
124,64,1,2,1,
124,80,1,2,1,
124,87,1,2,1,
124,115,1,2,1,
124,127,1,2,1,
124,128,1,2,1,
124,130,1,2,1,
124,139,1,2,1,
8,172,1,2,1,
125,30,1,2,1,
125,42,1,2,1,
125,50,1,2,1,
125,58,1,2,1,
125,85,1,2,1,
125,110,1,2,1,
125,119,1,2,1,
125,144,1,2,1,
125,163,1,2,1,
125,184,1,2,1,
125,195,1,2,1,
126,65,1,2,1,
126,149,1,2,1,
127,121,1,2,1,
127,148,1,2,1,
127,155,1,2,1,
127,196,1,2,1,
128,6,1,2,1,
128,102,1,2,1,
128,107,1,2,1,
128,141,1,2,1,
128,151,1,2,1,
128,165,1,2,1,
128,180,1,2,1,
128,194,1,2,1,
128,196,1,2,1,
129,31,1,2,1,
129,51,1,2,1,
129,74,1,2,1,
129,79,1,2,1,
129,85,1,2,1,
129,95,1,2,1,
162,131,1,5,1,
162,133,1,5,1,
162,176,1,5,1,
163,7,1,5,1,
163,11,1,5,0,
163,36,1,5,0,
163,87,1,5,0,
163,113,1,5,0,
163,114,1,5,0,
163,117,1,5,0,
163,124,1,5,0,
163,139,1,5,0,
163,157,1,5,0,
163,167,1,5,0,
163,181,1,5,0,
163,191,1,5,1,
163,192,1,5,0,
163,196,1,5,0,
167,2,1,5,1,
167,23,1,5,0,
167,25,1,5,1,
167,29,1,5,1,
167,65,1,5,0,
167,87,1,5,0,
167,111,1,5,0,
167,115,1,5,0,
167,134,1,5,0,
128,31,1,5,0,
168,34,1,5,1,
168,36,1,5,1,
168,63,1,5,1,
168,65,1,5,1,
168,92,1,5,1,
168,134,1,5,1,
168,138,1,5,1,
168,159,1,5,1,
168,188,1,5,0,
168,198,1,5,0,
169,63,1,5,1,
169,70,1,5,1,
169,103,1,5,1,
170,13,1,5,1,
170,24,1,5,0,
170,32,1,5,1,
170,68,1,5,1,
170,71,1,5,1,
170,105,1,5,0,
170,120,1,5,0,
170,163,1,5,0,
171,20,1,5,1,
171,64,1,5,1,
171,65,1,5,1,
171,69,1,5,1,
171,108,1,5,1,
171,159,1,5,0,
171,160,1,5,1,
171,178,1,5,1,
171,184,1,5,1,
171,195,1,5,0,
172,51,1,5,1,
172,192,1,5,1,
173,42,1,5,1,
173,137,1,5,1,
173,189,1,5,1,
174,7,1,5,0,
174,54,1,5,1,
174,69,1,5,1,
174,87,1,5,1,
174,88,1,5,1,
174,90,1,5,1,
174,142,1,5,1,
174,177,1,5,1,
175,25,1,5,1,
175,27,1,5,1,
175,62,1,5,1,
175,158,1,5,0,
175,160,1,5,0,
175,174,1,5,0,
176,6,1,5,1,
176,7,1,5,0,
176,15,1,5,0,
176,27,1,5,1,
176,49,1,5,0,
176,51,1,5,1,
176,114,1,5,1,
176,136,1,5,1,
176,163,1,5,0,
176,194,1,5,1,
177,4,1,5,1,
177,11,1,5,1,
177,18,1,5,0,
177,19,1,5,1,
177,30,1,5,0,
177,33,1,5,1,
177,49,1,5,0,
177,109,1,5,1,
177,111,1,5,0,
177,178,1,5,0,
178,125,1,5,0,
178,194,1,5,1,
179,15,1,5,1,
179,24,1,5,1,
179,41,1,5,1,
179,52,1,5,0,
179,61,1,5,1,
179,79,1,5,1,
179,91,1,5,0,
179,112,1,5,1,
179,135,1,5,1,
179,174,1,5,0,
179,177,1,5,0,
179,185,1,5,1,
179,186,1,5,1,
179,189,1,5,1,
180,20,1,5,1,
180,22,1,5,1,
180,32,1,5,0,
180,75,1,5,1,
180,129,1,5,0,
180,153,1,5,0,
180,155,1,5,1,
180,172,1,5,1,
180,181,1,5,1,
181,0,1,5,1,
181,31,1,5,0,
181,35,1,5,1,
181,51,1,5,1,
181,104,1,5,1,
181,131,1,5,1,
181,138,1,5,1,
181,145,1,5,0,
181,166,1,5,1,
102,183,1,5,0,
182,0,1,5,1,
182,30,1,5,1,
182,70,1,5,1,
182,73,1,5,1,
182,74,1,5,1,
182,118,1,5,1,
182,165,1,5,1,
183,48,1,5,1,
183,66,1,5,1,
183,73,1,5,1,
183,78,1,5,1,
183,96,1,5,0,
183,130,1,5,1,
183,142,1,5,0,
183,167,1,5,0,
183,175,1,5,0,
184,21,1,5,1,
137,19,1,5,0,
184,154,1,5,1,
184,165,1,5,1,
185,7,1,5,0,
185,8,1,5,1,
185,21,1,5,0,
185,24,1,5,0,
185,63,1,5,1,
185,80,1,5,0,
185,162,1,5,1,
185,171,1,5,1,
186,83,1,5,1,
186,182,1,5,1,
188,0,1,5,1,
188,31,1,5,0,
188,56,1,5,1,
188,73,1,5,1,
188,132,1,5,1,
188,170,1,5,0,
188,172,1,5,1,
189,53,1,5,1,
189,70,1,5,1,
9,162,1,5,1,
189,113,1,5,1,
189,114,1,5,1,
189,164,1,5,1,
189,190,1,5,1,
190,17,1,5,1,
190,19,1,5,0,
190,24,1,5,0,
190,30,1,5,1,
190,40,1,5,0,
190,81,1,5,1,
190,97,1,5,0,
190,135,1,5,0,
190,149,1,5,0,
190,167,1,5,1,
190,169,1,5,1,
191,42,1,5,1,
191,73,1,5,1,
192,68,1,5,1,
192,79,1,5,0,
192,136,1,5,1,
121,153,1,41,0,
121,197,1,41,0,
122,16,1,41,0,
122,18,1,41,0,
122,52,1,41,0,
122,67,1,41,0,
122,166,1,41,0,
123,61,1,41,0,
123,167,1,41,0,
124,3,1,41,0,
124,66,1,41,0,
124,69,1,41,0,
124,75,1,41,0,
124,129,1,41,0,
124,152,1,41,0,
124,195,1,41,0,
124,197,1,41,0,
125,13,1,41,0,
125,35,1,41,0,
125,37,1,41,0,
125,40,1,41,0,
125,55,1,41,0,
125,75,1,41,0,
125,99,1,41,0,
125,170,1,41,0,
125,178,1,41,0,
126,0,1,41,0,
126,35,1,41,0,
126,81,1,41,0,
126,91,1,41,0,
126,93,1,41,0,
126,162,1,41,0,
126,164,1,41,0,
127,55,1,41,0,
127,61,1,41,0,
127,69,1,41,0,
127,92,1,41,0,
127,139,1,41,0,
128,12,1,41,0,
128,15,1,41,0,
128,28,1,41,0,
128,39,1,41,0,
128,46,1,41,0,
128,50,1,41,0,
128,106,1,41,0,
128,157,1,41,0,
174,55,1,2,1,
174,59,1,2,1,
174,66,1,2,1,
174,78,1,2,1,
174,113,1,2,1,
174,125,1,2,1,
174,150,1,2,1,
174,155,1,2,1,
175,47,1,2,1,
175,92,1,2,1,
175,104,1,2,1,
175,126,1,2,1,
175,134,1,2,1,
175,135,1,2,1,
175,137,1,2,1,
175,173,1,2,1,
175,176,1,2,1,
175,177,1,2,1,
176,44,1,2,1,
176,57,1,2,1,
176,95,1,2,1,
176,110,1,2,1,
176,125,1,2,1,
176,130,1,2,1,
176,155,1,2,1,
176,175,1,2,1,
177,22,1,2,1,
177,24,1,2,0,
177,46,1,2,1,
121,34,1,2,1,
177,86,1,2,1,
177,105,1,2,1,
177,107,1,2,1,
177,134,1,2,0,
177,141,1,2,1,
177,144,1,2,1,
177,151,1,2,1,
177,156,1,2,1,
177,179,1,2,0,
177,188,1,2,1,
178,0,1,2,1,
178,38,1,2,1,
178,118,1,2,1,
178,139,1,2,1,
179,7,1,2,1,
179,14,1,2,0,
179,22,1,2,0,
179,31,1,2,0,
179,57,1,2,1,
179,64,1,2,1,
179,72,1,2,1,
179,77,1,2,1,
179,85,1,2,1,
179,108,1,2,1,
179,136,1,2,0,
179,142,1,2,1,
179,175,1,2,0,
179,197,1,2,1,
35,108,1,2,1,
180,99,1,2,1,
180,100,1,2,1,
180,121,1,2,1,
180,126,1,2,1,
180,170,1,2,1,
180,193,1,2,1,
180,195,1,2,1,
181,34,1,2,1,
181,41,1,2,1,
181,44,1,2,1,
181,88,1,2,1,
181,93,1,2,1,
181,112,1,2,1,
181,160,1,2,1,
182,16,1,2,1,
182,32,1,2,1,
182,43,1,2,1,
182,56,1,2,1,
182,61,1,2,1,
182,80,1,2,1,
182,86,1,2,1,
182,112,1,2,1,
182,122,1,2,1,
182,157,1,2,1,
183,0,1,2,1,
150,172,1,2,1,
183,45,1,2,1,
183,46,1,2,1,
183,75,1,2,1,
183,87,1,2,1,
183,155,1,2,1,
184,97,1,2,1,
184,126,1,2,1,
184,144,1,2,1,
184,147,1,2,1,
184,162,1,2,1,
185,1,1,2,1,
185,22,1,2,0,
185,53,1,2,0,
185,54,1,2,1,
185,57,1,2,1,
185,106,1,2,1,
185,112,1,2,1,
185,156,1,2,1,
185,168,1,2,1,
185,172,1,2,1,
185,175,1,2,1,
185,183,1,2,1,
185,192,1,2,0,
186,24,1,2,1,
186,36,1,2,1,
186,39,1,2,1,
186,44,1,2,1,
186,51,1,2,1,
186,54,1,2,1,
186,85,1,2,1,
186,137,1,2,1,
186,147,1,2,1,
186,149,1,2,1,
186,159,1,2,1,
186,188,1,2,1,
187,71,1,2,1,
187,173,1,2,1,
188,6,1,2,1,
188,20,1,2,0,
188,29,1,2,1,
188,33,1,2,1,
188,37,1,2,0,
188,40,1,2,1,
188,86,1,2,1,
188,104,1,2,1,
188,133,1,2,1,
188,140,1,2,1,
188,151,1,2,1,
188,191,1,2,1,
95,186,1,2,1,
189,47,1,2,1,
189,64,1,2,1,
189,75,1,2,1,
190,54,1,2,1,
190,67,1,2,1,
190,96,1,2,1,
190,99,1,2,1,
190,112,1,2,1,
190,180,1,2,1,
191,1,1,2,1,
191,52,1,2,1,
60,55,1,2,1,
191,122,1,2,1,
191,167,1,2,1,
192,31,1,2,1,
192,49,1,2,1,
192,85,1,2,1,
193,6,1,2,1,
193,53,1,2,0,
193,74,1,2,1,
193,155,1,2,1,
194,1,1,2,1,
194,41,1,2,1,
194,75,1,2,1,
194,86,1,2,1,
194,105,1,2,1,
194,150,1,2,1,
194,155,1,2,1,
195,8,1,2,1,
195,10,1,2,1,
195,22,1,2,1,
195,36,1,2,1,
195,43,1,2,1,
195,64,1,2,1,
195,71,1,2,1,
195,86,1,2,1,
195,90,1,2,1,
195,101,1,2,1,
42,50,1,2,1,
195,129,1,2,1,
195,154,1,2,1,
195,170,1,2,1,
196,1,1,2,1,
196,9,1,2,1,
196,17,1,2,1,
196,37,1,2,1,
196,40,1,2,1,
196,67,1,2,1,
196,94,1,2,1,
196,115,1,2,1,
196,145,1,2,1,
196,150,1,2,1,
196,182,1,2,1,
196,198,1,2,1,
197,14,1,2,1,
197,72,1,2,1,
197,126,1,2,1,
197,136,1,2,1,
198,12,1,2,1,
198,19,1,2,1,
117,73,1,2,0,
198,59,1,2,1,
198,67,1,2,1,
198,69,1,2,1,
128,159,1,41,0,
129,23,1,41,0,
129,45,1,41,0,
129,46,1,41,0,
129,60,1,41,0,
129,61,1,41,0,
129,66,1,41,0,
129,80,1,41,0,
129,93,1,41,0,
129,96,1,41,0,
129,109,1,41,0,
129,120,1,41,0,
129,139,1,41,0,
129,171,1,41,0,
1,138,1,41,0,
130,55,1,41,0,
131,0,1,41,0,
131,2,1,41,0,
131,8,1,41,0,
131,29,1,41,0,
131,31,1,41,0,
131,36,1,41,0,
131,46,1,41,0,
131,77,1,41,0,
131,167,1,41,0,
131,185,1,41,0,
131,187,1,41,0,
132,10,1,41,0,
132,112,1,41,0,
132,118,1,41,0,
132,192,1,41,0,
133,8,1,41,0,
133,61,1,41,0,
134,2,1,41,0,
134,15,1,41,0,
134,39,1,41,0,
134,58,1,41,0,
134,62,1,41,0,
134,70,1,41,0,
134,107,1,41,0,
134,130,1,41,0,
134,139,1,41,0,
73,20,1,41,0,
134,161,1,41,0,
116,148,1,41,0,
134,169,1,41,0,
134,171,1,41,0,
134,184,1,41,0,
134,198,1,41,0,
135,59,1,41,0,
135,107,1,41,0,
135,117,1,41,0,
135,147,1,41,0,
135,150,1,41,0,
135,165,1,41,0,
135,184,1,41,0,
136,17,1,41,0,
136,106,1,41,0,
136,107,1,41,0,
136,180,1,41,0,
136,194,1,41,0,
137,9,1,41,0,
137,16,1,41,0,
137,35,1,41,0,
137,61,1,41,0,
137,86,1,41,0,
137,91,1,41,0,
137,94,1,41,0,
137,100,1,41,0,
137,117,1,41,0,
137,145,1,41,0,
137,157,1,41,0,
140,160,1,41,0,
141,1,1,41,0,
141,65,1,41,0,
141,161,1,41,0,
141,185,1,41,0,
142,61,1,41,0,
142,126,1,41,0,
143,11,1,41,0,
143,140,1,41,0,
143,145,1,41,0,
143,182,1,41,0,
144,55,1,41,0,
144,169,1,41,0,
145,1,1,41,0,
145,25,1,41,0,
145,61,1,41,0,
145,172,1,41,0,
145,192,1,41,0,
145,194,1,41,0,
146,8,1,41,0,
146,29,1,41,0,
146,83,1,41,0,
146,87,1,41,0,
146,143,1,41,0,
147,65,1,41,0,
147,79,1,41,0,
147,161,1,41,0,
147,163,1,41,0,
147,191,1,41,0,
148,151,1,41,0,
149,16,1,41,0,
149,52,1,41,0,
149,58,1,41,0,
149,78,1,41,0,
74,180,1,41,0,
149,129,1,41,0,
149,153,1,41,0,
149,161,1,41,0,
149,197,1,41,0,
150,33,1,41,0,
150,34,1,41,0,
150,66,1,41,0,
150,130,1,41,0,
150,145,1,41,0,
150,156,1,41,0,
150,163,1,41,0,
150,174,1,41,0,
150,179,1,41,0,
150,196,1,41,0,
151,35,1,41,0,
151,41,1,41,0,
151,64,1,41,0,
151,73,1,41,0,
151,79,1,41,0,
151,150,1,41,0,
151,174,1,41,0,
151,178,1,41,0,
151,186,1,41,0,
152,39,1,41,0,
152,57,1,41,0,
153,8,1,41,0,
153,31,1,41,0,
153,40,1,41,0,
153,65,1,41,0,
153,93,1,41,0,
153,140,1,41,0,
153,162,1,41,0,
153,177,1,41,0,
153,199,1,41,0,
154,16,1,41,0,
154,20,1,41,0,
154,66,1,41,0,
154,70,1,41,0,
154,100,1,41,0,
154,112,1,41,0,
155,22,1,41,0,
155,39,1,41,0,
155,115,1,41,0,
155,126,1,41,0,
155,191,1,41,0,
156,16,1,41,0,
156,75,1,41,0,
156,176,1,41,0,
156,194,1,41,0,
157,57,1,41,0,
157,142,1,41,0,
158,4,1,41,0,
158,7,1,41,0,
158,76,1,41,0,
158,102,1,41,0,
158,134,1,41,0,
158,136,1,41,0,
159,4,1,41,0,
159,12,1,41,0,
159,51,1,41,0,
159,61,1,41,0,
159,73,1,41,0,
159,76,1,41,0,
159,88,1,41,0,
159,91,1,41,0,
159,135,1,41,0,
159,143,1,41,0,
159,148,1,41,0,
159,193,1,41,0,
160,23,1,41,0,
160,37,1,41,0,
160,45,1,41,0,
160,70,1,41,0,
