beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
14.0,31427.0,5183450.0,31427.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,31426.0,5183850.0,31426.0,0.0,0.0,0.0,0.0,0.0,0.0
