beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
2.0,17418.0,1418713.0,17418.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,24786.0,3150312.0,24786.0,0.0,0.0,0.0,0.0,0.0,0.0
