beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb
0.0,910.0,226200.0,910.0,808.0,203500.0,808.0
0.005,910.0,232800.0,2074.0,802.0,207000.0,1837.0
0.01,906.0,233800.0,3244.0,793.0,207600.0,2869.0
0.015,904.0,234100.0,4415.5,796.0,206800.0,3898.0
0.02,904.0,234200.0,5588.0,790.0,205000.0,4890.0
0.025,903.0,234200.0,6758.0,793.0,207800.0,5988.0
0.03,885.0,234900.0,7932.0,771.0,207200.0,6987.0
0.035,890.0,234700.0,9104.5,778.0,207800.0,8051.0
0.04,880.0,235000.0,10280.0,786.0,210200.0,9194.0
0.045,820.0,236400.0,11458.0,749.0,210100.0,10203.5
0.05,814.0,236600.0,12644.0,760.0,209200.0,11220.0
0.055,815.0,236600.0,13828.0,761.0,208100.0,12206.5
0.06,815.0,236500.0,15005.0,746.0,210000.0,13346.0
0.065,812.0,236600.0,16191.0,758.0,209900.0,14401.5
0.07,814.0,236500.0,17369.0,757.0,208300.0,15338.0
0.075,813.0,236600.0,18558.0,748.0,209900.0,16490.5
0.08,807.0,236600.0,19735.0,751.0,210100.0,17559.0
0.085,815.0,236600.0,20926.0,756.0,209200.0,18538.0
0.09,821.0,236500.0,22106.0,754.0,208200.0,19492.0
0.095,814.0,236600.0,23291.0,756.0,208700.0,20582.5
0.1,808.0,236700.0,24478.0,755.0,209000.0,21655.0
0.15,815.0,236600.0,36305.0,752.0,210600.0,32342.0
0.2,813.0,236600.0,48133.0,750.0,208600.0,42470.0
0.25,818.0,236600.0,59968.0,749.0,209600.0,53149.0
0.3,810.0,236700.0,71820.0,756.0,210200.0,63816.0
0.35,817.0,236600.0,83627.0,751.0,211000.0,74601.0
0.4,811.0,236600.0,95451.0,758.0,211200.0,85238.0
0.45,817.0,236600.0,107287.0,762.0,209600.0,95082.0
0.5,811.0,236600.0,119111.0,742.0,209300.0,105392.0
0.55,808.0,236600.0,130938.0,752.0,210100.0,116307.0
0.6,832.0,236600.0,142792.0,767.0,210300.0,126947.0
0.65,822.0,236600.0,154612.0,748.0,211800.0,138418.0
0.7,809.0,236600.0,166429.0,746.0,210100.0,147816.0
0.75,807.0,236600.0,178257.0,747.0,209200.0,157647.0
0.8,824.0,236600.0,190104.0,759.0,209400.0,168279.0
0.85,817.0,236500.0,201842.0,754.0,209400.0,178744.0
0.9,818.0,236600.0,213758.0,756.0,208500.0,188406.0
0.95,813.0,236600.0,225583.0,766.0,210700.0,200931.0
1.0,816.0,236600.0,237416.0,756.0,211100.0,211856.0
10.0,824.0,236600.0,2366824.0,758.0,208500.0,2085758.0
20.0,805.0,236600.0,4732805.0,754.0,210900.0,4218754.0
30.0,819.0,236600.0,7098819.0,754.0,209600.0,6288754.0
40.0,809.0,236600.0,9464809.0,760.0,211400.0,8456760.0
50.0,814.0,236600.0,11830814.0,747.0,210500.0,10525747.0
60.0,819.0,236600.0,14196819.0,758.0,207300.0,12438758.0
70.0,812.0,236600.0,16562812.0,752.0,211700.0,14819752.0
80.0,817.0,236600.0,18928817.0,747.0,209900.0,16792747.0
90.0,815.0,236600.0,21294815.0,756.0,210700.0,18963756.0
100.0,819.0,236600.0,23660819.0,753.0,209200.0,20920753.0
