beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb
0.0,918.0,228900.0,918.0,823.0,204300.0,823.0
0.005,913.0,235400.0,2090.0,804.0,208400.0,1846.0
0.01,908.0,236400.0,3272.0,807.0,211000.0,2917.0
0.015,903.0,237000.0,4458.0,804.0,210900.0,3967.5
0.02,902.0,237100.0,5644.0,798.0,209100.0,4980.0
0.025,900.0,237100.0,6827.5,799.0,209900.0,6046.5
0.03,892.0,237400.0,8014.0,791.0,209200.0,7067.0
0.035,902.0,237100.0,9200.5,802.0,210100.0,8155.5
0.04,887.0,237500.0,10387.0,791.0,210600.0,9215.0
0.045,833.0,238900.0,11583.5,775.0,213400.0,10378.0
0.05,839.0,238800.0,12779.0,779.0,213000.0,11429.0
0.055,836.0,238900.0,13975.5,768.0,211000.0,12373.0
0.06,831.0,239000.0,15171.0,768.0,214100.0,13614.0
0.065,835.0,238900.0,16363.5,765.0,212600.0,14584.0
0.07,830.0,239000.0,17560.0,765.0,210600.0,15507.0
0.075,830.0,239000.0,18755.0,759.0,212400.0,16689.0
0.08,839.0,239000.0,19959.0,764.0,211600.0,17692.0
0.085,831.0,239100.0,21154.5,759.0,212400.0,18813.0
0.09,829.0,239300.0,22366.0,762.0,213000.0,19932.0
0.095,832.0,239200.0,23556.0,767.0,213100.0,21011.5
0.1,829.0,239000.0,24729.0,773.0,215500.0,22323.0
0.15,824.0,239200.0,36704.0,768.0,211800.0,32538.0
0.2,833.0,239100.0,48653.0,759.0,212300.0,43219.0
0.25,832.0,239200.0,60632.0,761.0,211500.0,53636.0
0.3,827.0,239100.0,72557.0,772.0,214000.0,64972.0
0.35,830.0,239100.0,84515.0,767.0,214100.0,75702.0
0.4,840.0,239200.0,96520.0,768.0,213300.0,86088.0
0.45,834.0,239100.0,108429.0,764.0,213900.0,97019.0
0.5,836.0,239100.0,120386.0,765.0,211400.0,106465.0
0.55,825.0,239200.0,132385.0,761.0,214000.0,118461.0
0.6,832.0,239100.0,144292.0,755.0,212600.0,128315.0
0.65,836.0,239000.0,156186.0,768.0,214000.0,139868.0
0.7,829.0,239100.0,168199.0,765.0,214100.0,150635.0
0.75,832.0,239100.0,180157.0,756.0,212200.0,159906.0
0.8,828.0,239100.0,192108.0,772.0,213400.0,171492.0
0.85,828.0,239100.0,204063.0,763.0,213000.0,181813.0
0.9,831.0,239200.0,216111.0,764.0,209800.0,189584.0
0.95,826.0,239100.0,227971.0,757.0,214100.0,204152.0
1.0,830.0,239200.0,240030.0,762.0,213300.0,214062.0
10.0,828.0,239200.0,2392828.0,766.0,211900.0,2119766.0
20.0,828.0,239100.0,4782828.0,756.0,212700.0,4254756.0
30.0,823.0,239100.0,7173823.0,754.0,214500.0,6435754.0
40.0,829.0,239100.0,9564829.0,768.0,213000.0,8520768.0
50.0,830.0,239300.0,11965830.0,761.0,212900.0,10645761.0
60.0,827.0,239100.0,14346827.0,762.0,212400.0,12744762.0
70.0,827.0,239100.0,16737827.0,762.0,212300.0,14861762.0
80.0,831.0,239100.0,19128831.0,764.0,213600.0,17088764.0
90.0,829.0,239100.0,21519829.0,767.0,213500.0,19215767.0
100.0,837.0,239100.0,23910837.0,770.0,210800.0,21080770.0
