beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb
0.0,1007.0,240500.0,1007.0,866.0,210900.0,866.0
0.005,1002.0,247200.0,2238.0,870.0,216500.0,1952.5
0.01,998.0,248100.0,3479.0,861.0,215400.0,3015.0
0.015,993.0,248600.0,4722.0,869.0,219200.0,4157.0
0.02,990.0,248800.0,5966.0,860.0,215700.0,5174.0
0.025,988.0,248900.0,7210.5,861.0,217200.0,6291.0
0.03,993.0,248700.0,8454.0,847.0,215700.0,7318.0
0.035,991.0,248900.0,9702.5,860.0,216100.0,8423.5
0.04,968.0,249300.0,10940.0,841.0,218700.0,9589.0
0.045,878.0,251600.0,12200.0,811.0,222100.0,10805.5
0.05,877.0,251700.0,13462.0,810.0,219900.0,11805.0
0.055,864.0,252100.0,14729.5,809.0,220800.0,12953.0
0.06,862.0,252000.0,15982.0,806.0,222100.0,14132.0
0.065,862.0,252000.0,17242.0,796.0,219500.0,15063.5
0.07,885.0,251700.0,18504.0,806.0,220900.0,16269.0
0.075,881.0,251800.0,19766.0,811.0,219200.0,17251.0
0.08,890.0,251600.0,21018.0,793.0,219200.0,18329.0
0.085,862.0,252100.0,22290.5,801.0,220200.0,19518.0
0.09,892.0,251600.0,23536.0,827.0,221000.0,20717.0
0.095,862.0,252100.0,24811.5,790.0,219200.0,21614.0
0.1,861.0,252100.0,26071.0,792.0,220300.0,22822.0
0.15,857.0,252200.0,38687.0,789.0,219900.0,33774.0
0.2,849.0,252200.0,51289.0,793.0,222400.0,45273.0
0.25,877.0,252000.0,63877.0,815.0,220400.0,55915.0
0.3,856.0,252200.0,76516.0,787.0,220700.0,66997.0
0.35,859.0,252200.0,89129.0,803.0,222600.0,78713.0
0.4,850.0,252200.0,101730.0,794.0,220900.0,89154.0
0.45,880.0,251800.0,114190.0,807.0,220800.0,100167.0
0.5,875.0,252100.0,126925.0,808.0,218500.0,110058.0
0.55,868.0,252200.0,139578.0,802.0,221000.0,122352.0
0.6,875.0,252100.0,152135.0,803.0,220400.0,133043.0
0.65,861.0,252200.0,164791.0,798.0,219700.0,143603.0
0.7,860.0,252200.0,177400.0,788.0,218800.0,153948.0
0.75,876.0,252200.0,190026.0,811.0,220800.0,166411.0
0.8,869.0,252200.0,202629.0,801.0,221200.0,177761.0
0.85,860.0,252100.0,215145.0,801.0,218900.0,186866.0
0.9,862.0,252100.0,227752.0,803.0,219300.0,198173.0
0.95,886.0,252100.0,240381.0,811.0,218700.0,208576.0
1.0,870.0,252200.0,253070.0,789.0,217500.0,218289.0
10.0,873.0,252200.0,2522873.0,798.0,220500.0,2205798.0
20.0,856.0,252200.0,5044856.0,798.0,221000.0,4420798.0
30.0,878.0,252100.0,7563878.0,817.0,220400.0,6612817.0
40.0,880.0,251900.0,10076880.0,796.0,220800.0,8832796.0
50.0,858.0,252200.0,12610858.0,803.0,220500.0,11025803.0
60.0,861.0,252200.0,15132861.0,798.0,218600.0,13116798.0
70.0,871.0,252200.0,17654871.0,811.0,222100.0,15547811.0
80.0,879.0,252000.0,20160879.0,821.0,221800.0,17744821.0
90.0,860.0,252200.0,22698860.0,809.0,218900.0,19701809.0
100.0,866.0,252200.0,25220866.0,798.0,221100.0,22110798.0
