beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb
0.0,899.0,226100.0,899.0,802.0,204600.0,802.0
0.005,892.0,233200.0,2058.0,786.0,208200.0,1827.0
0.01,890.0,233700.0,3227.0,786.0,209000.0,2876.0
0.015,884.0,234200.0,4397.0,776.0,207000.0,3881.0
0.02,883.0,234300.0,5569.0,779.0,207500.0,4929.0
0.025,884.0,234300.0,6741.5,782.0,209600.0,6022.0
0.03,880.0,234500.0,7915.0,779.0,207900.0,7016.0
0.035,883.0,234300.0,9083.5,784.0,208700.0,8088.5
0.04,874.0,234700.0,10262.0,775.0,206700.0,9043.0
0.045,845.0,235300.0,11433.5,759.0,208700.0,10150.5
0.05,844.0,235500.0,12619.0,772.0,208800.0,11212.0
0.055,834.0,235700.0,13797.5,757.0,209800.0,12296.0
0.06,837.0,235600.0,14973.0,754.0,209200.0,13306.0
0.065,833.0,235800.0,16160.0,765.0,210400.0,14441.0
0.07,835.0,235700.0,17334.0,748.0,209100.0,15385.0
0.075,834.0,235900.0,18526.5,761.0,210500.0,16548.5
0.08,837.0,235600.0,19685.0,758.0,210200.0,17574.0
0.085,836.0,235600.0,20862.0,762.0,208500.0,18484.5
0.09,837.0,235700.0,22050.0,763.0,209900.0,19654.0
0.095,842.0,235600.0,23224.0,766.0,210100.0,20725.5
0.1,838.0,235700.0,24408.0,763.0,211200.0,21883.0
0.15,845.0,235600.0,36185.0,764.0,210200.0,32294.0
0.2,835.0,235700.0,47975.0,765.0,210400.0,42845.0
0.25,829.0,235800.0,59779.0,758.0,209600.0,53158.0
0.3,836.0,235900.0,71606.0,771.0,210300.0,63861.0
0.35,836.0,235700.0,83331.0,769.0,211000.0,74619.0
0.4,838.0,235800.0,95158.0,763.0,210000.0,84763.0
0.45,831.0,235800.0,106941.0,753.0,209900.0,95208.0
0.5,834.0,235700.0,118684.0,754.0,209600.0,105554.0
0.55,843.0,235700.0,130478.0,767.0,209700.0,116102.0
0.6,837.0,235800.0,142317.0,758.0,208700.0,125978.0
0.65,830.0,235800.0,154100.0,757.0,209100.0,136672.0
0.7,831.0,235800.0,165891.0,759.0,209500.0,147409.0
0.75,841.0,235700.0,177616.0,760.0,210300.0,158485.0
0.8,829.0,235800.0,189469.0,770.0,210800.0,169410.0
0.85,831.0,235700.0,201176.0,752.0,211100.0,180187.0
0.9,842.0,235900.0,213152.0,763.0,208400.0,188323.0
0.95,831.0,235800.0,224841.0,749.0,207800.0,198159.0
1.0,829.0,235800.0,236629.0,764.0,210000.0,210764.0
10.0,828.0,235900.0,2359828.0,765.0,209700.0,2097765.0
20.0,831.0,235800.0,4716831.0,761.0,210600.0,4212761.0
30.0,841.0,235700.0,7071841.0,755.0,208200.0,6246755.0
40.0,838.0,235800.0,9432838.0,763.0,209300.0,8372763.0
50.0,838.0,235800.0,11790838.0,761.0,209600.0,10480761.0
60.0,846.0,235700.0,14142846.0,755.0,208900.0,12534755.0
70.0,830.0,235800.0,16506830.0,761.0,210200.0,14714761.0
80.0,842.0,235700.0,18856842.0,776.0,208500.0,16680776.0
90.0,834.0,235900.0,21231834.0,755.0,207300.0,18657755.0
100.0,840.0,235700.0,23570840.0,763.0,208100.0,20810763.0
