#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
1.0,9371.0,993464.0,99355771.0,0.0,0.0,0.0,2753.0,984937.0,98496453.0
2.0,14913.0,1990229.0,199037813.0,0.0,0.0,0.0,5919.0,1930215.0,193027419.0
4.0,21622.0,3788219.0,378843522.0,0.0,0.0,0.0,21706.0,3733991.0,373420806.0
6.0,20305.0,4183070.0,418327305.0,0.0,0.0,0.0,20407.0,4146983.0,414718707.0
8.0,27289.0,5013672.0,501394489.0,0.0,0.0,0.0,27321.0,4982145.0,498241821.0
10.0,27318.0,5015295.0,501556818.0,0.0,0.0,0.0,27361.0,4982680.0,498295361.0
12.0,27318.0,5015295.0,501556818.0,0.0,0.0,0.0,27361.0,4982680.0,498295361.0
14.0,27345.0,5016899.0,501717245.0,0.0,0.0,0.0,27384.0,4985504.0,498577784.0
16.0,29728.0,5068248.0,506854528.0,0.0,0.0,0.0,29792.0,5042267.0,504256492.0
18.0,29728.0,5068248.0,506854528.0,0.0,0.0,0.0,29792.0,5042267.0,504256492.0
20.0,29749.0,5064842.0,506513949.0,0.0,0.0,0.0,29824.0,5038183.0,503848124.0
