beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb
0.0001,243.0,180500.0,261.05,219.0,159250.0,234.925
0.0002,244.0,177250.0,279.45,224.0,157250.0,255.45
0.0003,244.0,179250.0,297.775,222.0,156750.0,269.025
0.0004,243.0,183500.0,316.4,219.0,166000.0,285.4
0.0005,243.0,183500.0,334.75,219.0,166000.0,302.0
0.0006,241.0,187250.0,353.35,212.0,163250.0,309.95
0.0007,241.0,187250.0,372.075,214.0,164000.0,328.8
0.0008,236.0,194000.0,391.2,205.0,168000.0,339.4
0.0009,236.0,194000.0,410.6,205.0,168000.0,356.2
0.001,231.0,199000.0,430.0,199.0,170000.0,369.0
0.0011,232.0,198250.0,450.075,199.0,173500.0,389.85
0.0012,231.0,199000.0,469.8,199.0,170000.0,403.0
0.0013,224.0,205500.0,491.15,188.0,172000.0,411.6
0.0014,229.0,202000.0,511.8,198.0,177250.0,446.15
0.0015,216.0,210750.0,532.125,186.0,176750.0,451.125
0.0016,221.0,207250.0,552.6,187.0,171250.0,461.0
0.0017,219.0,208500.0,573.45,183.0,180750.0,490.275
0.0018,219.0,208250.0,593.85,186.0,176000.0,502.8
0.0019,216.0,210750.0,616.425,186.0,175500.0,519.45
0.002,211.0,213500.0,638.0,183.0,182500.0,548.0
0.0021,211.0,213500.0,659.35,183.0,182500.0,566.25
0.0022,211.0,213500.0,680.7,183.0,182500.0,584.5
0.0023,211.0,213500.0,702.05,183.0,182500.0,602.75
0.0024,209.0,213500.0,721.4,177.0,175250.0,597.6
0.0025,209.0,214250.0,744.625,180.0,180750.0,631.875
0.0026,209.0,214250.0,766.05,180.0,180000.0,648.0
0.0027,197.0,218250.0,786.275,177.0,177750.0,656.925
0.0028,197.0,218250.0,808.1,172.0,175250.0,662.7
0.0029,197.0,218250.0,829.925,174.0,177000.0,687.3
0.003,198.0,218000.0,852.0,164.0,176250.0,692.75
0.0031,209.0,214250.0,873.175,180.0,180000.0,738.0
0.0032,187.0,221500.0,895.8,161.0,185000.0,753.0
0.0033,187.0,221500.0,917.95,165.0,183750.0,771.375
0.0034,187.0,221500.0,940.1,158.0,184250.0,784.45
0.0035,187.0,221500.0,962.25,161.0,185500.0,810.25
0.0036,181.0,223000.0,983.8,153.0,191000.0,840.6
0.0037,190.0,220250.0,1004.925,162.0,181000.0,831.7
0.0038,184.0,222250.0,1028.55,156.0,187500.0,868.5
0.0039,187.0,221500.0,1050.85,159.0,185000.0,880.5
0.004,180.0,223250.0,1073.0,154.0,180250.0,875.0
0.0041,181.0,223250.0,1096.325,165.0,181000.0,907.1
0.0042,181.0,223250.0,1118.65,164.0,181000.0,924.2
0.0043,181.0,223000.0,1139.9,153.0,191000.0,974.3
0.0044,180.0,223250.0,1162.3,155.0,180500.0,949.2
0.0045,167.0,226250.0,1185.125,153.0,189500.0,1005.75
0.0046,169.0,225750.0,1207.45,150.0,188250.0,1015.95
0.0047,169.0,225750.0,1230.025,151.0,189750.0,1042.825
0.0048,176.0,224500.0,1253.6,154.0,185500.0,1044.4
0.0049,167.0,226250.0,1275.625,153.0,189250.0,1080.325
