beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb
0.0001,235.0,170500.0,252.05,208.0,155250.0,223.525
0.0002,234.0,174250.0,268.85,211.0,158250.0,242.65
0.0003,233.0,180250.0,287.075,202.0,153250.0,247.975
0.0004,231.0,187500.0,306.0,200.0,166750.0,266.7
0.0005,230.0,190750.0,325.375,196.0,156250.0,274.125
0.0006,227.0,196750.0,345.05,192.0,170250.0,294.15
0.0007,225.0,200750.0,365.525,192.0,172750.0,312.925
0.0008,225.0,200750.0,385.6,192.0,172250.0,329.8
0.0009,224.0,202000.0,405.8,191.0,178250.0,351.425
0.001,224.0,202000.0,426.0,191.0,178250.0,369.25
0.0011,220.0,205750.0,446.325,184.0,174250.0,375.675
0.0012,217.0,208500.0,467.2,184.0,172250.0,390.7
0.0013,210.0,214250.0,488.525,179.0,179750.0,412.675
0.0014,210.0,214250.0,509.95,177.0,179250.0,427.95
0.0015,210.0,214250.0,531.375,179.0,179750.0,448.625
0.0016,207.0,216750.0,553.8,172.0,174250.0,450.8
0.0017,208.0,216250.0,575.625,176.0,174750.0,473.075
0.0018,208.0,216250.0,597.25,172.0,171750.0,481.15
0.0019,207.0,216750.0,618.825,171.0,172500.0,498.75
0.002,205.0,217750.0,640.5,170.0,172250.0,514.5
0.0021,206.0,217250.0,662.225,165.0,174250.0,530.925
0.0022,205.0,217750.0,684.05,170.0,172250.0,548.95
0.0023,207.0,216750.0,705.525,171.0,172500.0,567.75
0.0024,194.0,222000.0,726.8,163.0,181250.0,598.0
0.0025,194.0,222000.0,749.0,160.0,182750.0,616.875
0.0026,205.0,217750.0,771.15,169.0,172000.0,616.2
0.0027,194.0,222000.0,793.4,159.0,182000.0,650.4
0.0028,194.0,222000.0,815.6,162.0,179250.0,663.9
0.0029,189.0,223250.0,836.425,163.0,186000.0,702.4
0.003,194.0,222000.0,860.0,163.0,183000.0,712.0
0.0031,189.0,223250.0,881.075,164.0,183250.0,732.075
0.0032,194.0,222000.0,904.4,161.0,184750.0,752.2
0.0033,194.0,222000.0,926.6,162.0,183250.0,766.725
0.0034,194.0,222000.0,948.8,161.0,182500.0,781.5
0.0035,189.0,223250.0,970.375,164.0,183250.0,805.375
0.0036,189.0,223250.0,992.7,161.0,182000.0,816.2
0.0037,183.0,224750.0,1014.575,159.0,187750.0,853.675
0.0038,167.0,229500.0,1039.1,143.0,193500.0,878.3
0.0039,167.0,229500.0,1062.05,143.0,193500.0,897.65
0.004,167.0,229500.0,1085.0,141.0,197250.0,930.0
0.0041,166.0,229250.0,1105.925,154.0,190500.0,935.05
0.0042,166.0,229250.0,1128.85,140.0,194250.0,955.85
0.0043,167.0,229500.0,1153.85,144.0,193750.0,977.125
0.0044,167.0,229500.0,1176.8,144.0,193750.0,996.5
0.0045,167.0,229500.0,1199.75,144.0,193750.0,1015.875
0.0046,167.0,229500.0,1222.7,141.0,197250.0,1048.35
0.0047,162.0,230250.0,1244.175,142.0,194000.0,1053.8
0.0048,167.0,229500.0,1268.6,143.0,193500.0,1071.8
0.0049,167.0,229500.0,1291.55,145.0,195000.0,1100.5
