#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0001,27798.0,4684314.0,28266.431400000001,0.0,0.0,0.0,28306.0,4119851.0,28717.985100002817
0.00020000000000000001,27798.0,4684314.0,28734.862799999999,0.0,0.0,0.0,28306.0,4119851.0,29129.970200012813
0.00040000000000000002,27798.0,4684314.0,29671.725600000002,0.0,0.0,0.0,28306.0,4119851.0,29953.940400015217
0.00080000000000000004,27798.0,4684314.0,31545.4512,0.0,0.0,0.0,28008.0,4583260.0,31674.608000005675
0.002,27798.0,4684314.0,37166.627999999997,0.0,0.0,0.0,28008.0,4583260.0,37174.520000014658
0.0040000000000000001,27696.0,4709318.0,46533.271999999997,0.0,0.0,0.0,27758.0,4683265.0,46491.060000022233
0.0080000000000000002,27028.0,4798365.0,65414.919999999998,0.0,0.0,0.0,27245.0,4772368.0,65423.944000010219
0.02,25922.0,4875067.0,123423.34,0.0,0.0,0.0,26178.0,4857215.0,123322.30000000379
0.040000000000000001,25911.0,4873703.0,220859.12,0.0,0.0,0.0,26182.0,4855880.0,220417.2000000056
0.080000000000000002,25911.0,4873703.0,415807.23999999999,0.0,0.0,0.0,26182.0,4855880.0,414652.40000000875
0.20000000000000001,25883.0,4874767.0,1000836.4,0.0,0.0,0.0,26153.0,4857209.0,997594.79999992275
0.40000000000000002,25883.0,4874767.0,1975789.8,0.0,0.0,0.0,26153.0,4857209.0,1969036.5999998483
1.0,25883.0,4874767.0,4900650.0,0.0,0.0,0.0,26153.0,4857209.0,4883362.0
