beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb
0.0,938.0,193850.0,938.0,884.0,181210.0,884.0
0.005,934.0,198920.0,1928.6,876.0,182110.0,1786.55
0.01,935.0,199480.0,2929.8,879.0,183100.0,2710.0
0.015,934.0,199330.0,3923.95,877.0,182530.0,3614.95
0.02,921.0,200030.0,4921.6,874.0,184140.0,4556.8
0.025,914.0,200070.0,5915.75,868.0,183270.0,5449.75
0.03,898.0,200840.0,6923.2,868.0,182060.0,6329.8
0.035,879.0,201310.0,7924.85,868.0,183210.0,7280.35
0.04,890.0,200760.0,8920.4,866.0,185160.0,8272.4
0.045,888.0,200960.0,9931.2,874.0,187120.0,9294.4
0.05,892.0,201030.0,10943.5,870.0,184210.0,10080.5
0.055,892.0,201210.0,11958.55,869.0,184390.0,11010.45
0.06,891.0,201120.0,12958.2,860.0,183920.0,11895.2
0.065,884.0,201620.0,13989.3,863.0,182500.0,12725.5
0.07,894.0,201030.0,14966.1,863.0,182910.0,13666.7
0.075,894.0,200690.0,15945.75,863.0,181840.0,14501.0
0.08,884.0,200860.0,16952.8,869.0,184910.0,15661.8
0.085,880.0,201170.0,17979.45,867.0,183510.0,16465.35
0.09,883.0,200850.0,18959.5,866.0,184000.0,17426.0
0.095,874.0,201420.0,20008.9,868.0,184340.0,18380.3
0.1,871.0,201690.0,21040.0,876.0,185620.0,19438.0
0.15,881.0,201110.0,31047.5,867.0,183260.0,28356.0
0.2,865.0,201590.0,41183.0,871.0,184790.0,37829.0
0.25,860.0,201160.0,51150.0,870.0,182580.0,46515.0
0.3,868.0,202100.0,61498.0,869.0,183340.0,55871.0
0.35,866.0,201180.0,71279.0,874.0,186720.0,66226.0
0.4,867.0,201410.0,81431.0,867.0,185050.0,74887.0
0.45,863.0,201140.0,91376.0,859.0,181840.0,82687.0
0.5,864.0,201810.0,101769.0,866.0,184110.0,92921.0
0.55,860.0,201290.0,111569.5,866.0,183020.0,101527.0
0.6,863.0,201260.0,121619.0,865.0,183670.0,111067.0
0.65,864.0,201310.0,131715.5,863.0,182910.0,119754.5
0.7,869.0,201500.0,141919.0,858.0,184060.0,129700.0
0.75,865.0,201100.0,151690.0,864.0,181770.0,137191.5
0.8,871.0,201710.0,162239.0,867.0,183830.0,147931.0
0.85,866.0,201180.0,171869.0,871.0,185550.0,158588.5
0.9,866.0,201570.0,182279.0,866.0,183860.0,166340.0
0.95,873.0,201170.0,191984.5,865.0,185300.0,176900.0
1.0,872.0,201080.0,201952.0,867.0,184270.0,185137.0
10.0,860.0,201010.0,2010960.0,874.0,184360.0,1844474.0
20.0,870.0,201140.0,4023670.0,867.0,184060.0,3682067.0
30.0,859.0,201970.0,6059959.0,875.0,186030.0,5581775.0
40.0,859.0,201150.0,8046859.0,868.0,183490.0,7340468.0
50.0,868.0,201500.0,10075868.0,856.0,183650.0,9183356.0
60.0,862.0,201120.0,12068062.0,862.0,183760.0,11026462.0
70.0,866.0,201060.0,14075066.0,865.0,184440.0,12911665.0
80.0,855.0,201340.0,16108055.0,857.0,183610.0,14689657.0
90.0,868.0,201310.0,18118768.0,862.0,184450.0,16601362.0
100.0,871.0,201300.0,20130871.0,864.0,184710.0,18471864.0
