beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb
0.0,1018.0,202030.0,1018.0,950.0,186780.0,950.0
0.005,1019.0,207970.0,2058.85,941.0,188330.0,1882.65
0.01,1003.0,210340.0,3106.4,941.0,190680.0,2847.8
0.015,999.0,210140.0,4151.1,935.0,190410.0,3791.15
0.02,994.0,210420.0,5202.4,933.0,191440.0,4761.8
0.025,960.0,211690.0,6252.25,919.0,189380.0,5653.5
0.03,944.0,212810.0,7328.3,920.0,192310.0,6689.3
0.035,919.0,213160.0,8379.6,925.0,192930.0,7677.55
0.04,921.0,213080.0,9444.2,920.0,191990.0,8599.6
0.045,928.0,213210.0,10522.45,921.0,191290.0,9529.05
0.05,928.0,213170.0,11586.5,917.0,193420.0,10588.0
0.055,907.0,213360.0,12641.8,916.0,194930.0,11637.15
0.06,931.0,213080.0,13715.8,917.0,192180.0,12447.8
0.065,918.0,212850.0,14753.25,913.0,189890.0,13255.85
0.07,952.0,212220.0,15807.4,922.0,191450.0,14323.5
0.075,913.0,213130.0,16897.75,910.0,190790.0,15219.25
0.08,906.0,213380.0,17976.4,916.0,192250.0,16296.0
0.085,907.0,212800.0,18995.0,911.0,192720.0,17292.2
0.09,909.0,213240.0,20100.6,916.0,192310.0,18223.9
0.095,903.0,213190.0,21156.05,912.0,192270.0,19177.65
0.1,916.0,212960.0,22212.0,916.0,192410.0,20157.0
0.15,903.0,213340.0,32904.0,909.0,192830.0,29833.5
0.2,918.0,213000.0,43518.0,909.0,191750.0,39259.0
0.25,904.0,213090.0,54176.5,909.0,194180.0,49454.0
0.3,904.0,213010.0,64807.0,912.0,192460.0,58650.0
0.35,899.0,213160.0,75505.0,906.0,192890.0,68417.5
0.4,916.0,213160.0,86180.0,910.0,190630.0,77162.0
0.45,896.0,213120.0,96800.0,912.0,192280.0,87438.0
0.5,907.0,213220.0,107517.0,908.0,192050.0,96933.0
0.55,895.0,213170.0,118138.5,914.0,192150.0,106596.5
0.6,914.0,213170.0,128816.0,920.0,191300.0,115700.0
0.65,908.0,213360.0,139592.0,912.0,192830.0,126251.5
0.7,910.0,213040.0,150038.0,908.0,192920.0,135952.0
0.75,901.0,213080.0,160711.0,908.0,190530.0,143805.5
0.8,893.0,213090.0,171365.0,907.0,192840.0,155179.0
0.85,911.0,213060.0,182012.0,912.0,193140.0,165081.0
0.9,893.0,213150.0,192728.0,908.0,191880.0,173600.0
0.95,898.0,213210.0,203447.5,910.0,192130.0,183433.5
1.0,900.0,213190.0,214090.0,909.0,189660.0,190569.0
10.0,916.0,213310.0,2134016.0,916.0,192290.0,1923816.0
20.0,903.0,213170.0,4264303.0,912.0,191080.0,3822512.0
30.0,883.0,213230.0,6397783.0,904.0,193320.0,5800504.0
40.0,899.0,213140.0,8526499.0,909.0,191810.0,7673309.0
50.0,896.0,213080.0,10654896.0,910.0,190820.0,9541910.0
60.0,905.0,213100.0,12786905.0,906.0,193660.0,11620506.0
70.0,912.0,213060.0,14915112.0,919.0,192590.0,13482219.0
80.0,900.0,213130.0,17051300.0,911.0,190900.0,15272911.0
90.0,889.0,213410.0,19207789.0,909.0,193260.0,17394309.0
100.0,901.0,213100.0,21310901.0,909.0,188870.0,18887909.0
