beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb
0.0,990.0,200630.0,990.0,925.0,184420.0,925.0
0.005,988.0,205010.0,2013.05,927.0,188600.0,1870.0
0.01,974.0,207110.0,3045.1,905.0,185900.0,2764.0
0.015,970.0,207500.0,4082.5,909.0,187640.0,3723.6
0.02,967.0,207760.0,5122.2,910.0,187900.0,4668.0
0.025,947.0,207830.0,6142.75,911.0,190430.0,5671.75
0.03,944.0,208060.0,7185.8,903.0,185970.0,6482.1
0.035,929.0,208350.0,8221.25,907.0,189510.0,7539.85
0.04,912.0,208760.0,9262.4,905.0,189460.0,8483.4
0.045,927.0,208410.0,10305.45,906.0,187550.0,9345.75
0.05,926.0,208260.0,11339.0,902.0,188650.0,10334.5
0.055,930.0,208330.0,12388.15,902.0,188510.0,11270.05
0.06,925.0,208810.0,13453.6,899.0,187630.0,12156.8
0.065,916.0,208710.0,14482.15,910.0,190080.0,13265.2
0.07,921.0,208280.0,15500.6,909.0,190190.0,14222.3
0.075,921.0,208540.0,16561.5,901.0,187770.0,14983.75
0.08,918.0,208650.0,17610.0,905.0,187940.0,15940.2
0.085,891.0,208970.0,18653.45,896.0,186740.0,16768.9
0.09,908.0,208970.0,19715.3,907.0,187990.0,17826.1
0.095,894.0,209010.0,20749.95,904.0,190460.0,18997.7
0.1,902.0,209020.0,21804.0,905.0,191160.0,20021.0
0.15,905.0,208690.0,32208.5,900.0,189100.0,29265.0
0.2,902.0,208780.0,42658.0,904.0,189420.0,38788.0
0.25,909.0,208940.0,53144.0,902.0,188470.0,48019.5
0.3,892.0,208790.0,63529.0,894.0,188240.0,57366.0
0.35,903.0,208770.0,73972.5,903.0,187920.0,66675.0
0.4,894.0,208860.0,84438.0,899.0,187950.0,76079.0
0.45,898.0,209170.0,95024.5,905.0,190810.0,86769.5
0.5,891.0,208770.0,105276.0,910.0,189390.0,95605.0
0.55,899.0,208820.0,115750.0,892.0,187200.0,103852.0
0.6,895.0,209150.0,126385.0,898.0,188760.0,114154.0
0.65,885.0,209170.0,136845.5,896.0,188870.0,123661.5
0.7,899.0,209330.0,147430.0,896.0,189730.0,133707.0
0.75,883.0,208890.0,157550.5,907.0,190400.0,143707.0
0.8,882.0,208920.0,168018.0,902.0,186450.0,150062.0
0.85,910.0,209270.0,178789.5,902.0,187470.0,160251.5
0.9,912.0,208860.0,188886.0,896.0,188970.0,170969.0
0.95,893.0,208970.0,199414.5,899.0,190830.0,182187.5
1.0,898.0,208950.0,209848.0,904.0,188330.0,189234.0
10.0,907.0,209170.0,2092607.0,897.0,188490.0,1885797.0
20.0,887.0,209040.0,4181687.0,903.0,188550.0,3771903.0
30.0,878.0,208910.0,6268178.0,898.0,189580.0,5688298.0
40.0,892.0,209190.0,8368492.0,903.0,190940.0,7638503.0
50.0,891.0,209340.0,10467891.0,905.0,188690.0,9435405.0
60.0,885.0,209130.0,12548685.0,901.0,188220.0,11294101.0
70.0,885.0,208900.0,14623885.0,891.0,188540.0,13198691.0
80.0,900.0,208900.0,16712900.0,892.0,187920.0,15034492.0
90.0,889.0,208870.0,18799189.0,903.0,191270.0,17215203.0
100.0,880.0,208990.0,20899880.0,899.0,187570.0,18757899.0
