beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb
0.0,939.0,191790.0,939.0,882.0,177130.0,882.0
0.005,937.0,196710.0,1920.55,870.0,179230.0,1766.15
0.01,931.0,197700.0,2908.0,866.0,180150.0,2667.5
0.015,930.0,197480.0,3892.2,866.0,178740.0,3547.1
0.02,920.0,197980.0,4879.6,868.0,180670.0,4481.4
0.025,896.0,199360.0,5880.0,863.0,182690.0,5430.25
0.03,882.0,199570.0,6869.1,857.0,182190.0,6322.7
0.035,873.0,199820.0,7866.7,862.0,182610.0,7253.35
0.04,863.0,200210.0,8871.4,847.0,182520.0,8147.8
0.045,884.0,199370.0,9855.65,860.0,183070.0,9098.15
0.05,870.0,199650.0,10852.5,856.0,181620.0,9937.0
0.055,868.0,199860.0,11860.3,849.0,179640.0,10729.2
0.06,868.0,200510.0,12898.6,853.0,181000.0,11713.0
0.065,866.0,199860.0,13856.9,850.0,179150.0,12494.75
0.07,868.0,199690.0,14846.3,858.0,179960.0,13455.2
0.075,838.0,200040.0,15841.0,854.0,181530.0,14468.75
0.08,855.0,199840.0,16842.2,849.0,182410.0,15441.8
0.085,836.0,200390.0,17869.15,845.0,180780.0,16211.3
0.09,828.0,200500.0,18873.0,844.0,181120.0,17144.8
0.095,856.0,199900.0,19846.5,847.0,179520.0,17901.4
0.1,840.0,200510.0,20891.0,838.0,179880.0,18826.0
0.15,840.0,200220.0,30873.0,847.0,182480.0,28219.0
0.2,829.0,200540.0,40937.0,849.0,182120.0,37273.0
0.25,840.0,200750.0,51027.5,848.0,182980.0,46593.0
0.3,827.0,200410.0,60950.0,849.0,181160.0,55197.0
0.35,832.0,200760.0,71098.0,853.0,182730.0,64808.5
0.4,828.0,200420.0,80996.0,852.0,182340.0,73788.0
0.45,835.0,200560.0,91087.0,865.0,183810.0,83579.5
0.5,833.0,200540.0,101103.0,852.0,181550.0,91627.0
0.55,829.0,200560.0,111137.0,841.0,182770.0,101364.5
0.6,832.0,200800.0,121312.0,845.0,182630.0,110423.0
0.65,834.0,200570.0,131204.5,843.0,181630.0,118902.5
0.7,831.0,200540.0,141209.0,843.0,181700.0,128033.0
0.75,843.0,200500.0,151218.0,847.0,181060.0,136642.0
0.8,836.0,200660.0,161364.0,852.0,182300.0,146692.0
0.85,836.0,200500.0,171261.0,845.0,181530.0,155145.5
0.9,826.0,200440.0,181222.0,846.0,182820.0,165384.0
0.95,845.0,200780.0,191586.0,844.0,182750.0,174456.5
1.0,826.0,200470.0,201296.0,853.0,182140.0,182993.0
10.0,836.0,200800.0,2008836.0,841.0,181420.0,1815041.0
20.0,829.0,200590.0,4012629.0,844.0,180580.0,3612444.0
30.0,827.0,200630.0,6019727.0,854.0,185240.0,5558054.0
40.0,833.0,200920.0,8037633.0,853.0,183570.0,7343653.0
50.0,832.0,200570.0,10029332.0,845.0,184460.0,9223845.0
60.0,820.0,200850.0,12051820.0,848.0,182590.0,10956248.0
70.0,830.0,200600.0,14042830.0,846.0,182450.0,12772346.0
80.0,822.0,200530.0,16043222.0,849.0,182800.0,14624849.0
90.0,840.0,200500.0,18045840.0,849.0,179380.0,16145049.0
100.0,828.0,200710.0,20071828.0,845.0,181190.0,18119845.0
