beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0,814.0,235600.0,814.0,0.0,0.0,0.0,702.0,0.0,702.0
1e-05,814.0,236920.0,816.3692,0.0,0.0,0.0,702.0,1.732,703.732
2e-05,814.0,236450.0,818.729,0.0,0.0,0.0,702.0,3.464,705.464
4e-05,814.0,236780.0,823.4712,0.0,0.0,0.0,702.0,6.928,708.928
8e-05,814.0,236160.0,832.8928,0.0,0.0,0.0,702.0,13.856,715.856
0.0001,813.0,239290.0,836.929,0.0,0.0,0.0,702.0,17.32,719.32
0.0002,814.0,237190.0,861.438,0.0,0.0,0.0,702.0,34.64,736.64
0.0004,813.0,239230.0,908.692,0.0,0.0,0.0,702.0,69.28,771.28
0.0008,813.0,239780.0,1004.824,0.0,0.0,0.0,702.0,138.56,840.56
0.001,813.0,239770.0,1052.77,0.0,0.0,0.0,702.0,173.2,875.2
0.002,812.0,241110.0,1294.22,0.0,0.0,0.0,702.0,346.4,1048.4
0.004,808.0,243040.0,1780.16,0.0,0.0,0.0,577.0,897.08,1474.08
0.008,802.0,244520.0,2758.16,0.0,0.0,0.0,577.0,1794.16,2371.16
0.01,799.0,244790.0,3246.9,0.0,0.0,0.0,577.0,2242.7,2819.7
0.02,784.0,245920.0,5702.4,0.0,0.0,0.0,577.0,4485.4,5062.4
0.04,705.0,248950.0,10663.0,0.0,0.0,0.0,577.0,8970.8,9547.8
0.08,674.0,249640.0,20645.2,0.0,0.0,0.0,577.0,17941.6,18518.6
0.1,675.0,249670.0,25642.0,0.0,0.0,0.0,577.0,22427.0,23004.0
0.2,660.0,249900.0,50640.0,0.0,0.0,0.0,577.0,44854.0,45431.0
0.4,665.0,249830.0,100597.0,0.0,0.0,0.0,577.0,89708.0,90285.0
1.0,674.0,249870.0,250544.0,0.0,0.0,0.0,577.0,224270.0,224847.0
10.0,666.0,249850.0,2499166.0,0.0,0.0,0.0,577.0,2242700.0,2243277.0
