beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0,857.0,243230.0,857.0,0.0,0.0,0.0,740.0,0.0,740.0
1e-05,856.0,246210.0,858.4621,0.0,0.0,0.0,740.0,1.7845,741.7845
2e-05,857.0,246940.0,861.9388,0.0,0.0,0.0,740.0,3.569,743.569
4e-05,857.0,247000.0,866.88,0.0,0.0,0.0,740.0,7.138,747.138
8e-05,857.0,247040.0,876.7632,0.0,0.0,0.0,740.0,14.276,754.276
0.0001,856.0,247670.0,880.767,0.0,0.0,0.0,740.0,17.845,757.845
0.0002,855.0,247450.0,904.49,0.0,0.0,0.0,740.0,35.69,775.69
0.0004,857.0,246830.0,955.732,0.0,0.0,0.0,740.0,71.38,811.38
0.0008,856.0,247280.0,1053.824,0.0,0.0,0.0,740.0,142.76,882.76
0.001,856.0,247660.0,1103.66,0.0,0.0,0.0,740.0,178.45,918.45
0.002,855.0,249070.0,1353.14,0.0,0.0,0.0,740.0,356.9,1096.9
0.004,853.0,250010.0,1853.04,0.0,0.0,0.0,590.0,911.48,1501.48
0.008,852.0,250580.0,2856.64,0.0,0.0,0.0,590.0,1822.96,2412.96
0.01,847.0,251210.0,3359.1,0.0,0.0,0.0,590.0,2278.7,2868.7
0.02,832.0,251930.0,5870.6,0.0,0.0,0.0,590.0,4557.4,5147.4
0.04,742.0,255840.0,10975.6,0.0,0.0,0.0,590.0,9114.8,9704.8
0.08,714.0,256480.0,21232.4,0.0,0.0,0.0,590.0,18229.6,18819.6
0.1,709.0,256600.0,26369.0,0.0,0.0,0.0,590.0,22787.0,23377.0
0.2,708.0,256620.0,52032.0,0.0,0.0,0.0,590.0,45574.0,46164.0
0.4,702.0,256740.0,103398.0,0.0,0.0,0.0,590.0,91148.0,91738.0
1.0,700.0,256860.0,257560.0,0.0,0.0,0.0,590.0,227870.0,228460.0
10.0,702.0,256830.0,2569002.0,0.0,0.0,0.0,590.0,2278700.0,2279290.0
