beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0,817.0,233920.0,817.0,0.0,0.0,0.0,711.0,0.0,711.0
1e-05,817.0,235840.0,819.3584,0.0,0.0,0.0,711.0,1.7419,712.7419
2e-05,817.0,233770.0,821.6754,0.0,0.0,0.0,711.0,3.4838,714.4838
4e-05,817.0,234110.0,826.3644,0.0,0.0,0.0,711.0,6.9676,717.9676
8e-05,816.0,235520.0,834.8416,0.0,0.0,0.0,711.0,13.9352,724.9352
0.0001,816.0,235080.0,839.508,0.0,0.0,0.0,711.0,17.419,728.419
0.0002,817.0,234670.0,863.934,0.0,0.0,0.0,711.0,34.838,745.838
0.0004,816.0,236260.0,910.504,0.0,0.0,0.0,711.0,69.676,780.676
0.0008,816.0,237140.0,1005.712,0.0,0.0,0.0,711.0,139.352,850.352
0.001,815.0,237200.0,1052.2,0.0,0.0,0.0,711.0,174.19,885.19
0.002,815.0,237390.0,1289.78,0.0,0.0,0.0,711.0,348.38,1059.38
0.004,813.0,238510.0,1767.04,0.0,0.0,0.0,571.0,870.04,1441.04
0.008,807.0,239290.0,2721.32,0.0,0.0,0.0,571.0,1740.08,2311.08
0.01,809.0,239370.0,3202.7,0.0,0.0,0.0,571.0,2175.1,2746.1
0.02,790.0,240670.0,5603.4,0.0,0.0,0.0,571.0,4350.2,4921.2
0.04,717.0,243490.0,10456.6,0.0,0.0,0.0,571.0,8700.4,9271.4
0.08,688.0,244080.0,20214.4,0.0,0.0,0.0,571.0,17400.8,17971.8
0.1,690.0,244090.0,25099.0,0.0,0.0,0.0,571.0,21751.0,22322.0
0.2,676.0,244290.0,49534.0,0.0,0.0,0.0,571.0,43502.0,44073.0
0.4,678.0,244360.0,98422.0,0.0,0.0,0.0,571.0,87004.0,87575.0
1.0,676.0,244390.0,245066.0,0.0,0.0,0.0,571.0,217510.0,218081.0
10.0,675.0,244410.0,2444775.0,0.0,0.0,0.0,571.0,2175100.0,2175671.0
