beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0,842.0,242120.0,842.0,0.0,0.0,0.0,719.0,0.0,719.0
1e-05,842.0,243920.0,844.4392,0.0,0.0,0.0,719.0,1.7624,720.7624
2e-05,842.0,244210.0,846.8842,0.0,0.0,0.0,719.0,3.5248,722.5248
4e-05,842.0,244850.0,851.794,0.0,0.0,0.0,719.0,7.0496,726.0496
8e-05,841.0,243790.0,860.5032,0.0,0.0,0.0,719.0,14.0992,733.0992
0.0001,842.0,243570.0,866.357,0.0,0.0,0.0,719.0,17.624,736.624
0.0002,841.0,244750.0,889.95,0.0,0.0,0.0,719.0,35.248,754.248
0.0004,841.0,245090.0,939.036,0.0,0.0,0.0,719.0,70.496,789.496
0.0008,842.0,245340.0,1038.272,0.0,0.0,0.0,719.0,140.992,859.992
0.001,841.0,245330.0,1086.33,0.0,0.0,0.0,719.0,176.24,895.24
0.002,841.0,245720.0,1332.44,0.0,0.0,0.0,719.0,352.48,1071.48
0.004,839.0,247490.0,1828.96,0.0,0.0,0.0,589.0,914.8,1503.8
0.008,831.0,249250.0,2825.0,0.0,0.0,0.0,589.0,1829.6,2418.6
0.01,831.0,248820.0,3319.2,0.0,0.0,0.0,589.0,2287.0,2876.0
0.02,810.0,250800.0,5826.0,0.0,0.0,0.0,589.0,4574.0,5163.0
0.04,732.0,254030.0,10893.2,0.0,0.0,0.0,589.0,9148.0,9737.0
0.08,689.0,254910.0,21081.8,0.0,0.0,0.0,589.0,18296.0,18885.0
0.1,693.0,254870.0,26180.0,0.0,0.0,0.0,589.0,22870.0,23459.0
0.2,683.0,255030.0,51689.0,0.0,0.0,0.0,589.0,45740.0,46329.0
0.4,683.0,255030.0,102695.0,0.0,0.0,0.0,589.0,91480.0,92069.0
1.0,678.0,255070.0,255748.0,0.0,0.0,0.0,589.0,228700.0,229289.0
10.0,676.0,255090.0,2551576.0,0.0,0.0,0.0,589.0,2287000.0,2287589.0
