beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0,858.0,238550.0,858.0,0.0,0.0,0.0,749.0,0.0,749.0
1e-05,858.0,241300.0,860.413,0.0,0.0,0.0,749.0,1.7591,750.7591
2e-05,858.0,240390.0,862.8078,0.0,0.0,0.0,749.0,3.5182,752.5182
4e-05,858.0,240400.0,867.616,0.0,0.0,0.0,749.0,7.0364,756.0364
8e-05,857.0,242190.0,876.3752,0.0,0.0,0.0,749.0,14.0728,763.0728
0.0001,858.0,241160.0,882.116,0.0,0.0,0.0,749.0,17.591,766.591
0.0002,857.0,240740.0,905.148,0.0,0.0,0.0,749.0,35.182,784.182
0.0004,857.0,242770.0,954.108,0.0,0.0,0.0,749.0,70.364,819.364
0.0008,857.0,242970.0,1051.376,0.0,0.0,0.0,749.0,140.728,889.728
0.001,856.0,244120.0,1100.12,0.0,0.0,0.0,749.0,175.91,924.91
0.002,857.0,244010.0,1345.02,0.0,0.0,0.0,749.0,351.82,1100.82
0.004,854.0,244380.0,1831.52,0.0,0.0,0.0,607.0,905.68,1512.68
0.008,850.0,245880.0,2817.04,0.0,0.0,0.0,607.0,1811.36,2418.36
0.01,844.0,246470.0,3308.7,0.0,0.0,0.0,607.0,2264.2,2871.2
0.02,827.0,247980.0,5786.6,0.0,0.0,0.0,607.0,4528.4,5135.4
0.04,740.0,251520.0,10800.8,0.0,0.0,0.0,607.0,9056.8,9663.8
0.08,708.0,252310.0,20892.8,0.0,0.0,0.0,607.0,18113.6,18720.6
0.1,714.0,252230.0,25937.0,0.0,0.0,0.0,607.0,22642.0,23249.0
0.2,696.0,252580.0,51212.0,0.0,0.0,0.0,607.0,45284.0,45891.0
0.4,695.0,252140.0,101551.0,0.0,0.0,0.0,607.0,90568.0,91175.0
1.0,697.0,252500.0,253197.0,0.0,0.0,0.0,607.0,226420.0,227027.0
10.0,686.0,252740.0,2528086.0,0.0,0.0,0.0,607.0,2264200.0,2264807.0
