src,dst,spec,core_src,core_dst,used_slot,tfk_slot
9,15,44,1,2,17,16.0
9,18,61,1,1,1,1.0
9,29,1,0,2,1,1.0
9,33,3,0,1,1,1.0
9,35,0,1,1,1,1.0
9,52,23,1,1,1,1.0
9,73,27,1,0,17,16.0
10,1,24,0,1,5,4.0
10,3,6,0,2,1,1.0
10,15,19,1,0,17,16.0
10,18,10,1,1,9,8.0
10,20,7,0,0,1,1.0
10,29,36,1,2,1,1.0
10,43,37,0,2,9,8.0
10,46,0,1,2,5,4.0
10,53,39,1,2,41,40.0
10,75,0,0,1,1,1.0
10,76,5,1,1,5,4.0
10,91,63,0,2,17,16.0
11,0,16,0,0,1,1.0
11,14,2,2,2,1,1.0
11,31,46,2,0,17,16.0
11,44,23,1,0,17,16.0
11,67,63,2,0,17,16.0
11,68,46,1,0,17,16.0
11,81,63,0,0,17,16.0
11,85,37,0,2,17,16.0
12,4,54,2,2,17,16.0
12,10,10,0,0,5,4.0
12,40,37,2,1,9,8.0
12,45,15,1,2,17,16.0
12,51,79,0,2,1,1.0
12,57,75,1,0,5,4.0
12,58,31,2,0,5,4.0
12,65,5,2,2,1,1.0
12,72,11,2,0,17,16.0
12,74,46,0,0,1,1.0
12,81,7,0,0,1,1.0
12,88,2,0,2,5,4.0
12,90,32,1,2,9,8.0
13,11,1,2,0,1,1.0
13,17,61,2,2,17,16.0
13,24,0,0,0,1,1.0
13,26,14,2,1,1,1.0
13,46,41,0,0,5,4.0
13,76,63,0,0,17,16.0
13,81,44,2,0,17,16.0
13,82,2,1,0,9,8.0
13,91,10,0,2,17,16.0
13,99,15,2,0,17,16.0
14,7,22,0,2,41,40.0
14,28,46,2,2,17,16.0
14,41,79,2,0,1,1.0
14,54,2,0,2,17,16.0
14,70,4,1,2,1,1.0
15,12,61,2,0,17,16.0
15,21,0,0,1,1,1.0
15,52,5,1,0,41,40.0
15,71,1,0,2,1,1.0
15,93,17,0,1,1,1.0
16,0,0,1,1,1,1.0
16,7,17,0,2,5,4.0
16,9,29,2,2,17,16.0
16,33,48,2,1,9,8.0
16,36,1,2,0,1,1.0
16,62,20,2,2,9,8.0
16,65,1,1,0,17,16.0
16,74,63,0,0,17,16.0
16,88,2,2,0,9,8.0
17,48,78,2,0,1,1.0
17,67,0,2,0,1,1.0
18,0,63,2,2,17,16.0
18,14,62,1,1,1,1.0
18,16,39,0,1,41,40.0
18,22,1,1,0,9,8.0
18,47,46,2,0,17,16.0
18,57,34,0,1,5,4.0
18,66,1,0,2,9,8.0
18,74,19,1,1,1,1.0
18,85,63,1,2,17,16.0
18,94,20,1,2,41,40.0
18,99,5,2,1,17,16.0
19,3,71,2,0,9,8.0
19,13,63,1,1,17,16.0
19,17,3,1,1,17,16.0
19,45,49,2,0,9,8.0
19,51,54,1,2,9,8.0
19,56,34,0,0,41,40.0
19,57,37,1,2,17,16.0
19,62,1,1,1,1,1.0
19,67,75,0,1,5,4.0
19,75,20,1,2,17,16.0
19,76,0,2,0,17,16.0
19,78,27,2,2,9,8.0
19,84,0,0,1,1,1.0
19,91,2,1,1,1,1.0
20,8,0,2,1,17,16.0
20,34,75,1,0,5,4.0
20,67,1,0,0,1,1.0
21,1,13,1,1,5,4.0
21,2,1,2,2,1,1.0
21,29,46,1,0,17,16.0
21,34,4,1,1,9,8.0
21,44,10,0,2,9,8.0
21,51,17,2,1,1,1.0
21,56,19,2,0,9,8.0
21,83,2,2,0,5,4.0
21,85,0,2,2,1,1.0
21,95,16,2,1,1,1.0
22,74,12,1,2,9,8.0
22,80,21,1,1,9,8.0
23,2,13,1,1,1,1.0
23,8,63,2,1,17,16.0
23,27,3,0,2,17,16.0
23,41,18,2,1,9,8.0
23,43,53,0,2,9,8.0
23,51,27,2,0,17,16.0
23,69,28,1,0,17,16.0
23,93,22,0,0,9,8.0
24,27,29,0,2,9,8.0
25,10,1,1,0,1,1.0
25,20,39,0,0,41,40.0
25,23,19,1,1,1,1.0
25,24,28,0,0,1,1.0
25,26,25,1,2,9,8.0
25,27,75,1,0,5,4.0
25,45,0,0,0,1,1.0
25,49,4,0,2,1,1.0
25,51,0,1,0,1,1.0
25,88,17,2,0,41,40.0
25,92,75,2,2,5,4.0
25,94,34,1,0,41,40.0
25,98,1,0,1,1,1.0
26,5,27,0,2,5,4.0
26,15,13,1,0,1,1.0
26,16,22,1,0,41,40.0
26,51,37,0,1,17,16.0
26,56,1,0,0,9,8.0
26,79,54,0,0,17,16.0
26,94,10,0,1,17,16.0
26,96,71,0,2,9,8.0
27,1,9,1,2,5,4.0
27,7,46,1,0,17,16.0
27,8,49,0,1,9,8.0
27,11,2,2,0,1,1.0
27,21,20,2,1,9,8.0
27,29,58,0,1,17,16.0
27,44,37,1,2,9,8.0
27,53,6,0,2,5,4.0
27,82,38,2,2,41,40.0
27,93,71,1,0,5,4.0
28,2,19,1,2,5,4.0
28,36,41,1,1,9,8.0
28,78,26,1,0,9,8.0
29,1,0,0,1,1,1.0
29,25,2,2,1,17,16.0
29,26,37,1,2,17,16.0
29,31,37,0,0,9,8.0
29,51,19,2,1,17,16.0
29,81,10,1,1,5,4.0
29,92,63,0,1,17,16.0
29,96,20,0,0,17,16.0
29,98,0,1,0,1,1.0
30,7,28,1,1,17,16.0
30,10,15,1,0,9,8.0
30,27,0,0,2,1,1.0
30,28,17,2,0,5,4.0
30,35,12,2,0,5,4.0
30,47,66,2,0,5,4.0
30,49,12,1,1,1,1.0
30,52,21,0,1,1,1.0
30,60,46,0,2,17,16.0
30,63,63,0,2,17,16.0
30,70,36,0,1,5,4.0
30,73,23,0,1,9,8.0
30,77,71,1,1,9,8.0
30,78,45,1,0,9,8.0
30,80,71,2,0,9,8.0
30,86,2,0,0,9,8.0
30,93,54,1,1,17,16.0
30,99,7,2,0,5,4.0
31,3,0,2,1,9,8.0
31,7,63,0,2,17,16.0
31,12,15,0,0,5,4.0
31,17,47,1,2,5,4.0
31,38,21,2,2,41,40.0
31,42,1,1,0,1,1.0
31,45,5,1,0,1,1.0
31,48,0,1,0,1,1.0
31,51,18,2,1,1,1.0
31,56,54,1,2,9,8.0
31,61,9,2,2,9,8.0
31,63,20,2,2,1,1.0
31,64,6,1,0,5,4.0
31,88,1,0,2,1,1.0
31,91,23,1,1,9,8.0
31,92,71,2,0,9,8.0
31,93,62,2,0,9,8.0
31,99,2,0,0,5,4.0
32,1,0,1,0,1,1.0
32,9,13,2,1,9,8.0
32,16,58,1,2,17,16.0
32,17,1,2,2,9,8.0
32,33,11,2,0,1,1.0
32,34,9,0,0,5,4.0
32,39,54,2,0,9,8.0
32,45,17,1,1,5,4.0
32,52,54,0,1,5,4.0
32,66,10,2,2,1,1.0
32,67,20,0,0,9,8.0
32,68,8,0,2,1,1.0
32,77,0,2,0,1,1.0
32,78,6,0,2,1,1.0
32,81,41,1,1,17,16.0
32,83,75,1,0,5,4.0
32,85,28,2,2,9,8.0
32,91,63,0,1,17,16.0
33,22,28,1,0,9,8.0
33,26,63,2,2,17,16.0
33,53,11,1,2,17,16.0
33,57,17,0,1,5,4.0
33,88,23,0,1,9,8.0
34,15,58,0,1,17,16.0
34,18,14,0,0,17,16.0
34,21,2,1,1,1,1.0
34,40,3,0,0,1,1.0
34,44,75,1,0,5,4.0
34,67,34,1,1,41,40.0
34,92,4,2,0,1,1.0
34,93,5,2,2,17,16.0
34,98,1,0,2,1,1.0
35,4,5,1,1,1,1.0
35,32,63,2,2,17,16.0
35,63,21,2,2,1,1.0
35,74,24,2,0,17,16.0
35,98,2,2,1,9,8.0
36,22,11,0,0,17,16.0
36,33,2,2,0,1,1.0
36,57,9,0,0,1,1.0
36,62,12,2,0,17,16.0
36,64,29,2,2,9,8.0
36,76,30,0,2,41,40.0
36,77,63,2,0,17,16.0
36,82,3,2,1,9,8.0
36,85,63,1,0,17,16.0
36,86,5,1,2,17,16.0
36,91,32,1,1,9,8.0
36,97,4,1,1,1,1.0
37,11,6,1,1,5,4.0
37,19,5,1,0,1,1.0
37,20,0,2,0,1,1.0
37,21,71,2,1,9,8.0
37,38,37,1,0,9,8.0
37,43,0,1,0,5,4.0
37,71,75,0,2,5,4.0
37,82,12,2,0,41,40.0
37,95,1,2,0,9,8.0
37,96,1,0,2,1,1.0
38,7,63,2,0,17,16.0
38,17,38,1,2,9,8.0
38,43,62,0,0,9,8.0
38,45,6,1,0,1,1.0
39,5,38,1,0,41,40.0
39,8,63,2,2,17,16.0
39,14,28,1,2,1,1.0
39,16,19,1,1,9,8.0
39,20,6,1,0,1,1.0
39,21,3,0,1,1,1.0
39,24,0,1,2,5,4.0
39,26,54,2,2,9,8.0
39,28,12,2,0,5,4.0
39,31,18,0,1,5,4.0
39,32,3,2,1,9,8.0
39,34,32,0,0,5,4.0
39,38,13,0,2,5,4.0
39,44,18,1,1,1,1.0
39,59,37,0,2,9,8.0
39,60,11,1,2,1,1.0
39,72,26,2,2,9,8.0
39,98,12,1,1,5,4.0
40,1,1,1,1,5,4.0
40,3,63,2,2,17,16.0
40,4,8,2,1,9,8.0
40,7,11,0,1,17,16.0
40,12,6,1,1,9,8.0
40,27,5,0,0,1,1.0
40,28,15,1,2,5,4.0
40,31,37,0,1,9,8.0
40,44,28,2,1,9,8.0
40,48,47,0,2,5,4.0
40,54,19,2,0,5,4.0
40,70,0,0,2,1,1.0
40,76,20,1,0,17,16.0
40,78,54,0,0,9,8.0
40,85,10,0,0,1,1.0
40,88,63,1,0,17,16.0
41,6,17,1,2,1,1.0
41,14,2,0,1,1,1.0
41,20,75,1,2,5,4.0
41,26,0,0,0,1,1.0
41,28,29,1,2,17,16.0
41,30,22,2,2,17,16.0
41,42,7,1,2,5,4.0
41,47,12,1,0,5,4.0
41,48,1,0,1,1,1.0
41,51,5,2,0,17,16.0
41,55,62,0,2,17,16.0
41,56,8,0,2,9,8.0
41,58,0,2,2,5,4.0
41,69,19,0,1,9,8.0
41,70,28,0,2,17,16.0
41,72,39,2,0,41,40.0
41,85,1,1,1,1,1.0
41,88,46,1,2,17,16.0
41,90,70,1,1,5,4.0
41,91,2,1,2,5,4.0
42,24,45,1,1,17,16.0
42,54,3,0,1,17,16.0
42,65,29,0,2,17,16.0
42,71,2,0,2,1,1.0
42,86,63,2,2,17,16.0
43,5,63,2,1,17,16.0
43,31,20,2,0,17,16.0
43,44,6,0,0,17,16.0
43,46,57,0,2,5,4.0
43,47,11,2,1,9,8.0
43,56,71,1,2,9,8.0
43,74,62,2,0,1,1.0
43,75,0,1,0,5,4.0
44,11,3,0,2,1,1.0
44,20,58,0,2,17,16.0
44,24,46,2,2,17,16.0
44,35,0,0,0,1,1.0
44,43,40,0,0,17,16.0
44,52,46,1,0,17,16.0
44,56,63,2,1,17,16.0
44,60,1,2,0,9,8.0
44,74,28,2,1,9,8.0
44,84,19,2,0,9,8.0
44,91,3,1,0,5,4.0
44,93,1,1,0,1,1.0
45,0,0,2,0,1,1.0
45,3,30,1,1,41,40.0
45,11,0,1,0,1,1.0
45,12,41,2,1,17,16.0
45,13,3,1,2,9,8.0
45,15,14,0,2,5,4.0
45,25,58,0,2,17,16.0
45,46,19,0,1,5,4.0
45,50,32,2,0,5,4.0
45,57,44,0,0,5,4.0
45,79,71,2,0,9,8.0
45,87,27,0,1,17,16.0
45,88,58,2,0,5,4.0
45,95,2,0,1,1,1.0
46,0,46,1,1,17,16.0
46,7,0,0,2,17,16.0
46,13,40,2,1,17,16.0
46,35,63,1,1,17,16.0
46,43,23,0,0,17,16.0
46,47,27,2,0,9,8.0
46,67,2,1,2,17,16.0
46,73,6,2,2,1,1.0
46,77,63,2,2,17,16.0
46,85,10,2,2,9,8.0
46,89,46,0,2,9,8.0
47,0,2,1,1,1,1.0
47,5,5,2,1,17,16.0
47,12,66,1,1,9,8.0
47,18,0,0,0,1,1.0
47,19,17,0,2,5,4.0
47,23,45,1,1,17,16.0
47,24,36,0,1,9,8.0
47,28,20,1,2,5,4.0
47,34,25,1,1,9,8.0
47,35,22,2,1,41,40.0
47,36,3,1,0,1,1.0
47,72,63,2,1,17,16.0
47,79,1,0,2,9,8.0
47,81,22,0,0,5,4.0
47,89,75,0,0,5,4.0
47,90,6,1,0,5,4.0
47,94,4,1,1,1,1.0
48,9,5,2,0,41,40.0
48,17,39,1,0,5,4.0
48,19,17,1,0,17,16.0
48,30,11,1,0,5,4.0
48,35,1,0,0,9,8.0
48,39,49,1,2,5,4.0
48,54,19,0,2,1,1.0
48,62,79,0,2,1,1.0
48,69,20,0,2,17,16.0
48,92,58,2,2,17,16.0
48,99,37,0,0,41,40.0
49,2,14,2,1,17,16.0
49,13,2,2,2,1,1.0
49,14,48,2,1,9,8.0
49,23,13,2,2,1,1.0
49,27,1,1,2,1,1.0
49,28,39,1,0,41,40.0
49,33,57,2,1,17,16.0
49,47,75,0,1,5,4.0
49,53,0,1,2,1,1.0
49,54,0,2,2,1,1.0
49,55,31,2,2,17,16.0
49,58,11,0,2,17,16.0
49,61,30,1,0,9,8.0
49,63,1,0,2,1,1.0
49,67,37,0,2,9,8.0
49,76,13,1,2,17,16.0
49,84,2,1,0,5,4.0
49,87,1,2,1,1,1.0
49,89,79,2,1,1,1.0
49,93,2,0,1,9,8.0
49,99,74,2,2,5,4.0
50,1,6,1,1,5,4.0
50,20,17,2,2,41,40.0
50,26,16,1,1,1,1.0
50,28,2,0,1,17,16.0
50,34,41,0,0,5,4.0
50,37,44,1,0,17,16.0
50,51,27,1,2,17,16.0
50,56,12,1,0,1,1.0
50,62,3,1,2,1,1.0
50,63,11,1,0,1,1.0
50,74,13,1,1,1,1.0
50,76,40,0,0,1,1.0
50,89,23,0,1,1,1.0
50,90,18,1,0,9,8.0
50,97,63,0,1,17,16.0
50,99,14,1,0,1,1.0
51,22,0,1,2,17,16.0
51,33,45,0,0,17,16.0
52,1,63,0,0,17,16.0
52,9,2,1,0,1,1.0
52,14,20,1,1,1,1.0
52,29,3,1,0,17,16.0
52,37,63,1,1,17,16.0
52,50,63,2,1,17,16.0
52,54,44,2,2,5,4.0
52,56,24,1,2,17,16.0
52,72,0,1,2,1,1.0
52,89,1,2,2,9,8.0
52,95,54,2,2,9,8.0
52,97,27,2,1,17,16.0
53,9,1,0,2,17,16.0
53,15,39,1,0,41,40.0
53,22,37,0,0,17,16.0
53,24,63,0,1,17,16.0
53,28,28,2,2,1,1.0
53,61,38,1,2,1,1.0
53,69,54,0,2,9,8.0
53,72,0,0,1,1,1.0
53,79,23,0,0,5,4.0
53,82,14,1,1,17,16.0
53,91,18,0,1,5,4.0
54,4,1,2,2,1,1.0
54,5,35,2,2,9,8.0
54,9,71,1,1,9,8.0
54,26,20,2,2,5,4.0
54,42,49,2,0,9,8.0
54,45,12,0,1,5,4.0
54,46,24,0,1,5,4.0
54,73,22,1,2,17,16.0
54,77,25,2,1,9,8.0
54,80,40,1,2,9,8.0
54,86,30,0,0,41,40.0
54,92,62,1,0,9,8.0
54,95,0,0,2,9,8.0
54,97,71,0,2,9,8.0
55,15,0,1,1,5,4.0
55,31,4,0,1,1,1.0
55,65,27,0,0,17,16.0
56,37,46,1,1,17,16.0
57,1,3,0,2,5,4.0
57,6,0,1,2,17,16.0
57,17,10,0,2,17,16.0
57,21,29,1,0,5,4.0
57,46,71,2,0,9,8.0
57,55,12,2,0,9,8.0
57,62,8,0,1,1,1.0
57,63,49,0,1,9,8.0
57,72,27,0,1,17,16.0
57,81,58,0,1,17,16.0
57,88,11,2,0,1,1.0
57,92,26,2,0,9,8.0
58,4,8,0,2,5,4.0
58,6,79,0,1,1,1.0
58,18,13,0,0,1,1.0
58,23,2,0,0,1,1.0
58,24,62,2,1,1,1.0
58,32,37,1,2,17,16.0
58,36,45,2,2,17,16.0
58,38,5,2,1,1,1.0
58,42,28,2,1,17,16.0
58,48,62,0,1,17,16.0
58,51,6,2,2,5,4.0
58,52,10,1,2,17,16.0
58,53,28,1,0,9,8.0
58,60,54,1,0,9,8.0
58,87,63,2,1,17,16.0
58,90,14,0,2,17,16.0
58,93,36,0,0,9,8.0
59,24,63,1,0,17,16.0
59,39,37,0,2,9,8.0
59,42,63,0,0,17,16.0
59,54,75,2,2,5,4.0
59,75,46,0,2,17,16.0
59,92,11,2,2,17,16.0
59,93,22,1,2,41,40.0
60,14,23,1,2,5,4.0
60,20,38,1,0,1,1.0
60,37,61,1,0,9,8.0
60,43,12,2,1,17,16.0
60,50,63,2,2,17,16.0
60,51,63,0,0,17,16.0
60,56,45,1,2,9,8.0
60,66,0,2,2,1,1.0
60,96,0,0,2,1,1.0
61,12,20,1,0,17,16.0
61,20,2,2,1,1,1.0
61,23,20,2,1,1,1.0
61,60,4,1,2,5,4.0
62,5,46,0,1,17,16.0
62,13,36,0,0,5,4.0
62,16,30,1,1,9,8.0
62,39,29,2,1,9,8.0
62,40,54,2,2,9,8.0
62,51,5,1,2,1,1.0
62,53,38,2,2,1,1.0
62,61,8,2,0,1,1.0
62,67,19,1,2,9,8.0
62,82,0,1,0,1,1.0
62,88,16,2,0,1,1.0
62,92,10,2,0,5,4.0
62,94,9,2,1,1,1.0
62,95,15,2,1,1,1.0
63,0,34,2,0,5,4.0
63,6,39,0,0,41,40.0
63,8,27,2,1,5,4.0
63,12,71,1,2,9,8.0
63,13,46,2,0,17,16.0
63,17,41,2,1,5,4.0
63,18,0,0,1,1,1.0
63,20,29,1,0,9,8.0
63,23,34,0,0,5,4.0
63,32,23,1,2,5,4.0
63,35,11,2,1,9,8.0
63,48,2,2,1,9,8.0
63,56,0,1,0,1,1.0
63,66,2,0,1,9,8.0
63,74,40,1,1,5,4.0
63,80,17,0,0,17,16.0
63,83,0,2,2,1,1.0
63,96,12,0,2,5,4.0
64,20,12,2,0,17,16.0
64,22,30,0,1,41,40.0
64,26,1,2,1,1,1.0
64,29,63,1,2,17,16.0
64,34,22,1,2,41,40.0
64,38,0,1,0,17,16.0
64,52,0,0,0,5,4.0
64,70,11,2,2,1,1.0
64,82,38,2,1,41,40.0
64,86,79,2,0,1,1.0
65,4,12,2,0,17,16.0
65,13,0,0,2,1,1.0
65,28,61,0,1,17,16.0
65,30,1,2,0,1,1.0
65,35,22,1,0,17,16.0
65,57,39,1,1,41,40.0
65,58,78,0,1,1,1.0
65,78,18,0,2,9,8.0
65,86,0,1,2,5,4.0
65,87,46,2,2,17,16.0
65,98,44,0,1,17,16.0
66,2,12,2,0,5,4.0
66,19,40,1,2,9,8.0
66,21,54,1,2,9,8.0
66,22,17,0,2,5,4.0
66,24,0,0,1,17,16.0
66,33,17,2,2,41,40.0
66,35,39,0,0,41,40.0
66,64,11,2,0,1,1.0
66,70,1,1,2,1,1.0
66,72,63,2,2,17,16.0
66,74,14,1,1,5,4.0
66,77,0,1,1,1,1.0
66,80,35,1,1,5,4.0
67,61,28,2,2,9,8.0
67,72,46,2,1,17,16.0
67,75,11,0,2,9,8.0
67,76,1,2,2,1,1.0
67,86,0,1,1,17,16.0
67,91,46,0,1,17,16.0
68,0,10,2,1,9,8.0
68,5,4,0,1,1,1.0
68,17,63,2,0,17,16.0
68,20,4,1,1,9,8.0
68,21,63,0,2,17,16.0
68,22,22,2,2,41,40.0
68,27,79,1,2,1,1.0
68,29,1,2,0,1,1.0
68,31,19,2,2,1,1.0
68,33,62,1,0,17,16.0
68,44,19,1,1,9,8.0
68,55,3,2,2,5,4.0
68,60,29,0,2,17,16.0
68,63,3,1,1,1,1.0
68,85,13,0,0,9,8.0
68,87,0,2,2,1,1.0
69,8,0,2,0,17,16.0
69,20,66,1,1,9,8.0
69,40,1,1,0,1,1.0
69,41,17,2,0,1,1.0
69,49,48,1,0,5,4.0
69,56,0,0,1,5,4.0
69,59,5,1,1,5,4.0
69,62,10,1,1,9,8.0
69,74,37,2,2,17,16.0
69,83,2,1,1,1,1.0
69,96,46,0,0,17,16.0
70,1,19,2,2,9,8.0
70,7,1,0,1,5,4.0
70,14,11,0,1,9,8.0
70,19,6,1,0,9,8.0
70,26,63,0,1,17,16.0
70,29,15,1,1,5,4.0
70,33,0,1,1,1,1.0
70,35,0,0,2,1,1.0
70,36,54,1,1,9,8.0
70,43,71,1,0,9,8.0
70,45,2,1,1,1,1.0
70,51,4,1,0,1,1.0
70,58,1,1,0,1,1.0
70,59,20,0,0,17,16.0
70,74,3,2,0,1,1.0
70,81,10,2,0,1,1.0
70,86,45,2,2,17,16.0
70,92,6,0,2,5,4.0
71,4,0,0,1,1,1.0
71,6,38,0,2,41,40.0
71,8,21,0,0,17,16.0
71,10,46,2,0,17,16.0
71,14,29,2,1,17,16.0
71,21,1,0,1,1,1.0
71,22,63,2,0,9,8.0
71,24,5,1,0,17,16.0
71,30,16,0,0,5,4.0
71,61,0,2,2,1,1.0
71,64,2,0,2,9,8.0
71,65,79,0,0,1,1.0
71,81,0,1,0,5,4.0
71,84,22,1,2,41,40.0
71,93,11,0,0,5,4.0
71,95,63,1,1,17,16.0
72,8,32,0,1,5,4.0
72,11,45,1,2,1,1.0
72,17,52,2,2,9,8.0
72,44,8,2,1,9,8.0
72,92,19,1,1,5,4.0
73,17,46,1,0,17,16.0
73,23,5,2,1,1,1.0
73,32,22,1,2,1,1.0
73,33,32,1,0,5,4.0
73,42,0,0,0,1,1.0
73,56,17,2,2,5,4.0
73,57,1,0,0,1,1.0
73,61,39,2,0,41,40.0
73,62,4,0,1,1,1.0
73,70,37,1,0,9,8.0
73,72,7,2,2,1,1.0
73,81,0,2,2,5,4.0
73,84,0,1,2,17,16.0
73,90,5,0,2,9,8.0
74,5,22,2,2,5,4.0
74,17,37,1,2,1,1.0
74,21,45,1,0,17,16.0
74,22,11,2,1,1,1.0
74,28,63,1,2,17,16.0
74,30,2,0,1,1,1.0
74,55,3,1,0,1,1.0
74,68,9,2,2,1,1.0
75,8,39,0,0,41,40.0
75,12,37,2,0,9,8.0
75,13,1,1,0,9,8.0
75,17,28,1,2,9,8.0
75,24,63,1,2,17,16.0
75,35,6,2,1,5,4.0
75,80,1,2,2,5,4.0
75,81,63,2,2,17,16.0
75,92,44,1,0,17,16.0
75,95,11,1,0,17,16.0
75,98,22,0,1,17,16.0
76,39,63,1,0,17,16.0
76,66,58,0,2,5,4.0
76,90,41,0,2,5,4.0
76,93,71,2,1,9,8.0
77,36,62,0,2,1,1.0
77,40,46,1,1,17,16.0
77,96,17,2,1,5,4.0
77,97,7,1,0,17,16.0
78,1,35,0,2,5,4.0
78,13,17,0,1,9,8.0
78,16,0,0,0,17,16.0
78,21,7,2,2,9,8.0
78,24,44,2,0,17,16.0
78,59,1,1,0,17,16.0
78,67,63,1,2,17,16.0
78,77,22,1,2,41,40.0
78,90,63,0,2,17,16.0
79,2,0,0,1,1,1.0
79,4,22,0,2,1,1.0
79,6,5,1,0,17,16.0
79,9,46,2,2,17,16.0
79,21,45,0,2,9,8.0
79,42,22,1,2,41,40.0
79,46,29,2,1,17,16.0
79,48,10,2,0,9,8.0
79,51,19,2,2,5,4.0
79,58,3,0,0,5,4.0
79,64,17,0,1,5,4.0
79,70,63,1,2,17,16.0
79,83,0,2,0,1,1.0
79,84,28,0,0,17,16.0
79,94,8,0,2,9,8.0
80,16,11,1,2,9,8.0
80,24,2,1,0,1,1.0
80,30,49,2,2,17,16.0
80,37,54,0,2,17,16.0
80,41,3,1,0,5,4.0
80,65,71,2,2,9,8.0
80,68,21,2,2,1,1.0
80,75,12,2,0,5,4.0
80,85,49,1,1,9,8.0
81,25,5,2,0,17,16.0
81,85,22,2,0,41,40.0
82,49,53,0,0,17,16.0
83,0,11,2,0,5,4.0
83,3,13,1,1,5,4.0
83,20,25,0,1,41,40.0
83,28,7,0,0,1,1.0
83,29,20,1,1,17,16.0
83,34,4,2,0,5,4.0
83,37,70,2,0,5,4.0
83,41,18,2,0,1,1.0
83,52,1,0,1,1,1.0
83,57,0,1,0,1,1.0
83,64,22,2,0,5,4.0
83,70,46,1,0,17,16.0
83,73,63,1,0,17,16.0
83,74,4,1,1,5,4.0
83,82,8,0,2,17,16.0
83,84,39,2,1,17,16.0
83,89,66,0,2,9,8.0
84,71,3,1,2,17,16.0
85,11,4,1,2,41,40.0
85,21,19,2,0,9,8.0
85,29,1,0,1,9,8.0
85,45,1,2,2,9,8.0
85,91,63,1,0,17,16.0
86,13,27,1,0,9,8.0
86,37,11,0,1,17,16.0
86,80,23,2,2,17,16.0
86,91,0,0,2,1,1.0
86,96,18,1,2,9,8.0
87,22,63,2,2,17,16.0
87,27,20,2,0,17,16.0
87,29,46,1,2,17,16.0
87,32,22,0,1,17,16.0
87,38,8,0,1,9,8.0
87,40,3,0,2,5,4.0
87,47,1,0,1,1,1.0
87,55,39,0,1,41,40.0
87,60,10,1,0,17,16.0
87,67,2,2,0,9,8.0
87,77,37,2,1,9,8.0
87,82,0,0,1,1,1.0
87,88,1,2,1,1,1.0
87,92,2,0,0,1,1.0
87,94,17,0,0,5,4.0
87,97,0,1,0,1,1.0
88,0,12,2,2,17,16.0
88,26,2,1,2,17,16.0
88,40,0,1,1,1,1.0
88,44,63,1,1,17,16.0
88,45,1,0,0,1,1.0
88,49,7,2,1,5,4.0
88,58,0,2,0,1,1.0
88,72,35,1,2,17,16.0
88,85,54,1,2,9,8.0
88,90,29,2,0,17,16.0
89,14,37,2,2,9,8.0
89,21,29,1,1,9,8.0
89,39,17,1,1,1,1.0
89,56,5,0,1,41,40.0
89,57,24,1,1,5,4.0
89,62,54,0,1,17,16.0
89,86,38,1,1,41,40.0
90,12,0,2,1,5,4.0
90,35,46,2,2,17,16.0
90,36,5,0,0,1,1.0
90,55,54,0,0,9,8.0
90,89,31,2,2,1,1.0
