beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb
0.0,224.0,168250.0,224.0,196.0,149500.0,196.0
0.005,146.0,229500.0,1293.5,121.0,190250.0,1072.25
0.01,134.0,230750.0,2441.5,113.0,200750.0,2120.5
0.015,113.0,232250.0,3596.75,103.0,204000.0,3163.0
0.02,113.0,232250.0,4758.0,103.0,202000.0,4143.0
0.025,109.0,232500.0,5921.5,90.0,201000.0,5115.0
0.03,108.0,233000.0,7098.0,95.0,209000.0,6365.0
0.035,100.0,233000.0,8255.0,91.0,209250.0,7414.75
0.04,108.0,233000.0,9428.0,94.0,206750.0,8364.0
0.045,114.0,232500.0,10576.5,104.0,210250.0,9565.25
0.05,98.0,232750.0,11735.5,91.0,208500.0,10516.0
0.055,99.0,232750.0,12900.25,101.0,200000.0,11101.0
0.06,99.0,232750.0,14064.0,101.0,200000.0,12101.0
0.065,100.0,233000.0,15245.0,94.0,210250.0,13760.25
0.07,99.0,232750.0,16391.5,99.0,201750.0,14221.5
0.075,108.0,233000.0,17583.0,94.0,204000.0,15394.0
0.08,109.0,232750.0,18729.0,99.0,198000.0,15939.0
0.085,99.0,232750.0,19882.75,101.0,200000.0,17101.0
0.09,99.0,232750.0,21046.5,99.0,201750.0,18256.5
0.095,99.0,232750.0,22210.25,101.0,200000.0,19101.0
0.1,113.0,232500.0,23363.0,101.0,200250.0,20126.0
0.15,100.0,233000.0,35050.0,97.0,206500.0,31072.0
0.2,99.0,232750.0,46649.0,99.0,201750.0,40449.0
0.25,99.0,232750.0,58286.5,100.0,199500.0,49975.0
0.3,99.0,232750.0,69924.0,101.0,200000.0,60101.0
0.35,96.0,232750.0,81558.5,87.0,207500.0,72712.0
0.4,99.0,232750.0,93199.0,89.0,205250.0,82189.0
0.45,100.0,233000.0,104950.0,89.0,203500.0,91664.0
0.5,99.0,232750.0,116474.0,99.0,201750.0,100974.0
0.55,113.0,232500.0,127988.0,103.0,199000.0,109553.0
0.6,99.0,232750.0,139749.0,101.0,200000.0,120101.0
0.65,107.0,232750.0,151394.5,95.0,204500.0,133020.0
0.7,101.0,232750.0,163026.0,97.0,207000.0,144997.0
0.75,99.0,232750.0,174661.5,99.0,201500.0,151224.0
0.8,100.0,233000.0,186500.0,97.0,208750.0,167097.0
0.85,108.0,233000.0,198158.0,95.0,204250.0,173707.5
0.9,101.0,232750.0,209576.0,96.0,206750.0,186171.0
0.95,109.0,232500.0,220984.0,96.0,201250.0,191283.5
1.0,108.0,233000.0,233108.0,94.0,204250.0,204344.0
10.0,100.0,233000.0,2330100.0,97.0,208750.0,2087597.0
20.0,100.0,233000.0,4660100.0,93.0,207750.0,4155093.0
30.0,108.0,233000.0,6990108.0,95.0,209000.0,6270095.0
40.0,100.0,233000.0,9320100.0,95.0,206750.0,8270095.0
50.0,100.0,233000.0,11650100.0,97.0,208750.0,10437597.0
60.0,100.0,233000.0,13980100.0,90.0,206250.0,12375090.0
70.0,100.0,233000.0,16310100.0,97.0,208750.0,14612597.0
80.0,108.0,233000.0,18640108.0,94.0,206750.0,16540094.0
90.0,108.0,233000.0,20970108.0,94.0,206750.0,18607594.0
100.0,100.0,233000.0,23300100.0,94.0,210250.0,21025094.0
