beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb
0.0001,234.0,178000.0,251.8,207.0,164500.0,223.45
0.0002,234.0,183000.0,270.6,207.0,161500.0,239.3
0.0003,234.0,184500.0,289.35,206.0,164250.0,255.275
0.0004,234.0,184000.0,307.6,206.0,164750.0,271.9
0.0005,231.0,192250.0,327.125,199.0,168750.0,283.375
0.0006,228.0,199000.0,347.4,194.0,170500.0,296.3
0.0007,225.0,203250.0,367.275,184.0,180500.0,310.35
0.0008,221.0,208250.0,387.6,186.0,183750.0,333.0
0.0009,225.0,203250.0,407.925,183.0,180250.0,345.225
0.001,221.0,208250.0,429.25,186.0,181250.0,367.25
0.0011,219.0,209750.0,449.725,183.0,173000.0,373.3
0.0012,219.0,209750.0,470.7,184.0,176500.0,395.8
0.0013,219.0,209750.0,491.675,184.0,176500.0,413.45
0.0014,218.0,210500.0,512.7,186.0,177750.0,434.85
0.0015,209.0,216750.0,534.125,170.0,179000.0,438.5
0.0016,210.0,216500.0,556.4,182.0,180000.0,470.0
0.0017,210.0,216250.0,577.625,182.0,177500.0,483.75
0.0018,198.0,223500.0,600.3,174.0,187250.0,511.05
0.0019,201.0,222000.0,622.8,165.0,187000.0,520.3
0.002,198.0,223500.0,645.0,173.0,185500.0,544.0
0.0021,197.0,224000.0,667.4,172.0,190250.0,571.525
0.0022,198.0,223500.0,689.7,171.0,188750.0,586.25
0.0023,197.0,224000.0,712.2,172.0,190250.0,609.575
0.0024,197.0,224000.0,734.6,172.0,190250.0,628.6
0.0025,197.0,224000.0,757.0,170.0,189750.0,644.375
0.0026,194.0,225000.0,779.0,170.0,188000.0,658.8
0.0027,197.0,224000.0,801.8,170.0,189750.0,682.325
0.0028,194.0,225000.0,824.0,170.0,188000.0,696.4
0.0029,194.0,225000.0,846.5,170.0,188000.0,715.2
0.003,195.0,224500.0,868.5,167.0,188000.0,731.0
0.0031,194.0,225000.0,891.5,170.0,188000.0,752.8
0.0032,197.0,224000.0,913.8,172.0,190250.0,780.8
0.0033,186.0,227250.0,935.925,156.0,190750.0,785.475
0.0034,188.0,226750.0,958.95,163.0,186000.0,795.4
0.0035,195.0,225000.0,982.5,168.0,192500.0,841.75
0.0036,187.0,227000.0,1004.2,155.0,200000.0,875.0
0.0037,187.0,227000.0,1026.9,156.0,195250.0,878.425
0.0038,190.0,226250.0,1049.75,172.0,188000.0,886.4
0.0039,190.0,226250.0,1072.375,172.0,188000.0,905.2
0.004,186.0,227250.0,1095.0,164.0,193000.0,936.0
0.0041,187.0,227000.0,1117.7,156.0,191500.0,941.15
0.0042,186.0,227250.0,1140.45,164.0,193000.0,974.6
0.0043,186.0,227250.0,1163.175,156.0,190750.0,976.225
0.0044,186.0,227250.0,1185.9,164.0,193000.0,1013.2
0.0045,179.0,229000.0,1209.5,151.0,191000.0,1010.5
0.0046,181.0,228500.0,1232.1,158.0,190250.0,1033.15
0.0047,186.0,227250.0,1254.075,164.0,193000.0,1071.1
0.0048,179.0,228500.0,1275.8,155.0,190750.0,1070.6
0.0049,172.0,230500.0,1301.45,155.0,190750.0,1089.675
