beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb
0.0,1349.0,248475.0,1349.0,1348.0,248075.0,1348.0
0.005,1341.0,258375.0,2632.875,1338.0,257675.0,2626.375
0.01,1340.0,258075.0,3920.75,1335.0,257325.0,3908.25
0.015,1323.0,260475.0,5230.125,1321.0,260175.0,5223.625
0.02,1317.0,261325.0,6543.5,1316.0,260925.0,6534.5
0.025,1317.0,262375.0,7876.375,1316.0,261975.0,7865.375
0.03,1312.0,261450.0,9155.5,1305.0,260475.0,9119.25
0.035,1302.0,262050.0,10473.75,1300.0,261550.0,10454.25
0.04,1135.0,268675.0,11882.0,1134.0,268650.0,11880.0
0.045,633.0,280400.0,13251.0,633.0,280400.0,13251.0
0.05,625.0,280400.0,14645.0,625.0,280400.0,14645.0
0.055,606.0,280400.0,16028.0,606.0,280400.0,16028.0
0.06,609.0,279650.0,17388.0,609.0,279650.0,17388.0
0.065,593.0,280875.0,18849.875,593.0,280875.0,18849.875
0.07,542.0,279825.0,20129.75,542.0,279825.0,20129.75
0.075,514.0,279600.0,21484.0,514.0,279600.0,21484.0
0.08,513.0,280050.0,22917.0,513.0,280050.0,22917.0
0.085,501.0,280575.0,24349.875,501.0,280575.0,24349.875
0.09,499.0,280775.0,25768.75,498.0,279775.0,25677.75
0.095,499.0,281050.0,27198.75,499.0,281050.0,27198.75
0.1,495.0,280775.0,28572.5,495.0,280775.0,28572.5
0.15,486.0,280150.0,42508.5,485.0,280050.0,42492.5
0.2,487.0,280525.0,56592.0,487.0,280525.0,56592.0
0.25,485.0,280025.0,70491.25,485.0,280025.0,70491.25
0.3,486.0,280225.0,84553.5,484.0,279025.0,84191.5
0.35,491.0,279450.0,98298.5,490.0,278450.0,97947.5
0.4,482.0,278900.0,112042.0,482.0,278900.0,112042.0
0.45,489.0,279775.0,126387.75,489.0,279775.0,126387.75
0.5,489.0,279575.0,140276.5,488.0,279475.0,140225.5
0.55,480.0,279900.0,154425.0,479.0,279800.0,154369.0
0.6,489.0,279375.0,168114.0,489.0,279375.0,168114.0
0.65,474.0,278275.0,181352.75,474.0,278275.0,181352.75
0.7,481.0,280250.0,196656.0,481.0,280250.0,196656.0
0.75,479.0,280075.0,210535.25,478.0,279975.0,210459.25
0.8,483.0,279825.0,224343.0,483.0,279825.0,224343.0
0.85,479.0,279375.0,237947.75,479.0,279375.0,237947.75
0.9,480.0,279325.0,251872.5,480.0,279325.0,251872.5
0.95,487.0,279575.0,266083.25,486.0,279175.0,265702.25
1.0,482.0,279900.0,280382.0,481.0,279800.0,280281.0
10.0,480.0,280375.0,2804230.0,479.0,280275.0,2803229.0
20.0,480.0,279375.0,5587980.0,478.0,278175.0,5563978.0
30.0,486.0,279400.0,8382486.0,485.0,279375.0,8381735.0
40.0,488.0,279325.0,11173488.0,487.0,279225.0,11169487.0
50.0,475.0,275225.0,13761725.0,475.0,275225.0,13761725.0
60.0,476.0,279300.0,16758476.0,476.0,279300.0,16758476.0
70.0,480.0,278875.0,19521730.0,480.0,278875.0,19521730.0
80.0,473.0,279775.0,22382473.0,473.0,279775.0,22382473.0
90.0,472.0,278775.0,25090222.0,472.0,278775.0,25090222.0
100.0,477.0,280125.0,28012977.0,477.0,280125.0,28012977.0
