beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb
0.0,1240.0,248825.0,1240.0,1240.0,248825.0,1240.0
0.005,1231.0,258675.0,2524.375,1230.0,258475.0,2522.375
0.01,1229.0,258500.0,3814.0,1228.0,258475.0,3812.75
0.015,1202.0,262075.0,5133.125,1202.0,262075.0,5133.125
0.02,1209.0,261300.0,6435.0,1209.0,261300.0,6435.0
0.025,1218.0,259675.0,7709.875,1217.0,259275.0,7698.875
0.03,1201.0,262900.0,9088.0,1200.0,262875.0,9086.25
0.035,1209.0,261300.0,10354.5,1206.0,260400.0,10320.0
0.04,1075.0,267050.0,11757.0,1074.0,266950.0,11752.0
0.045,650.0,277825.0,13152.125,650.0,277825.0,13152.125
0.05,646.0,278950.0,14593.5,644.0,278825.0,14585.25
0.055,598.0,277775.0,15875.625,598.0,277775.0,15875.625
0.06,593.0,277550.0,17246.0,593.0,277550.0,17246.0
0.065,602.0,279350.0,18759.75,602.0,279350.0,18759.75
0.07,533.0,277300.0,19944.0,533.0,277300.0,19944.0
0.075,538.0,276900.0,21305.5,538.0,276900.0,21305.5
0.08,520.0,277525.0,22722.0,520.0,277525.0,22722.0
0.085,516.0,276775.0,24041.875,515.0,276750.0,24038.75
0.09,510.0,277550.0,25489.5,510.0,277550.0,25489.5
0.095,510.0,277500.0,26872.5,510.0,277500.0,26872.5
0.1,516.0,277975.0,28313.5,516.0,277975.0,28313.5
0.15,502.0,277900.0,42187.0,502.0,277900.0,42187.0
0.2,499.0,278050.0,56109.0,498.0,277850.0,56068.0
0.25,487.0,277500.0,69862.0,487.0,277500.0,69862.0
0.3,490.0,277900.0,83860.0,490.0,277900.0,83860.0
0.35,494.0,277750.0,97706.5,494.0,277750.0,97706.5
0.4,503.0,277025.0,111313.0,503.0,277025.0,111313.0
0.45,496.0,277175.0,125224.75,496.0,277175.0,125224.75
0.5,494.0,277600.0,139294.0,494.0,277600.0,139294.0
0.55,490.0,277125.0,152908.75,490.0,277125.0,152908.75
0.6,496.0,277700.0,167116.0,494.0,277300.0,166874.0
0.65,488.0,276425.0,180164.25,488.0,276425.0,180164.25
0.7,498.0,276725.0,194205.5,498.0,276725.0,194205.5
0.75,496.0,277850.0,208883.5,496.0,277850.0,208883.5
0.8,490.0,277600.0,222570.0,490.0,277600.0,222570.0
0.85,489.0,277125.0,236045.25,489.0,277125.0,236045.25
0.9,493.0,277800.0,250513.0,493.0,277800.0,250513.0
0.95,485.0,277100.0,263730.0,484.0,276900.0,263539.0
1.0,484.0,277125.0,277609.0,484.0,277125.0,277609.0
10.0,489.0,276925.0,2769739.0,489.0,276925.0,2769739.0
20.0,493.0,277675.0,5553993.0,493.0,277675.0,5553993.0
30.0,489.0,277125.0,8314239.0,489.0,277125.0,8314239.0
40.0,496.0,277425.0,11097496.0,494.0,275425.0,11017494.0
50.0,496.0,277625.0,13881746.0,496.0,277625.0,13881746.0
60.0,484.0,276925.0,16615984.0,484.0,276925.0,16615984.0
70.0,499.0,277800.0,19446499.0,498.0,276800.0,19376498.0
80.0,488.0,276900.0,22152488.0,487.0,276700.0,22136487.0
90.0,496.0,276900.0,24921496.0,495.0,276800.0,24912495.0
100.0,501.0,276975.0,27698001.0,501.0,276975.0,27698001.0
