beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb
0.0,1245.0,250800.0,1245.0,1245.0,250800.0,1245.0
0.005,1237.0,257900.0,2526.5,1236.0,257700.0,2524.5
0.01,1231.0,258575.0,3816.75,1229.0,257975.0,3808.75
0.015,1210.0,261775.0,5136.625,1210.0,261775.0,5136.625
0.02,1230.0,259175.0,6413.5,1227.0,258550.0,6398.0
0.025,1226.0,260375.0,7735.375,1224.0,260325.0,7732.125
0.03,1199.0,264150.0,9123.5,1199.0,264150.0,9123.5
0.035,1214.0,263275.0,10428.625,1214.0,263275.0,10428.625
0.04,1068.0,268650.0,11814.0,1067.0,268450.0,11805.0
0.045,644.0,279375.0,13215.875,643.0,279275.0,13210.375
0.05,638.0,279325.0,14604.25,638.0,279325.0,14604.25
0.055,687.0,279350.0,16051.25,687.0,279350.0,16051.25
0.06,605.0,278425.0,17310.5,605.0,278425.0,17310.5
0.065,578.0,277675.0,18626.875,578.0,277675.0,18626.875
0.07,557.0,276075.0,19882.25,557.0,276075.0,19882.25
0.075,532.0,277550.0,21348.25,532.0,277550.0,21348.25
0.08,529.0,278125.0,22779.0,529.0,278125.0,22779.0
0.085,520.0,278275.0,24173.375,519.0,278250.0,24170.25
0.09,500.0,277850.0,25506.5,498.0,277650.0,25486.5
0.095,514.0,278000.0,26924.0,513.0,277800.0,26904.0
0.1,518.0,276850.0,28203.0,518.0,276850.0,28203.0
0.15,509.0,277800.0,42179.0,508.0,276800.0,42028.0
0.2,501.0,277425.0,55986.0,501.0,277425.0,55986.0
0.25,503.0,277975.0,69996.75,503.0,277975.0,69996.75
0.3,503.0,278300.0,83993.0,503.0,278300.0,83993.0
0.35,498.0,277950.0,97780.5,498.0,277950.0,97780.5
0.4,495.0,277900.0,111655.0,495.0,277900.0,111655.0
0.45,497.0,277750.0,125484.5,497.0,277750.0,125484.5
0.5,491.0,278300.0,139641.0,491.0,278300.0,139641.0
0.55,495.0,277075.0,152886.25,495.0,277075.0,152886.25
0.6,507.0,276625.0,166482.0,507.0,276625.0,166482.0
0.65,528.0,278850.0,181780.5,528.0,278850.0,181780.5
0.7,499.0,277775.0,194941.5,499.0,277775.0,194941.5
0.75,499.0,277675.0,208755.25,499.0,277675.0,208755.25
0.8,495.0,277600.0,222575.0,495.0,277600.0,222575.0
0.85,496.0,277750.0,236583.5,495.0,277350.0,236242.5
0.9,492.0,277425.0,250174.5,492.0,277425.0,250174.5
0.95,500.0,278050.0,264647.5,500.0,278050.0,264647.5
1.0,496.0,277175.0,277671.0,496.0,277175.0,277671.0
10.0,496.0,277450.0,2774996.0,496.0,277450.0,2774996.0
20.0,494.0,277500.0,5550494.0,493.0,276500.0,5530493.0
30.0,500.0,278225.0,8347250.0,500.0,278225.0,8347250.0
40.0,492.0,277725.0,11109492.0,491.0,277625.0,11105491.0
50.0,501.0,278350.0,13918001.0,501.0,278350.0,13918001.0
60.0,490.0,276900.0,16614490.0,490.0,276900.0,16614490.0
70.0,507.0,276600.0,19362507.0,506.0,276400.0,19348506.0
80.0,503.0,277075.0,22166503.0,502.0,276875.0,22150502.0
90.0,494.0,277075.0,24937244.0,494.0,277075.0,24937244.0
100.0,501.0,277075.0,27708001.0,501.0,277075.0,27708001.0
