src,dst,spec,used_slot,tfk_slot
18,79,0,12,12
30,43,0,11,11
84,44,0,10,10
72,60,0,10,10
57,28,0,10,10
14,62,0,10,10
92,65,0,9,9
76,71,0,9,9
59,56,0,9,9
48,68,0,9,9
34,2,0,9,9
29,31,0,9,9
24,61,0,9,9
12,67,0,9,9
7,94,0,9,9
99,83,0,8,8
89,54,0,8,8
87,32,0,8,8
85,49,0,8,8
74,58,0,8,8
53,80,0,8,8
45,63,0,8,8
35,15,0,8,8
27,81,0,8,8
10,1,0,8,8
6,37,0,8,8
96,73,0,7,7
77,22,0,7,7
75,33,0,7,7
66,8,0,7,7
51,97,0,7,7
50,23,0,7,7
46,82,0,7,7
40,19,0,7,7
26,55,0,7,7
13,95,0,7,7
3,21,0,7,7
88,5,0,6,6
78,93,0,6,6
47,25,0,5,5
36,42,0,5,5
20,70,0,5,5
17,98,0,5,5
86,52,0,4,4
64,39,0,4,4
38,90,0,4,4
9,91,0,4,4
69,4,0,3,3
0,41,0,3,3
65,70,9,11,11
78,68,9,10,10
22,30,11,10,10
92,37,9,9,9
58,8,8,9,9
41,45,8,9,9
40,44,10,9,9
33,16,7,9,9
9,26,7,9,9
88,39,6,8,8
75,23,7,8,8
64,18,12,8,8
49,90,8,8,8
48,60,10,8,8
34,5,9,8,8
32,7,9,8,8
12,95,9,8,8
96,97,7,7,7
81,62,10,7,7
79,84,12,7,7
74,61,9,7,7
72,83,10,7,7
69,67,9,7,7
63,93,8,7,7
54,20,8,7,7
53,35,8,7,7
50,29,9,7,7
43,42,11,7,7
36,52,5,7,7
3,55,7,7,7
94,11,9,6,6
87,59,9,6,6
86,27,8,6,6
80,2,9,6,6
77,14,10,6,6
76,13,9,6,6
66,47,7,6,6
56,73,9,6,6
25,1,8,6,6
21,57,10,6,6
0,28,10,6,6
38,15,8,5,5
10,82,8,5,5
4,19,7,5,5
99,46,8,4,4
98,17,5,4,4
6,24,9,2,2
93,74,16,10,10
94,95,17,9,9
65,33,20,9,9
41,18,20,9,9
25,52,14,9,9
99,91,12,8,8
86,5,17,8,8
57,22,21,8,8
48,39,18,8,8
32,73,17,8,8
9,27,16,8,8
84,26,19,7,7
80,34,17,7,7
71,81,17,7,7
67,10,16,7,7
60,68,19,7,7
53,63,15,7,7
47,17,13,7,7
43,14,18,7,7
