src,dst,spec,used_slot,tfk_slot
0,8,16.0,2,1.0
0,9,41.0,5,4.0
0,13,49.0,5,4.0
0,17,26.0,2,1.0
0,28,6.0,6,5.0
0,39,78.0,2,1.0
0,41,21.0,3,2.0
0,42,66.0,4,3.0
0,47,59.0,5,4.0
0,49,54.0,2,1.0
0,55,35.0,6,5.0
0,64,46.0,3,2.0
0,80,12.0,4,3.0
1,8,30.0,3,2.0
1,13,38.0,4,3.0
1,19,43.0,4,3.0
1,34,7.00000000001,2,1.0
1,52,4.0,2,1.0
1,65,57.0,2,1.0
1,78,74.0,5,4.0
1,91,9.00000000001,3,2.0
1,98,59.0,5,4.0
2,10,21.0,3,2.0
2,55,0.0,2,1.0
2,56,58.0,6,5.0
3,17,68.0,5,4.0
3,20,33.0,4,3.0
3,21,73.0,7,6.0
3,30,26.0,5,4.0
3,48,62.0,6,5.0
3,55,55.0,7,6.0
3,82,41.0,4,3.0
4,2,51.0,5,4.0
4,7,32.0,2,1.0
4,14,57.0,5,4.0
4,19,0.0,5,4.0
4,24,23.0,4,3.0
4,25,40.0,5,4.0
4,29,73.0,7,6.0
4,37,5.0,2,1.0
4,49,67.0,6,5.0
4,56,45.0,6,5.0
4,73,65.0,2,1.0
4,83,19.0,4,3.0
4,94,27.0,2,1.0
4,96,10.0,2,1.0
5,88,49.0,2,1.0
5,99,22.0,2,1.0
6,2,64.0,4,3.0
6,15,57.0,3,2.0
6,24,27.0,2,1.0
6,34,5.00000000001,2,1.0
6,38,15.0,2,1.0
6,40,38.0,4,3.0
6,41,24.0,2,1.0
6,45,42.0,2,1.0
6,52,74.0,6,5.0
6,60,17.0,6,5.0
6,62,0.0,4,3.0
6,78,68.0,6,5.0
7,50,61.0,5,4.0
7,54,14.0,6,5.0
7,64,12.0,2,1.0
7,71,45.0,2,1.0
7,72,2.0,5,4.0
7,73,7.0,2,1.0
7,75,38.0,6,5.0
7,77,47.0,6,5.0
7,83,0.0,2,1.0
7,84,75.0,5,4.0
7,91,34.0,4,3.0
7,94,66.0,9,8.0
8,17,18.0,4,3.0
9,3,19.0,2,1.0
9,8,52.0,5,4.0
9,16,32.0,3,2.0
9,20,67.0,3,2.0
9,25,57.0,4,3.0
9,36,0.0,5,4.0
9,44,25.0,2,1.0
9,52,35.0,2,1.0
9,71,73.0,7,6.0
9,75,30.0,2,1.0
9,78,50.0,2,1.0
9,80,6.0,4,3.0
9,91,21.0,4,3.0
10,3,24.0,2,1.0
10,19,16.0,3,2.0
10,20,10.0,2,1.0
10,26,8.0,2,1.0
10,33,26.0,2,1.0
10,34,47.0,2,1.0
10,39,34.0,2,1.0
10,46,5.0,3,2.0
10,58,76.0,4,3.0
10,60,66.0,4,3.0
10,61,36.0,6,5.0
10,62,72.0,4,3.0
10,79,12.0,3,2.0
10,82,29.0,5,4.0
10,84,0.0,5,4.0
10,92,70.0,2,1.0
11,7,26.0,3,2.0
11,25,15.0,2,1.0
11,39,60.0,2,1.0
12,2,47.0,4,3.0
12,3,22.0,2,1.0
12,8,9.0,6,5.0
12,17,2.0,2,1.0
12,20,51.0,2,1.0
12,31,71.0,4,3.0
12,38,35.0,7,6.0
12,39,20.0,2,1.0
12,52,16.0,4,3.0
12,70,4.0,2,1.0
12,90,60.0,7,6.0
12,95,25.0,8,7.0
12,96,68.0,2,1.0
12,97,43.0,4,3.0
13,5,73.0,7,6.0
13,8,59.0,2,1.0
13,25,3.00000000001,2,1.0
13,27,5.00000000001,3,2.0
13,51,61.0,2,1.0
13,55,25.0,3,2.0
13,57,0.0,2,1.0
13,67,57.0,2,1.0
13,70,15.0,4,3.0
13,85,68.0,5,4.0
13,90,8.00000000001,6,5.0
13,95,42.0,7,6.0
14,5,14.0,5,4.0
14,17,7.0,2,1.0
14,18,20.0,2,1.0
14,24,4.0,3,2.0
14,92,37.0,2,1.0
14,93,25.0,5,4.0
14,99,30.0,5,4.0
15,9,27.0,3,2.0
15,14,23.0,2,1.0
15,18,2.0,2,1.0
15,26,10.0,4,3.0
15,30,14.0,9,8.0
15,50,51.0,2,1.0
15,61,4.0,5,4.0
15,80,31.0,2,1.0
16,82,53.0,2,1.0
16,89,74.0,6,5.0
17,98,10.0,5,4.0
18,3,16.0,2,1.0
18,11,7.0,3,2.0
18,17,22.0,4,3.0
18,37,10.0,2,1.0
18,78,32.0,3,2.0
18,81,12.0,2,1.0
18,84,37.0,4,3.0
19,10,19.0,2,1.0
19,15,54.0,3,2.0
19,44,37.0,6,5.0
19,63,59.0,6,5.0
19,65,47.0,7,6.0
19,81,24.0,7,6.0
20,1,22.0,6,5.0
20,16,8.0,2,1.0
20,19,12.0,2,1.0
20,22,2.0,3,2.0
20,51,43.0,2,1.0
20,56,14.0,3,2.0
20,67,45.0,5,4.0
20,70,74.0,5,4.0
20,72,28.0,4,3.0
20,74,37.0,6,5.0
20,79,17.0,2,1.0
20,80,53.0,6,5.0
20,82,5.0,2,1.0
21,16,55.0,6,5.0
21,28,17.0,5,4.0
21,53,0.0,2,1.0
21,57,67.0,6,5.0
21,64,7.0,5,4.0
21,72,41.0,5,4.0
21,77,22.0,6,5.0
21,86,2.0,5,4.0
21,87,35.0,3,2.0
22,30,65.0,10,9.0
22,56,51.0,6,5.0
23,15,36.0,2,1.0
23,40,69.0,5,4.0
23,42,15.0,7,6.0
23,98,0.0,5,4.0
24,0,29.0,2,1.0
24,16,14.0,2,1.0
24,20,63.0,4,3.0
24,22,44.0,5,4.0
24,27,0.0,4,3.0
24,44,16.0,7,6.0
24,55,33.0,2,1.0
24,56,9.0,5,4.0
24,58,38.0,2,1.0
24,61,71.0,9,8.0
24,81,31.0,2,1.0
24,90,67.0,4,3.0
25,1,66.0,6,5.0
25,3,45.0,6,5.0
25,28,36.0,3,2.0
25,52,22.0,9,8.0
25,66,7.0,2,1.0
25,67,0.0,3,2.0
25,86,31.0,4,3.0
25,97,9.0,2,1.0
26,27,56.0,4,3.0
26,38,0.0,2,1.0
26,55,48.0,7,6.0
26,59,25.0,6,5.0
26,71,61.0,7,6.0
26,73,16.0,3,2.0
26,96,39.0,7,6.0
27,12,33.0,2,1.0
27,48,25.0,3,2.0
27,68,8.00000000001,5,4.0
27,73,35.0,6,5.0
27,81,61.0,8,7.0
27,89,15.0,3,2.0
27,92,53.0,3,2.0
28,6,60.0,4,3.0
28,29,33.0,3,2.0
28,75,24.0,5,4.0
29,31,44.0,9,8.0
30,21,12.0,2,1.0
30,42,4.0,3,2.0
30,68,47.0,5,4.0
30,71,31.0,4,3.0
30,82,59.0,5,4.0
31,3,3.0,2,1.0
31,7,29.0,3,2.0
31,11,37.0,4,3.0
31,17,16.0,2,1.0
31,30,7.0,2,1.0
31,39,22.0,7,6.0
31,44,75.0,5,4.0
