src,dst,spec,used_slot,tfk_slot
18,79,0,12,12
93,74,0,10,10
78,68,0,10,10
69,33,0,10,10
22,30,0,10,10
94,95,0,9,9
92,37,0,9,9
76,25,0,9,9
59,56,0,9,9
51,84,0,9,9
41,45,0,9,9
40,44,0,9,9
34,2,0,9,9
29,31,0,9,9
24,61,0,9,9
12,67,0,9,9
99,91,0,8,8
89,54,0,8,8
87,32,0,8,8
85,49,0,8,8
66,65,0,8,8
53,80,0,8,8
48,60,0,8,8
35,15,0,8,8
27,81,0,8,8
10,1,0,8,8
96,97,0,7,7
72,83,0,7,7
64,77,0,7,7
50,23,0,7,7
46,82,0,7,7
43,42,0,7,7
36,52,0,7,7
26,71,0,7,7
13,5,0,7,7
3,55,0,7,7
63,11,0,6,6
21,57,0,6,6
7,75,0,6,6
0,28,0,6,6
90,8,0,5,5
20,70,0,5,5
17,98,0,5,5
4,19,0,5,5
38,39,0,4,4
6,62,0,4,4
9,16,0,3,3
58,14,0,2,2
65,70,8,11,11
72,60,8,10,10
14,62,4,10,10
76,71,9,9,9
58,8,5,9,9
41,18,12,9,9
33,16,10,9,9
19,43,7,9,9
9,26,7,9,9
99,83,8,8,8
88,39,4,8,8
75,23,7,8,8
68,54,10,8,8
57,22,10,8,8
48,74,10,8,8
45,63,9,8,8
34,5,9,8,8
32,7,8,8,8
12,95,9,8,8
6,37,9,8,8
94,89,9,7,7
79,84,12,7,7
73,31,9,7,7
69,67,10,7,7
53,35,8,7,7
50,29,9,7,7
24,44,9,7,7
3,21,7,7,7
96,28,7,6,6
92,80,9,6,6
87,59,9,6,6
86,27,8,6,6
78,93,10,6,6
66,47,8,6,6
25,1,9,6,6
13,90,7,6,6
10,61,9,6,6
4,56,9,6,6
0,55,7,6,6
82,36,7,5,5
64,15,8,5,5
38,40,9,5,5
98,42,7,4,4
77,97,7,3,3
20,51,9,2,2
84,44,19,10,10
92,65,19,9,9
48,68,18,9,9
25,52,15,9,9
7,94,16,9,9
86,5,17,8,8
64,18,21,8,8
41,85,21,8,8
24,14,16,8,8
96,73,16,7,7
81,62,14,7,7
80,34,17,7,7
77,22,18,7,7
75,33,19,7,7
70,49,19,7,7
66,8,14,7,7
58,45,17,7,7
54,20,18,7,7
51,97,11,7,7
47,17,14,7,7
40,19,16,7,7
26,55,16,7,7
13,95,17,7,7
12,38,17,7,7
4,29,16,7,7
0,53,15,7,7
87,60,18,6,6
83,89,16,6,6
79,88,19,6,6
50,76,18,6,6
36,67,17,6,6
35,6,17,6,6
21,16,19,6,6
10,43,16,6,6
2,56,15,6,6
98,23,15,5,5
93,78,16,5,5
72,39,18,5,5
63,69,17,5,5
37,91,17,5,5
30,82,12,5,5
15,61,15,5,5
99,46,16,4,4
57,74,18,4,4
42,1,15,4,4
31,11,16,4,4
9,3,16,2,2
57,28,22,10,10
38,18,29,9,9
93,33,26,8,8
49,90,26,8,8
32,73,23,8,8
94,8,25,7,7
81,37,22,7,7
79,55,25,7,7
74,61,22,7,7
72,80,24,7,7
67,10,23,7,7
60,68,27,7,7
53,63,22,7,7
45,1,24,7,7
31,39,23,7,7
23,42,20,7,7
19,65,28,7,7
9,71,18,7,7
98,44,29,6,6
88,5,25,6,6
85,34,29,6,6
77,14,25,6,6
76,86,25,6,6
70,99,26,6,6
66,41,29,6,6
50,26,24,6,6
36,54,25,6,6
25,3,24,6,6
16,89,25,6,6
6,78,23,6,6
87,29,24,5,5
82,83,22,5,5
75,15,26,5,5
64,58,29,5,5
59,92,28,5,5
56,69,22,5,5
51,22,25,5,5
43,52,24,5,5
7,84,29,5,5
4,2,23,5,5
0,47,22,5,5
48,13,27,4,4
40,24,24,4,4
12,97,24,4,4
30,21,17,2,2
65,33,35,9,9
74,58,34,8,8
9,27,25,8,8
81,8,32,7,7
73,30,31,7,7
63,93,34,7,7
51,35,30,7,7
26,96,30,7,7
12,90,34,7,7
94,11,32,6,6
91,18,38,6,6
80,2,31,6,6
76,48,31,6,6
71,54,31,6,6
66,7,35,6,6
59,85,15,6,6
53,98,35,6,6
52,57,32,6,6
42,95,27,6,6
34,39,35,6,6
32,19,35,6,6
22,56,30,6,6
20,1,31,6,6
4,49,34,6,6
99,13,32,5,5
92,38,38,5,5
88,83,31,5,5
86,78,31,5,5
77,10,31,5,5
75,41,35,5,5
72,55,32,5,5
68,70,34,5,5
64,28,13,5,5
47,25,30,5,5
45,61,31,5,5
43,29,29,5,5
37,31,30,5,5
23,40,28,5,5
14,5,31,5,5
3,17,30,5,5
89,15,31,4,4
87,6,29,4,4
82,50,30,4,4
60,46,24,3,3
62,36,23,2,2
24,16,31,2,2
15,30,38,9,9
84,26,37,7,7
71,81,39,7,7
43,14,36,7,7
0,83,36,7,7
92,23,43,6,6
76,94,38,6,6
72,58,42,6,6
63,4,41,6,6
27,73,38,6,6
21,77,36,6,6
20,74,42,6,6
19,44,41,6,6
7,54,41,6,6
99,56,37,5,5
98,35,23,5,5
96,90,41,5,5
93,22,41,5,5
89,65,44,5,5
88,69,36,5,5
86,8,39,5,5
79,42,33,5,5
75,38,43,5,5
59,68,39,5,5
57,52,38,5,5
53,61,41,5,5
51,67,37,5,5
45,64,36,5,5
41,3,40,5,5
32,16,41,5,5
13,85,37,5,5
