src,dst,spec,used_slot,tfk_slot
18,79,0,12,12
93,74,0,10,10
78,68,0,10,10
69,33,0,10,10
22,30,0,10,10
94,95,0,9,9
92,37,0,9,9
76,25,0,9,9
59,56,0,9,9
51,84,0,9,9
41,45,0,9,9
40,44,0,9,9
34,2,0,9,9
29,31,0,9,9
24,61,0,9,9
12,67,0,9,9
6,47,0,9,9
99,83,0,8,8
89,54,0,8,8
86,5,0,8,8
75,23,0,8,8
66,65,0,8,8
53,80,0,8,8
49,90,0,8,8
48,39,0,8,8
35,15,0,8,8
32,73,0,8,8
27,81,0,8,8
98,14,0,7,7
70,1,0,7,7
64,36,0,7,7
46,82,0,7,7
43,42,0,7,7
26,96,0,7,7
9,71,0,7,7
3,55,0,7,7
87,60,0,6,6
72,58,0,6,6
63,11,0,6,6
52,57,0,6,6
21,77,0,6,6
0,28,0,6,6
88,7,0,5,5
13,85,0,5,5
4,19,0,5,5
10,62,0,4,4
8,17,0,4,4
50,16,0,3,3
30,43,10,11,11
72,60,6,10,10
14,62,7,10,10
76,71,9,9,9
58,8,6,9,9
41,18,12,9,9
33,16,10,9,9
9,26,7,9,9
99,91,8,8,8
88,39,8,8,8
68,54,10,8,8
57,22,10,8,8
50,78,10,8,8
45,63,9,8,8
34,5,9,8,8
12,95,9,8,8
96,97,7,7,7
94,89,9,7,7
79,84,12,7,7
74,61,10,7,7
70,49,8,7,7
67,10,9,7,7
53,35,8,7,7
47,17,9,7,7
40,19,9,7,7
24,44,9,7,7
4,29,9,7,7
0,83,8,7,7
92,80,9,6,6
87,59,9,6,6
86,27,8,6,6
77,23,8,6,6
56,73,9,6,6
25,3,9,6,6
20,1,7,6,6
13,90,8,6,6
7,75,8,6,6
6,52,9,6,6
98,65,8,5,5
81,21,8,5,5
64,28,7,5,5
38,15,8,5,5
37,31,9,5,5
51,32,9,4,4
36,55,7,4,4
82,66,8,2,2
84,44,19,10,10
92,65,15,9,9
48,68,18,9,9
25,52,15,9,9
7,94,16,9,9
85,49,15,8,8
64,18,21,8,8
24,14,17,8,8
96,73,15,7,7
81,62,17,7,7
80,34,17,7,7
77,22,18,7,7
75,33,19,7,7
72,83,16,7,7
69,67,16,7,7
63,93,17,7,7
58,45,17,7,7
54,20,18,7,7
51,97,14,7,7
50,29,18,7,7
31,39,16,7,7
26,55,16,7,7
13,95,17,7,7
12,90,17,7,7
3,21,15,7,7
88,5,17,6,6
87,11,15,6,6
76,86,18,6,6
70,99,16,6,6
66,41,21,6,6
35,6,15,6,6
32,19,16,6,6
16,89,19,6,6
10,61,17,6,6
4,56,16,6,6
98,23,14,5,5
79,42,19,5,5
74,78,18,5,5
59,47,16,5,5
38,40,16,5,5
30,82,21,5,5
9,36,16,5,5
60,46,16,3,3
1,91,16,3,3
53,57,18,2,2
37,43,21,2,2
0,17,6,2,2
57,28,20,10,10
38,18,29,9,9
93,33,26,8,8
53,10,23,8,8
41,85,27,8,8
9,27,21,8,8
84,26,29,7,7
79,55,24,7,7
73,31,23,7,7
72,80,24,7,7
66,8,27,7,7
54,60,25,7,7
51,35,21,7,7
45,1,24,7,7
36,52,24,7,7
23,42,24,7,7
19,81,24,7,7
13,5,24,7,7
96,75,26,6,6
94,11,25,6,6
87,58,24,6,6
83,89,25,6,6
77,14,25,6,6
76,48,27,6,6
63,4,24,6,6
22,56,25,6,6
21,16,25,6,6
20,74,25,6,6
6,78,23,6,6
99,49,23,5,5
88,69,23,5,5
86,44,29,5,5
68,70,27,5,5
64,15,13,5,5
59,92,24,5,5
50,30,26,5,5
43,32,23,5,5
37,91,23,5,5
34,67,24,5,5
25,61,24,5,5
17,98,19,5,5
0,47,21,5,5
82,12,26,4,4
40,24,25,4,4
71,62,24,3,3
65,3,24,2,2
65,33,34,9,9
74,58,31,8,8
32,7,28,8,8
81,8,34,7,7
73,30,31,7,7
60,68,32,7,7
50,23,31,7,7
26,71,36,7,7
12,38,38,7,7
91,18,38,6,6
85,34,35,6,6
80,2,31,6,6
78,93,34,6,6
76,13,33,6,6
66,47,34,6,6
53,83,31,6,6
43,41,35,6,6
36,94,31,6,6
25,1,31,6,6
19,63,31,6,6
4,49,30,6,6
0,55,31,6,6
98,35,28,5,5
96,90,32,5,5
89,75,32,5,5
87,29,30,5,5
77,10,31,5,5
72,39,31,5,5
59,79,31,5,5
57,52,31,5,5
51,67,29,5,5
45,64,31,5,5
31,44,34,5,5
24,56,31,5,5
21,86,34,5,5
20,70,32,5,5
15,61,29,5,5
14,5,31,5,5
3,17,26,5,5
99,46,28,4,4
92,11,31,4,4
48,9,33,4,4
28,6,30,4,4
82,37,14,3,3
69,22,31,3,3
40,84,36,3,3
15,30,38,9,9
94,8,41,7,7
71,81,43,7,7
43,14,41,7,7
19,65,43,7,7
92,23,38,6,6
84,11,39,6,6
79,88,36,6,6
59,85,41,6,6
50,26,43,6,6
36,67,37,6,6
34,4,41,6,6
21,57,39,6,6
7,77,36,6,6
6,60,39,6,6
2,56,37,6,6
99,13,39,5,5
93,78,40,5,5
89,58,39,5,5
82,83,37,5,5
76,44,39,5,5
75,41,41,5,5
72,55,37,5,5
66,27,14,5,5
63,69,37,5,5
53,61,37,5,5
51,22,34,5,5
47,25,40,5,5
45,54,36,5,5
