src,dst,spec,used_slot,tfk_slot
50,94,76.0,4,3.0
51,22,58.0,7,6.0
52,13,28.0,15,14.0
52,29,58.0,7,6.0
52,56,43.0,7,6.0
52,75,12.0,15,14.0
52,95,7.0,4,3.0
53,9,37.0,7,6.0
53,21,58.0,15,14.0
53,22,51.0,7,6.0
53,24,0.0,7,6.0
53,82,15.0,7,6.0
53,92,22.0,15,14.0
54,9,61.0,4,3.0
54,55,65.0,15,14.0
54,86,46.0,15,14.0
54,98,20.0,15,14.0
55,48,20.0,15,14.0
55,62,35.0,15,14.0
56,37,17.0,7,6.0
57,11,5.99999999999,15,14.0
57,17,58.0,7,6.0
57,42,65.0,15,14.0
57,55,1.0,4,3.0
57,94,51.0,7,6.0
58,6,15.0,2,1.0
58,21,17.0,7,6.0
58,54,0.0,15,14.0
58,74,31.0,15,14.0
58,90,24.0,7,6.0
58,93,46.0,4,3.0
59,24,14.0,7,6.0
59,30,36.0,15,14.0
59,44,21.0,15,14.0
59,93,58.0,15,14.0
60,11,58.0,15,14.0
60,19,19.0,15,14.0
60,37,0.0,4,3.0
60,49,4.0,15,14.0
62,3,16.0,15,14.0
62,5,9.0,7,6.0
62,20,65.0,15,14.0
62,24,50.0,15,14.0
62,67,31.0,4,3.0
62,88,0.0,2,1.0
63,35,15.0,4,3.0
63,38,0.0,15,14.0
63,40,50.0,15,14.0
63,51,65.0,15,14.0
64,22,65.0,15,14.0
64,23,7.0,7,6.0
64,25,25.0,4,3.0
64,29,0.0,7,6.0
64,77,50.0,15,14.0
64,82,35.0,15,14.0
64,86,15.0,2,1.0
65,14,0.0,7,6.0
65,28,39.0,7,6.0
65,35,28.0,7,6.0
65,74,51.0,15,14.0
65,91,7.0,7,6.0
65,95,73.0,7,6.0
66,17,40.0,15,14.0
66,22,4.0,3,2.0
66,33,25.0,15,14.0
66,35,65.0,15,14.0
66,41,55.0,7,6.0
66,93,18.0,7,6.0
67,61,54.0,4,3.0
67,86,17.0,7,6.0
68,17,7.0,7,6.0
68,22,25.0,15,14.0
68,33,0.0,7,6.0
68,67,65.0,15,14.0
68,81,14.0,7,6.0
69,20,7.0,4,3.0
69,45,65.0,15,14.0
69,70,35.0,15,14.0
69,80,15.0,15,14.0
70,1,16.0,4,3.0
70,31,50.0,15,14.0
70,72,20.0,15,14.0
70,80,0.0,15,14.0
71,6,21.0,15,14.0
71,10,36.0,7,6.0
71,22,0.0,4,3.0
71,51,43.0,15,14.0
71,84,65.0,15,14.0
73,17,73.0,7,6.0
73,61,14.0,15,14.0
73,69,0.0,7,6.0
73,84,29.0,7,6.0
73,95,58.0,15,14.0
74,28,73.0,7,6.0
74,84,14.0,15,14.0
74,92,46.0,4,3.0
75,8,58.0,15,14.0
75,19,34.0,15,14.0
75,24,27.0,7,6.0
75,81,0.0,7,6.0
76,30,65.0,15,14.0
76,78,16.0,15,14.0
77,65,66.0,7,6.0
77,96,2.0,3,2.0
77,97,7.0,7,6.0
78,16,51.0,7,6.0
78,67,58.0,7,6.0
78,72,1.0,15,14.0
78,77,31.0,15,14.0
79,9,28.0,7,6.0
79,42,35.0,15,14.0
79,84,7.0,7,6.0
79,94,24.0,4,3.0
80,13,58.0,15,14.0
80,16,30.0,4,3.0
80,56,34.0,7,6.0
80,85,73.0,4,3.0
81,85,51.0,15,14.0
82,49,72.0,7,6.0
83,20,50.0,15,14.0
83,71,19.0,2,1.0
83,81,21.0,15,14.0
83,82,0.0,7,6.0
83,89,12.0,4,3.0
84,71,58.0,7,6.0
85,11,21.0,15,14.0
85,29,7.0,4,3.0
85,91,14.0,7,6.0
86,37,24.0,7,6.0
86,79,61.0,15,14.0
86,96,76.0,4,3.0
87,0,35.0,15,14.0
87,22,11.0,7,6.0
87,29,66.0,7,6.0
87,42,50.0,15,14.0
87,51,4.0,4,3.0
88,0,17.0,7,6.0
88,2,35.0,15,14.0
88,69,50.0,15,14.0
89,5,16.0,15,14.0
89,46,50.0,15,14.0
89,56,65.0,15,14.0
89,86,31.0,15,14.0
90,14,65.0,15,14.0
90,35,39.0,7,6.0
90,95,0.0,7,6.0
92,95,15.0,7,6.0
92,99,0.0,15,14.0
93,8,73.0,7,6.0
93,90,7.0,7,6.0
94,31,17.0,7,6.0
94,51,10.0,7,6.0
94,97,0.0,7,6.0
95,76,34.0,15,14.0
95,82,31.0,3,2.0
96,33,72.0,4,3.0
96,43,50.0,15,14.0
96,61,35.0,15,14.0
96,87,20.0,15,14.0
97,77,16.0,15,14.0
97,84,42.0,7,6.0
97,91,51.0,7,6.0
98,36,50.0,15,14.0
98,71,4.0,15,14.0
98,78,65.0,15,14.0
98,91,35.0,15,14.0
99,6,51.0,15,14.0
99,23,73.0,7,6.0
99,81,66.0,7,6.0
99,87,18.0,2,1.0
99,93,25.0,4,3.0
