beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb
0.0001,226.0,181500.0,244.15,0.0,0.0,0.0
0.0002,226.0,181500.0,262.3,0.0,0.0,0.0
0.0003,226.0,185750.0,281.725,0.0,0.0,0.0
0.0004,223.0,194750.0,300.9,0.0,0.0,0.0
0.0005,223.0,194750.0,320.375,223.0,194750.0,320.375
0.0006,220.0,201750.0,341.05,0.0,0.0,0.0
0.0007,219.0,205750.0,363.025,0.0,0.0,0.0
0.0008,215.0,208500.0,381.8,0.0,0.0,0.0
0.0009,217.0,203250.0,399.925,217.0,203250.0,399.925
0.001,215.0,206000.0,421.0,215.0,206000.0,421.0
0.0011,215.0,208000.0,443.8,0.0,0.0,0.0
0.0012,212.0,212500.0,467.0,0.0,0.0,0.0
0.0013,209.0,212250.0,484.925,0.0,0.0,0.0
0.0014,210.0,211750.0,506.45,0.0,0.0,0.0
0.0015,208.0,213750.0,528.625,207.0,213500.0,527.25
0.0016,209.0,214500.0,552.2,0.0,0.0,0.0
0.0017,208.0,211750.0,567.975,0.0,0.0,0.0
0.0018,204.0,216250.0,593.25,0.0,0.0,0.0
0.0019,211.0,210250.0,610.475,0.0,0.0,0.0
0.002,208.0,215000.0,638.0,0.0,0.0,0.0
0.0021,206.0,213750.0,654.875,0.0,0.0,0.0
0.0022,204.0,217250.0,681.95,204.0,217250.0,681.95
0.0023,202.0,216500.0,699.95,202.0,216500.0,699.95
0.0024,205.0,216500.0,724.6,0.0,0.0,0.0
0.0025,205.0,215750.0,744.375,0.0,0.0,0.0
0.0026,208.0,213750.0,763.75,0.0,0.0,0.0
0.0027,202.0,216750.0,787.225,0.0,0.0,0.0
0.0028,203.0,216750.0,809.9,0.0,0.0,0.0
0.0029,204.0,217500.0,834.75,0.0,0.0,0.0
0.003,200.0,219250.0,857.75,0.0,0.0,0.0
0.0031,206.0,216500.0,877.15,0.0,0.0,0.0
0.0032,192.0,220250.0,896.8,0.0,0.0,0.0
0.0033,200.0,219500.0,924.35,0.0,0.0,0.0
0.0034,200.0,219750.0,947.15,200.0,219750.0,947.15
0.0035,195.0,220000.0,965.0,0.0,0.0,0.0
0.0036,202.0,219000.0,990.4,201.0,218750.0,988.5
0.0037,203.0,217250.0,1006.825,0.0,0.0,0.0
0.0038,193.0,220250.0,1029.95,189.0,218500.0,1019.3
0.0039,196.0,219750.0,1053.025,194.0,219250.0,1049.075
0.004,193.0,222000.0,1081.0,0.0,0.0,0.0
0.0041,194.0,219000.0,1091.9,194.0,219000.0,1091.9
0.0042,195.0,219000.0,1114.8,193.0,217750.0,1107.55
0.0043,183.0,220500.0,1131.15,182.0,220250.0,1129.075
0.0044,197.0,219250.0,1161.7,0.0,0.0,0.0
0.0045,188.0,222000.0,1187.0,188.0,222000.0,1187.0
0.0046,199.0,219500.0,1208.7,0.0,0.0,0.0
0.0047,184.0,225000.0,1241.5,182.0,223250.0,1231.275
0.0048,184.0,221000.0,1244.8,0.0,0.0,0.0
0.0049,181.0,222250.0,1270.025,181.0,222250.0,1270.025
