#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
1.0,9443.0,994162.0,99425643.0,0.0,0.0,0.0,2778.0,986540.0,98656778.0
2.0,15245.0,1985308.0,198546045.0,0.0,0.0,0.0,5810.0,1936947.0,193700510.0
4.0,22666.0,3792704.0,379293066.0,0.0,0.0,0.0,25135.0,3671719.0,367197035.0
6.0,27245.0,4862743.0,486301545.0,0.0,0.0,0.0,29434.0,4793597.0,479389134.0
8.0,31368.0,5150040.0,515035368.0,0.0,0.0,0.0,31332.0,5152078.0,515239132.0
10.0,31505.0,5153223.0,515353805.0,0.0,0.0,0.0,31505.0,5153223.0,515353805.0
12.0,31505.0,5153223.0,515353805.0,0.0,0.0,0.0,31505.0,5153223.0,515353805.0
14.0,31505.0,5153223.0,515353805.0,0.0,0.0,0.0,31505.0,5153223.0,515353805.0
16.0,31505.0,5153223.0,515353805.0,0.0,0.0,0.0,31505.0,5153223.0,515353805.0
18.0,31505.0,5153223.0,515353805.0,0.0,0.0,0.0,31505.0,5153223.0,515353805.0
20.0,31505.0,5153223.0,515353805.0,0.0,0.0,0.0,31505.0,5153223.0,515353805.0
