#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
1.0,9258.0,993125.0,99321758.0,0.0,0.0,0.0,2808.0,975944.0,97597208.0
2.0,14959.0,1982586.0,198273559.0,0.0,0.0,0.0,16010.0,1904601.0,190476110.0
4.0,21757.0,3687738.0,368795557.0,0.0,0.0,0.0,24019.0,3582089.0,358232919.0
6.0,25968.0,4627149.0,462740868.0,0.0,0.0,0.0,25208.0,4578211.0,457846308.0
8.0,29406.0,4825368.0,482566206.0,0.0,0.0,0.0,29407.0,4826314.0,482660807.0
10.0,29447.0,4826408.0,482670247.0,0.0,0.0,0.0,29447.0,4826408.0,482670247.0
12.0,29447.0,4826408.0,482670247.0,0.0,0.0,0.0,29447.0,4826408.0,482670247.0
14.0,29447.0,4826408.0,482670247.0,0.0,0.0,0.0,29447.0,4826408.0,482670247.0
16.0,29447.0,4826408.0,482670247.0,0.0,0.0,0.0,29447.0,4826408.0,482670247.0
18.0,29447.0,4826408.0,482670247.0,0.0,0.0,0.0,29447.0,4826408.0,482670247.0
20.0,29447.0,4826408.0,482670247.0,0.0,0.0,0.0,29447.0,4826408.0,482670247.0
