#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
1.0,9308.0,993669.0,99376208.0,0.0,0.0,0.0,2814.0,982949.0,98297714.0
2.0,15029.0,1982637.0,198278729.0,0.0,0.0,0.0,16036.0,1910359.0,191051936.0
4.0,21991.0,3733775.0,373399491.0,0.0,0.0,0.0,24192.0,3626019.0,362626092.0
6.0,26347.0,4694389.0,469465247.0,0.0,0.0,0.0,25401.0,4638344.0,463859801.0
8.0,29924.0,4909971.0,491027024.0,0.0,0.0,0.0,29912.0,4910163.0,491046212.0
10.0,29967.0,4910857.0,491115667.0,0.0,0.0,0.0,29967.0,4910857.0,491115667.0
12.0,29967.0,4910857.0,491115667.0,0.0,0.0,0.0,29967.0,4910857.0,491115667.0
14.0,29967.0,4910857.0,491115667.0,0.0,0.0,0.0,29967.0,4910857.0,491115667.0
16.0,29967.0,4910857.0,491115667.0,0.0,0.0,0.0,29967.0,4910857.0,491115667.0
18.0,29967.0,4910857.0,491115667.0,0.0,0.0,0.0,29967.0,4910857.0,491115667.0
20.0,29967.0,4910857.0,491115667.0,0.0,0.0,0.0,29967.0,4910857.0,491115667.0
