#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
1.0,9311.0,994129.0,99422211.0,0.0,0.0,0.0,2779.0,984166.0,98419379.0
2.0,15229.0,1983504.0,198365629.0,0.0,0.0,0.0,5743.0,1919964.0,192002143.0
4.0,22415.0,3786573.0,378679715.0,0.0,0.0,0.0,24878.0,3656993.0,365724178.0
6.0,27143.0,4873182.0,487345343.0,0.0,0.0,0.0,29396.0,4799006.0,479929996.0
8.0,31548.0,5201737.0,520205248.0,0.0,0.0,0.0,31551.0,5203137.0,520345251.0
10.0,31557.0,5203143.0,520345857.0,0.0,0.0,0.0,31557.0,5203143.0,520345857.0
12.0,31557.0,5203143.0,520345857.0,0.0,0.0,0.0,31557.0,5203143.0,520345857.0
14.0,31557.0,5203143.0,520345857.0,0.0,0.0,0.0,31557.0,5203143.0,520345857.0
16.0,31557.0,5203143.0,520345857.0,0.0,0.0,0.0,31557.0,5203143.0,520345857.0
18.0,31557.0,5203143.0,520345857.0,0.0,0.0,0.0,31557.0,5203143.0,520345857.0
20.0,31557.0,5203143.0,520345857.0,0.0,0.0,0.0,31557.0,5203143.0,520345857.0
