beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0,766.0,175368.0,766.0,0.0,0.0,0.0,673.0,130868.0,673.0
1e-05,766.0,176168.0,767.76168,0.0,0.0,0.0,677.0,133568.0,678.33568
2e-05,768.0,178468.0,771.56936,0.0,0.0,0.0,679.0,135268.0,681.70536
4e-05,766.0,178968.0,773.15872,0.0,0.0,0.0,679.0,132968.0,684.31872
8e-05,766.0,179568.0,780.36544,0.0,0.0,0.0,673.0,130268.0,683.42144
0.0001,767.0,179268.0,784.9268,0.0,0.0,0.0,674.0,133568.0,687.3568
0.0002,769.0,179367.0,804.8734,0.0,0.0,0.0,679.0,136968.0,706.3936
0.0004,769.0,179468.0,840.7872,0.0,0.0,0.0,677.0,174966.0,746.9864
0.0008,767.0,182168.0,912.7344,0.0,0.0,0.0,656.0,174670.0,795.736
0.001,764.0,184467.0,948.467,0.0,0.0,0.0,643.0,180127.0,823.127
0.002,761.0,188655.0,1138.31,0.0,0.0,0.0,640.0,180652.0,1001.304
0.004,747.0,194054.0,1523.216,0.0,0.0,0.0,610.0,187007.0,1358.028
0.008,631.0,213146.0,2336.168,0.0,0.0,0.0,551.0,195920.0,2118.36
0.01,545.0,222807.0,2773.07,0.0,0.0,0.0,417.0,208943.0,2506.43
0.02,485.0,227839.0,5041.78,0.0,0.0,0.0,417.0,208943.0,4595.86
0.04,484.0,228035.0,9605.4,0.0,0.0,0.0,417.0,208943.0,8774.72
0.08,489.0,227939.0,18724.12,0.0,0.0,0.0,417.0,208943.0,17132.44
0.1,475.0,228533.0,23328.3,0.0,0.0,0.0,417.0,208943.0,21311.3
0.2,480.0,228057.0,46091.4,0.0,0.0,0.0,417.0,208943.0,42205.6
0.4,475.0,228353.0,91816.2,0.0,0.0,0.0,417.0,208943.0,83994.2
1.0,481.0,228136.0,228617.0,0.0,0.0,0.0,417.0,208943.0,209360.0
10.0,473.0,228244.0,2282913.0,0.0,0.0,0.0,417.0,208943.0,2089847.0
