beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb
0.0,1298.0,244925.0,1298.0,1178.0,219800.0,1178.0
0.005,1290.0,261400.0,2597.0,1151.0,227625.0,2289.125
0.01,1278.0,263325.0,3911.25,1141.0,225250.0,3393.5
0.015,1270.0,263975.0,5229.625,1128.0,226250.0,4521.75
0.02,1261.0,264050.0,6542.0,1130.0,228850.0,5707.0
0.025,1257.0,264400.0,7867.0,1130.0,230175.0,6884.375
0.03,1248.0,265050.0,9199.5,1120.0,226600.0,7918.0
0.035,1233.0,265350.0,10520.25,1117.0,228125.0,9101.375
0.04,1113.0,268250.0,11843.0,1060.0,230725.0,10289.0
0.045,799.0,276500.0,13241.5,921.0,238800.0,11667.0
0.05,676.0,279825.0,14667.25,879.0,243600.0,13059.0
0.055,680.0,280200.0,16091.0,879.0,245350.0,14373.25
0.06,683.0,279875.0,17475.5,871.0,244050.0,15514.0
0.065,685.0,280125.0,18893.125,872.0,244900.0,16790.5
0.07,674.0,280150.0,20284.5,865.0,246775.0,18139.25
0.075,683.0,279625.0,21654.875,843.0,248525.0,19482.375
0.08,734.0,278850.0,23042.0,860.0,244875.0,20450.0
0.085,685.0,279975.0,24482.875,839.0,248475.0,21959.375
0.09,675.0,279675.0,25845.75,876.0,247550.0,23155.5
0.095,672.0,280025.0,27274.375,873.0,245575.0,24202.625
0.1,689.0,280100.0,28699.0,867.0,245675.0,25434.5
0.15,674.0,280375.0,42730.25,863.0,243800.0,37433.0
0.2,681.0,279950.0,56671.0,885.0,245375.0,49960.0
0.25,684.0,280125.0,70715.25,852.0,247600.0,62752.0
0.3,685.0,280125.0,84722.5,892.0,245650.0,74587.0
0.35,692.0,280050.0,98709.5,876.0,245825.0,86914.75
0.4,676.0,280350.0,112816.0,859.0,241475.0,97449.0
0.45,674.0,280350.0,126831.5,871.0,247975.0,112459.75
0.5,685.0,280150.0,140760.0,867.0,248850.0,125292.0
0.55,678.0,280475.0,154939.25,866.0,246675.0,136537.25
0.6,671.0,280600.0,169031.0,873.0,244650.0,147663.0
0.65,684.0,280200.0,182814.0,866.0,245250.0,160278.5
0.7,673.0,280375.0,196935.5,873.0,247750.0,174298.0
0.75,685.0,280275.0,210891.25,861.0,246275.0,185567.25
0.8,679.0,280125.0,224779.0,840.0,246425.0,197980.0
0.85,674.0,280250.0,238886.5,853.0,247200.0,210973.0
0.9,658.0,280675.0,253265.5,893.0,248650.0,224678.0
0.95,682.0,280275.0,266943.25,895.0,244275.0,232956.25
1.0,673.0,280450.0,281123.0,881.0,245725.0,246606.0
10.0,662.0,280325.0,2803912.0,852.0,247650.0,2477352.0
20.0,671.0,280475.0,5610171.0,869.0,247425.0,4949369.0
30.0,681.0,280325.0,8410431.0,877.0,246000.0,7380877.0
40.0,680.0,280225.0,11209680.0,848.0,246350.0,9854848.0
50.0,682.0,280375.0,14019432.0,875.0,247525.0,12377125.0
60.0,685.0,280175.0,16811185.0,904.0,245250.0,14715904.0
70.0,677.0,280300.0,19621677.0,877.0,247450.0,17322377.0
80.0,680.0,280250.0,22420680.0,867.0,244450.0,19556867.0
90.0,674.0,280350.0,25232174.0,866.0,247850.0,22307366.0
100.0,675.0,280300.0,28030675.0,886.0,247300.0,24730886.0
