beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb
0.0,1313.0,247150.0,1313.0,1187.0,222250.0,1187.0
0.005,1306.0,261750.0,2614.75,1167.0,227750.0,2305.75
0.01,1300.0,263025.0,3930.25,1156.0,228325.0,3439.25
0.015,1296.0,262925.0,5239.875,1154.0,228100.0,4575.5
0.02,1284.0,264475.0,6573.5,1142.0,230675.0,5755.5
0.025,1287.0,264450.0,7898.25,1156.0,230075.0,6907.875
0.03,1268.0,264825.0,9212.75,1138.0,228925.0,8005.75
0.035,1271.0,264825.0,10539.875,1140.0,228750.0,9146.25
0.04,1155.0,267650.0,11861.0,1090.0,231875.0,10365.0
0.045,749.0,278300.0,13272.5,913.0,242500.0,11825.5
0.05,780.0,277825.0,14671.25,939.0,241475.0,13012.75
0.055,681.0,280475.0,16107.125,884.0,244725.0,14343.875
0.06,748.0,278925.0,17483.5,944.0,242425.0,15489.5
0.065,708.0,279900.0,18901.5,896.0,244775.0,16806.375
0.07,677.0,280450.0,20308.5,896.0,248125.0,18264.75
0.075,676.0,281000.0,21751.0,853.0,249225.0,19544.875
0.08,695.0,280200.0,23111.0,901.0,244100.0,20429.0
0.085,668.0,281300.0,24578.5,897.0,245450.0,21760.25
0.09,671.0,281275.0,25985.75,895.0,248200.0,23233.0
0.095,690.0,280425.0,27330.375,900.0,246725.0,24338.875
0.1,689.0,280375.0,28726.5,896.0,246375.0,25533.5
0.15,675.0,280775.0,42791.25,884.0,246900.0,37919.0
0.2,669.0,281275.0,56924.0,865.0,249100.0,50685.0
0.25,673.0,280975.0,70916.75,854.0,246250.0,62416.5
0.3,669.0,281275.0,85051.5,890.0,244800.0,74330.0
0.35,685.0,280950.0,99017.5,911.0,246275.0,87107.25
0.4,679.0,281150.0,113139.0,862.0,247450.0,99842.0
0.45,669.0,281075.0,127152.75,892.0,243675.0,110545.75
0.5,678.0,280950.0,141153.0,900.0,246950.0,124375.0
0.55,683.0,280925.0,155191.75,879.0,247200.0,136839.0
0.6,676.0,280925.0,169231.0,853.0,247325.0,149248.0
0.65,680.0,281200.0,183460.0,882.0,247000.0,161432.0
0.7,674.0,281125.0,197461.5,911.0,245475.0,172743.5
0.75,677.0,281050.0,211464.5,869.0,246950.0,186081.5
0.8,669.0,281375.0,225769.0,894.0,246650.0,198214.0
0.85,676.0,281100.0,239611.0,900.0,245900.0,209915.0
0.9,663.0,281475.0,253990.5,859.0,245625.0,221921.5
0.95,667.0,281150.0,267759.5,865.0,246700.0,235230.0
1.0,677.0,281150.0,281827.0,885.0,246000.0,246885.0
10.0,666.0,281525.0,2815916.0,891.0,244650.0,2447391.0
20.0,662.0,281350.0,5627662.0,864.0,248300.0,4966864.0
30.0,657.0,281275.0,8438907.0,857.0,246775.0,7404107.0
40.0,675.0,281100.0,11244675.0,862.0,248625.0,9945862.0
50.0,669.0,281425.0,14071919.0,869.0,245600.0,12280869.0
60.0,660.0,281300.0,16878660.0,892.0,248650.0,14919892.0
70.0,670.0,281275.0,19689920.0,869.0,249425.0,17460619.0
80.0,678.0,281125.0,22490678.0,870.0,246225.0,19698870.0
90.0,676.0,281100.0,25299676.0,899.0,246575.0,22192649.0
100.0,675.0,281225.0,28123175.0,869.0,247150.0,24715869.0
