#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
1.0,13790.0,855950.0,13790.0,0.0,0.0,0.0,13077.0,753250.0,13077.0
2.0,19125.0,1705150.0,19125.0,0.0,0.0,0.0,18198.0,1703932.0,18198.0
4.0,25412.0,3164450.0,25412.0,0.0,0.0,0.0,24962.0,3029250.0,24962.0
6.0,25849.0,3465850.0,25849.0,0.0,0.0,0.0,25251.0,3436100.0,25251.0
8.0,29491.0,4404931.0,29491.0,0.0,0.0,0.0,29297.0,4326519.0,29297.0
10.0,29491.0,4406130.0,29491.0,0.0,0.0,0.0,29296.0,4327712.0,29296.0
12.0,29491.0,4406130.0,29491.0,0.0,0.0,0.0,29296.0,4327712.0,29296.0
14.0,29494.0,4408135.0,29494.0,0.0,0.0,0.0,29290.0,4326919.0,29290.0
16.0,30542.0,5036541.0,30542.0,0.0,0.0,0.0,30432.0,5016677.0,30432.0
18.0,30542.0,5036541.0,30542.0,0.0,0.0,0.0,30432.0,5016677.0,30432.0
20.0,30549.0,5038339.0,30549.0,0.0,0.0,0.0,30430.0,5020859.0,30430.0
