#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
1.0,13580.0,858750.0,13580.0,0.0,0.0,0.0,12578.0,711850.0,12578.0
2.0,18814.0,1705550.0,18814.0,0.0,0.0,0.0,17946.0,1538950.0,17946.0
4.0,24923.0,3089050.0,24923.0,0.0,0.0,0.0,24430.0,3067656.0,24430.0
6.0,25355.0,3399850.0,25355.0,0.0,0.0,0.0,24848.0,3375656.0,24848.0
8.0,28930.0,4323031.0,28930.0,0.0,0.0,0.0,28766.0,4257822.0,28766.0
10.0,28927.0,4321833.0,28927.0,0.0,0.0,0.0,28740.0,4246132.0,28740.0
12.0,28927.0,4321833.0,28927.0,0.0,0.0,0.0,28740.0,4246132.0,28740.0
14.0,28928.0,4326216.0,28928.0,0.0,0.0,0.0,28755.0,4254419.0,28755.0
16.0,30050.0,4925881.0,30050.0,0.0,0.0,0.0,29914.0,4908469.0,29914.0
18.0,30050.0,4925881.0,30050.0,0.0,0.0,0.0,29914.0,4908469.0,29914.0
20.0,30050.0,4936332.0,30050.0,0.0,0.0,0.0,29906.0,4916922.0,29906.0
