#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
1.0,13707.0,858741.0,13707.0,0.0,0.0,0.0,12916.0,754441.0,12916.0
2.0,19146.0,1711641.0,19146.0,0.0,0.0,0.0,18044.0,1709019.0,18044.0
4.0,25522.0,3156841.0,25522.0,0.0,0.0,0.0,25016.0,3132479.0,25016.0
6.0,25930.0,3450441.0,25930.0,0.0,0.0,0.0,25291.0,3419752.0,25291.0
8.0,29618.0,4383911.0,29618.0,0.0,0.0,0.0,29422.0,4300911.0,29422.0
10.0,29616.0,4385717.0,29616.0,0.0,0.0,0.0,29409.0,4301214.0,29409.0
12.0,29616.0,4385717.0,29616.0,0.0,0.0,0.0,29409.0,4301214.0,29409.0
14.0,29619.0,4380332.0,29619.0,0.0,0.0,0.0,29424.0,4302033.0,29424.0
16.0,30731.0,5059583.0,30731.0,0.0,0.0,0.0,30624.0,5044043.0,30624.0
18.0,30731.0,5059583.0,30731.0,0.0,0.0,0.0,30624.0,5044043.0,30624.0
20.0,30743.0,5061784.0,30743.0,0.0,0.0,0.0,30635.0,5046697.0,30635.0
