#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
1.0,13871.0,857204.0,13871.0,0.0,0.0,0.0,12857.0,747104.0,12857.0
2.0,19207.0,1707904.0,19207.0,0.0,0.0,0.0,18237.0,1705835.0,18237.0
4.0,25536.0,3211804.0,25536.0,0.0,0.0,0.0,24992.0,3042004.0,24992.0
6.0,25977.0,3493804.0,25977.0,0.0,0.0,0.0,25305.0,3461082.0,25305.0
8.0,29545.0,4415462.0,29545.0,0.0,0.0,0.0,29347.0,4337764.0,29347.0
10.0,29546.0,4412675.0,29546.0,0.0,0.0,0.0,29369.0,4344875.0,29369.0
12.0,29546.0,4412675.0,29546.0,0.0,0.0,0.0,29369.0,4344875.0,29369.0
14.0,29544.0,4411086.0,29544.0,0.0,0.0,0.0,29357.0,4340575.0,29357.0
16.0,30602.0,5037586.0,30602.0,0.0,0.0,0.0,30533.0,5022290.0,30533.0
18.0,30602.0,5037586.0,30602.0,0.0,0.0,0.0,30533.0,5022290.0,30533.0
20.0,30745.0,5056041.0,30745.0,0.0,0.0,0.0,30604.0,5030813.0,30604.0
