id,5
num_pods,100
max_cnk,38,load,0.2
min_cnk,1
tfk_mean,200
tfk_var,100
traffic value,traffic counts
1,47
4,244
8,722
16,989
40,45
0,16,0,0,0,0,8,0,0,0,8,8,0,0,0,0,0,16,0,0,8,16,0,0,0,0,0,4,0,0,0,0,0,16,16,16,16,0,0,0,8,0,8,0,0,0,0,0,0,0,8,0,0,4,16,0,8,0,0,8,0,8,0,16,0,0,16,0,0,0,8,0,8,4,0,0,0,0,0,40,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,
0,0,0,0,16,0,0,8,0,0,0,8,8,0,0,0,16,0,0,8,0,16,16,0,16,16,0,0,0,0,8,0,0,0,0,0,8,0,16,0,8,0,0,0,8,8,16,0,0,0,0,0,0,0,0,8,8,0,0,16,0,16,0,8,0,0,4,0,0,0,0,16,4,0,8,0,0,0,0,0,0,0,8,0,8,8,0,0,0,0,0,16,0,8,4,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,40,0,
1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,16,0,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,16,0,0,0,0,0,0,0,4,0,16,0,0,0,0,0,0,8,
0,0,0,0,0,0,0,0,0,0,16,4,16,0,1,8,0,0,0,4,8,0,16,0,0,0,0,0,8,1,0,0,0,0,0,0,8,0,8,0,8,0,0,0,0,16,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,40,16,4,40,0,0,0,1,0,0,0,16,0,16,0,0,0,0,0,0,0,0,0,0,
0,0,16,0,0,0,4,0,0,0,0,0,0,16,16,0,16,16,0,8,0,0,0,0,0,0,0,0,0,0,0,16,16,8,0,8,0,0,0,16,0,0,0,0,16,1,0,8,8,0,16,0,0,0,0,0,8,0,0,16,0,0,0,0,0,0,8,0,8,16,0,0,0,16,0,0,0,40,8,0,0,0,0,0,16,16,0,16,16,16,0,0,0,8,16,0,0,16,0,4,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16,16,8,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,
16,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,16,0,0,0,0,0,16,0,8,0,0,0,0,16,0,16,0,8,0,0,8,16,0,0,0,0,0,0,8,0,0,0,16,0,16,16,0,0,0,16,0,0,0,0,8,0,0,0,16,0,4,0,0,0,0,0,40,0,0,0,16,0,0,0,0,0,0,0,0,0,8,0,0,16,0,0,0,16,0,16,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,8,0,0,4,0,0,8,0,0,0,0,0,0,0,0,4,8,0,1,16,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,8,0,8,0,0,0,16,0,0,40,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,16,4,16,0,16,0,16,8,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,8,0,0,0,0,0,16,0,0,0,16,0,0,16,0,16,16,0,0,0,16,0,0,0,0,0,0,0,0,0,0,16,0,0,4,0,0,0,0,0,16,0,0,0,0,0,16,0,16,16,0,0,0,16,0,8,0,0,0,0,0,0,0,0,0,16,0,0,0,16,0,0,0,16,
16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,8,0,16,0,0,0,0,0,0,0,4,0,0,0,16,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,8,0,0,0,0,0,16,0,0,0,0,0,0,8,16,8,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,8,0,0,0,0,16,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,16,0,0,0,0,0,0,16,0,0,16,0,16,0,16,0,0,4,0,16,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,8,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,16,8,8,0,16,0,0,0,0,8,0,0,0,0,16,8,0,0,0,0,0,0,0,0,8,16,0,8,8,0,0,0,0,0,0,4,0,0,16,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,
0,0,0,0,0,0,0,16,0,0,0,0,0,16,8,1,0,0,0,0,8,0,0,0,8,0,0,16,0,16,0,8,0,0,0,16,0,0,0,16,0,0,16,0,0,16,0,16,0,8,0,16,0,0,0,8,0,40,0,16,0,8,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,16,0,8,0,0,8,16,16,8,0,0,0,0,0,16,0,0,0,0,
0,0,0,0,0,0,0,0,16,0,0,4,8,0,0,16,16,0,0,0,0,0,16,0,0,0,0,16,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,16,16,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,16,0,0,0,0,16,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,
