beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb
0.0,1336.0,247325.0,1336.0,1202.0,220925.0,1202.0
0.005,1325.0,261600.0,2633.0,1171.0,225875.0,2300.375
0.01,1322.0,262425.0,3946.25,1174.0,228350.0,3457.5
0.015,1315.0,263375.0,5265.625,1168.0,228400.0,4594.0
0.02,1309.0,264050.0,6590.0,1166.0,229075.0,5747.5
0.025,1298.0,264725.0,7916.125,1146.0,229750.0,6889.75
0.03,1228.0,266925.0,9235.75,1126.0,230500.0,8041.0
0.035,1298.0,264525.0,10556.375,1146.0,230425.0,9210.875
0.04,1155.0,268025.0,11876.0,1090.0,229150.0,10256.0
0.045,683.0,280275.0,13295.375,872.0,249200.0,12086.0
0.05,689.0,280025.0,14690.25,858.0,251450.0,13430.5
0.055,676.0,280775.0,16118.625,870.0,246925.0,14450.875
0.06,673.0,280500.0,17503.0,884.0,245525.0,15615.5
0.065,715.0,280175.0,18926.375,897.0,244550.0,16792.75
0.07,702.0,280550.0,20340.5,898.0,244100.0,17985.0
0.075,685.0,280575.0,21728.125,876.0,249125.0,19560.375
0.08,677.0,281375.0,23187.0,861.0,249450.0,20817.0
0.085,692.0,280500.0,24534.5,906.0,247325.0,21928.625
0.09,679.0,280750.0,25946.5,876.0,245300.0,22953.0
0.095,689.0,280950.0,27379.25,844.0,248500.0,24451.5
0.1,672.0,280875.0,28759.5,890.0,246875.0,25577.5
0.15,667.0,281150.0,42839.5,825.0,248775.0,38141.25
0.2,673.0,281575.0,56988.0,886.0,247175.0,50321.0
0.25,670.0,281600.0,71070.0,856.0,248200.0,62906.0
0.3,674.0,281375.0,85086.5,880.0,247825.0,75227.5
0.35,676.0,281250.0,99113.5,896.0,247300.0,87451.0
0.4,671.0,281325.0,113201.0,891.0,247325.0,99821.0
0.45,659.0,281775.0,127457.75,877.0,248950.0,112904.5
0.5,670.0,281425.0,141382.5,895.0,248850.0,125320.0
0.55,669.0,281550.0,155521.5,862.0,248675.0,137633.25
0.6,664.0,281075.0,169309.0,861.0,250150.0,150951.0
0.65,667.0,281450.0,183609.5,854.0,250700.0,163809.0
0.7,679.0,281300.0,197589.0,902.0,246325.0,173329.5
0.75,680.0,281225.0,211598.75,876.0,245250.0,184813.5
0.8,669.0,281625.0,225969.0,860.0,245900.0,197580.0
0.85,681.0,281350.0,239828.5,883.0,247325.0,211109.25
0.9,679.0,281225.0,253781.5,853.0,247050.0,223198.0
0.95,657.0,281775.0,268343.25,870.0,245800.0,234380.0
1.0,672.0,281550.0,282222.0,881.0,245625.0,246506.0
10.0,670.0,281425.0,2814920.0,858.0,248300.0,2483858.0
20.0,679.0,281350.0,5627679.0,892.0,246550.0,4931892.0
30.0,673.0,281475.0,8444923.0,859.0,250225.0,7507609.0
40.0,662.0,281750.0,11270662.0,837.0,248325.0,9933837.0
50.0,675.0,281275.0,14064425.0,887.0,245975.0,12299637.0
60.0,662.0,281700.0,16902662.0,846.0,248100.0,14886846.0
70.0,681.0,281425.0,19700431.0,898.0,246300.0,17241898.0
80.0,670.0,281500.0,22520670.0,851.0,249400.0,19952851.0
90.0,664.0,281775.0,25360414.0,856.0,248525.0,22368106.0
100.0,678.0,281450.0,28145678.0,900.0,248025.0,24803400.0
