beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb
0.0,1295.0,250750.0,1295.0,1173.0,226450.0,1173.0
0.005,1291.0,262150.0,2601.75,1140.0,228650.0,2283.25
0.01,1280.0,264375.0,3923.75,1141.0,229300.0,3434.0
0.015,1269.0,265150.0,5246.25,1131.0,231225.0,4599.375
0.02,1266.0,264750.0,6561.0,1134.0,229325.0,5720.5
0.025,1255.0,265925.0,7903.125,1121.0,229200.0,6851.0
0.03,1262.0,265550.0,9228.5,1131.0,230900.0,8058.0
0.035,1255.0,265350.0,10542.25,1131.0,231275.0,9225.625
0.04,1132.0,268775.0,11883.0,1061.0,231450.0,10319.0
0.045,679.0,280225.0,13289.125,884.0,245075.0,11912.375
0.05,724.0,279425.0,14695.25,887.0,246425.0,13208.25
0.055,667.0,281475.0,16148.125,882.0,246825.0,14457.375
0.06,668.0,281325.0,17547.5,853.0,247475.0,15701.5
0.065,696.0,280400.0,18922.0,905.0,245500.0,16862.5
0.07,664.0,281275.0,20353.25,865.0,245225.0,18030.75
0.075,661.0,281500.0,21773.5,858.0,248025.0,19459.875
0.08,692.0,280550.0,23136.0,856.0,245275.0,20478.0
0.085,679.0,280975.0,24561.875,869.0,247925.0,21942.625
0.09,678.0,281075.0,25974.75,847.0,245625.0,22953.25
0.095,674.0,281275.0,27395.125,859.0,244750.0,24110.25
0.1,663.0,281300.0,28793.0,859.0,247450.0,25604.0
0.15,671.0,281325.0,42869.75,869.0,246325.0,37817.75
0.2,651.0,281425.0,56936.0,852.0,246575.0,50167.0
0.25,662.0,281575.0,71055.75,877.0,248750.0,63064.5
0.3,669.0,281425.0,85096.5,888.0,246675.0,74890.5
0.35,659.0,281550.0,99201.5,860.0,249950.0,88342.5
0.4,660.0,281575.0,113290.0,853.0,245050.0,98873.0
0.45,666.0,281750.0,127453.5,859.0,250875.0,113752.75
0.5,656.0,281825.0,141568.5,857.0,247500.0,124607.0
0.55,662.0,281600.0,155542.0,890.0,245500.0,135915.0
0.6,660.0,281350.0,169470.0,854.0,246800.0,148934.0
0.65,664.0,281725.0,183785.25,851.0,248200.0,162181.0
0.7,659.0,281575.0,197761.5,843.0,250325.0,176070.5
0.75,654.0,281475.0,211760.25,869.0,250000.0,188369.0
0.8,656.0,281650.0,225976.0,850.0,249525.0,200470.0
0.85,656.0,281700.0,240101.0,862.0,248400.0,212002.0
0.9,661.0,281425.0,253943.5,871.0,245750.0,222046.0
0.95,663.0,281550.0,268135.5,852.0,245900.0,234457.0
1.0,664.0,281750.0,282414.0,861.0,247625.0,248486.0
10.0,650.0,281625.0,2816900.0,837.0,249450.0,2495337.0
20.0,655.0,281800.0,5636655.0,834.0,248500.0,4970834.0
30.0,656.0,281875.0,8456906.0,861.0,249500.0,7485861.0
40.0,648.0,281975.0,11279648.0,840.0,247850.0,9914840.0
50.0,661.0,281475.0,14074411.0,840.0,249175.0,12459590.0
60.0,658.0,281625.0,16898158.0,857.0,248950.0,14937857.0
70.0,662.0,281775.0,19724912.0,876.0,247350.0,17315376.0
80.0,647.0,281650.0,22532647.0,822.0,253550.0,20284822.0
90.0,656.0,281800.0,25362656.0,830.0,250475.0,22543580.0
100.0,657.0,281675.0,28168157.0,858.0,248125.0,24813358.0
