#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
1.0,2598.0,932217.0,93224298.0,0.0,0.0,0.0,3014.0,894344.0,89437414.0
2.0,5656.0,1849359.0,184941556.0,0.0,0.0,0.0,6319.0,1768704.0,176876719.0
4.0,14880.0,3527807.0,352795580.0,0.0,0.0,0.0,14878.0,3249688.0,324983678.0
6.0,23763.0,4611167.0,461140463.0,0.0,0.0,0.0,23295.0,4374592.0,437482495.0
8.0,29701.0,5096700.0,509699701.0,0.0,0.0,0.0,29709.0,5010040.0,501033709.0
10.0,31505.0,5153223.0,515353805.0,0.0,0.0,0.0,31505.0,5153223.0,515353805.0
12.0,31505.0,5153223.0,515353805.0,0.0,0.0,0.0,31505.0,5153223.0,515353805.0
14.0,31505.0,5153223.0,515353805.0,0.0,0.0,0.0,31505.0,5153223.0,515353805.0
16.0,31505.0,5153223.0,515353805.0,0.0,0.0,0.0,31505.0,5153223.0,515353805.0
18.0,31505.0,5153223.0,515353805.0,0.0,0.0,0.0,31505.0,5153223.0,515353805.0
20.0,31505.0,5153223.0,515353805.0,0.0,0.0,0.0,31505.0,5153223.0,515353805.0
