#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
1.0,2593.0,932074.0,93209993.0,0.0,0.0,0.0,2945.0,896560.0,89658945.0
2.0,5653.0,1849147.0,184920353.0,0.0,0.0,0.0,6214.0,1764636.0,176469814.0
4.0,14695.0,3519501.0,351964795.0,0.0,0.0,0.0,14458.0,3215682.0,321582658.0
6.0,23366.0,4602628.0,460286166.0,0.0,0.0,0.0,22764.0,4354324.0,435455164.0
8.0,29459.0,5144809.0,514510359.0,0.0,0.0,0.0,29647.0,5051518.0,505181447.0
10.0,31557.0,5203143.0,520345857.0,0.0,0.0,0.0,31557.0,5203143.0,520345857.0
12.0,31557.0,5203143.0,520345857.0,0.0,0.0,0.0,31557.0,5203143.0,520345857.0
14.0,31557.0,5203143.0,520345857.0,0.0,0.0,0.0,31557.0,5203143.0,520345857.0
16.0,31557.0,5203143.0,520345857.0,0.0,0.0,0.0,31557.0,5203143.0,520345857.0
18.0,31557.0,5203143.0,520345857.0,0.0,0.0,0.0,31557.0,5203143.0,520345857.0
20.0,31557.0,5203143.0,520345857.0,0.0,0.0,0.0,31557.0,5203143.0,520345857.0
